Player,Season,AGE,Pos_C,Pos_LW,Pos_RW,Pos_D,GP,G,A,PTS,PPG,PlusMinus,ATOI,TOI(EV),PIM,PS,EV_A,PP_A,SH_A,GW,S,S_Pct,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct,LENGTH,AAV
Ryan Ellis,2014,23.0,0,0,0,1,48.0,3.6666666666666665,11.0,14.666666666666666,0.3055555555555555,4.0,15.761111111111113,13.816666666666668,14.333333333333334,3.1666666666666665,2.333333333333333,1.3333333333333333,0.0,1.3333333333333333,68.33333333333333,5.966666666666668,54.333333333333336,36.333333333333336,0.0,0.0,0.0,592.6666666666666,576.0,50.833333333333336,3.9,435.3333333333333,425.0,50.73333333333333,2.7,8.266666666666667,92.23333333333332,100.56666666666666,54.76666666666667,45.23333333333333,10.666666666666666,20.666666666666668,130.66666666666666,51.833333333333336,2.0,0.6666666666666666,1.3333333333333333,16.666666666666668,5,2500000.0
Cody McLeod,2014,30.0,0,1,1,0,64.66666666666667,6.333333333333333,5.666666666666667,12.0,0.1855670103092783,2.0,10.205555555555556,8.96111111111111,123.0,1.0,6.0,0.0,0.3333333333333333,0.0,72.33333333333333,8.799999999999999,21.0,125.66666666666669,3.6666666666666665,6.333333333333333,42.63333333333333,448.3333333333333,519.3333333333334,46.5,-4.766666666666667,326.3333333333333,388.0,45.833333333333336,-5.366666666666666,7.033333333333334,94.4,101.43333333333334,52.9,47.1,10.333333333333334,2.0,114.33333333333331,63.26666666666667,0.0,0.0,0.0,0.0,3,1333333.0
Daniel Carcillo,2014,29.0,0,1,0,0,36.0,2.6666666666666665,3.6666666666666665,6.333333333333333,0.1759259259259259,3.333333333333333,9.894444444444444,9.72222222222222,64.33333333333333,0.5333333333333333,2.6666666666666665,0.0,0.0,1.0,31.33333333333333,8.4,12.0,75.0,1.0,1.0,50.0,315.6666666666667,285.3333333333333,53.43333333333334,-1.6666666666666667,237.66666666666663,206.33333333333331,54.2,-1.5333333333333332,8.433333333333334,92.5,100.86666666666667,57.9,42.1,6.0,8.0,65.66666666666667,49.3,0.0,0.0,0.0,0.0,1,550000.0
Bobby Ryan,2014,28.0,0,1,1,0,66.0,21.666666666666668,23.33333333333333,45.0,0.6818181818181818,3.6666666666666665,17.266666666666666,14.533333333333331,38.333333333333336,5.633333333333333,17.333333333333332,3.6666666666666665,0.6666666666666666,2.0,165.0,12.733333333333334,27.666666666666668,98.33333333333331,17.333333333333332,36.333333333333336,40.266666666666666,921.6666666666666,907.0,50.333333333333336,0.4333333333333333,686.3333333333334,694.3333333333334,49.66666666666666,-0.2666666666666666,9.866666666666667,91.83333333333331,101.6,51.93333333333334,48.06666666666666,36.333333333333336,37.0,300.6666666666667,54.73333333333333,4.666666666666667,1.3333333333333333,3.333333333333333,26.666666666666668,7,7250000.0
Brad Stuart,2014,35.0,0,0,0,1,63.333333333333336,3.0,9.666666666666666,12.666666666666666,0.1999999999999999,8.0,20.222222222222225,17.372222222222224,29.666666666666668,3.633333333333333,2.333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,66.33333333333333,3.6666666666666665,106.0,128.66666666666666,0.0,0.0,0.0,1024.0,1009.0,50.06666666666666,-4.0,765.3333333333334,733.0,50.833333333333336,-4.233333333333333,8.200000000000001,92.8,101.03333333333336,49.866666666666674,50.133333333333326,16.666666666666668,27.666666666666668,168.66666666666666,38.1,0.0,0.0,0.0,0.0,2,3600000.0
Cody Eakin,2014,23.0,1,0,0,0,53.0,9.0,13.333333333333334,22.33333333333333,0.4213836477987421,-2.0,13.9,11.53888888888889,23.666666666666668,2.0,6.666666666666667,2.0,0.3333333333333333,1.0,86.33333333333333,11.066666666666668,31.33333333333333,58.66666666666666,302.0,324.3333333333333,49.66666666666666,607.6666666666666,595.3333333333334,50.16666666666666,1.7000000000000002,429.6666666666667,440.6666666666667,48.7,0.3333333333333333,9.333333333333334,91.6,100.96666666666664,51.833333333333336,48.16666666666666,30.0,20.666666666666668,160.66666666666666,55.79999999999999,0.3333333333333333,0.0,0.3333333333333333,0.0,2,1900000.0
Reilly Smith,2014,23.0,0,1,1,0,40.66666666666666,7.666666666666667,12.333333333333334,20.0,0.4918032786885246,8.333333333333334,11.338888888888889,9.972222222222223,8.0,2.4333333333333336,5.666666666666667,2.0,0.0,1.0,60.66666666666666,7.5,6.666666666666667,27.0,1.3333333333333333,1.0,58.333333333333336,491.3333333333333,370.6666666666667,51.13333333333333,-1.9000000000000008,357.6666666666667,286.0,48.36666666666667,-3.733333333333334,5.533333333333334,90.16666666666669,95.7,49.833333333333336,50.16666666666666,16.333333333333332,18.0,104.33333333333331,54.03333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,16.666666666666668,1,1400000.0
John Moore,2014,23.0,0,0,0,1,57.0,2.333333333333333,7.333333333333333,9.666666666666666,0.1695906432748538,-4.0,14.827777777777778,13.65,13.333333333333334,1.9666666666666663,2.333333333333333,0.0,0.0,0.6666666666666666,69.33333333333333,3.333333333333333,53.0,48.0,0.0,0.0,0.0,701.3333333333334,737.0,48.73333333333333,-1.0666666666666669,519.6666666666666,550.6666666666666,48.06666666666666,-1.4333333333333331,7.0,92.96666666666664,99.96666666666664,53.4,46.6,3.6666666666666665,14.666666666666666,151.66666666666666,45.23333333333333,0.0,0.0,0.0,0.0,1,850500.0
Nino Niederreiter,2014,22.0,0,1,1,0,68.0,7.5,11.0,18.5,0.2720588235294117,-8.5,12.108333333333334,11.183333333333334,28.0,1.15,6.5,1.0,0.0,0.5,108.5,5.6000000000000005,18.5,152.0,3.5,10.5,13.45,655.0,678.0,48.6,0.0999999999999999,497.5,495.5,49.55,0.25,4.8500000000000005,91.25,96.1,51.4,48.6,29.0,18.5,173.5,62.35,1.5,0.5,1.0,25.0,3,2666667.0
Danny DeKeyser,2014,24.0,0,0,0,1,38.0,2.0,10.0,12.0,0.3157894736842105,7.0,19.84166666666667,16.691666666666666,16.0,2.9,1.0,0.5,0.5,0.0,49.5,2.4,62.5,36.5,0.0,0.0,0.0,554.5,560.0,52.5,-3.5500000000000003,426.5,419.5,52.85,-2.65,6.449999999999999,96.15,102.6,54.650000000000006,45.35,9.0,21.0,99.5,52.2,0.0,0.0,0.0,0.0,2,2187500.0
Justin Braun,2014,27.0,0,0,0,1,63.0,2.0,9.666666666666666,11.666666666666666,0.1851851851851851,4.0,18.77777777777778,16.0,16.333333333333332,3.1,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,94.0,1.7,87.66666666666667,58.66666666666666,0.0,0.0,0.0,1003.6666666666666,881.0,52.86666666666667,0.9333333333333332,752.0,638.3333333333334,53.66666666666666,0.0666666666666667,6.7,92.4,99.06666666666666,47.3,52.7,22.666666666666668,31.33333333333333,218.0,41.8,0.0,0.0,0.0,0.0,5,3800000.0
Devante Smith-Pelly,2014,22.0,0,1,1,0,25.0,3.0,4.666666666666667,7.666666666666667,0.3066666666666667,-2.0,11.233333333333334,10.094444444444443,6.0,0.6,2.333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,31.33333333333333,6.433333333333333,8.333333333333334,55.333333333333336,2.0,6.333333333333333,9.533333333333331,202.66666666666663,259.3333333333333,42.06666666666666,-10.8,154.33333333333334,193.33333333333331,42.53333333333333,-10.566666666666666,8.966666666666667,88.56666666666666,97.53333333333336,53.73333333333333,46.26666666666667,3.0,9.0,54.66666666666666,70.39999999999999,0.3333333333333333,0.3333333333333333,0.0,33.333333333333336,2,800000.0
Ryan Malone,2014,34.0,0,1,0,0,49.66666666666666,10.333333333333334,13.333333333333334,23.666666666666668,0.476510067114094,-7.0,15.066666666666668,12.316666666666668,57.0,2.066666666666667,7.666666666666667,2.333333333333333,0.3333333333333333,1.0,92.0,11.8,23.666666666666668,88.66666666666667,13.333333333333334,23.0,34.800000000000004,545.6666666666666,595.3333333333334,47.36666666666667,-1.2333333333333332,405.6666666666667,433.0,47.93333333333334,-1.2666666666666666,8.933333333333334,90.6,99.56666666666666,51.3,48.7,20.666666666666668,20.0,135.66666666666666,67.7,1.3333333333333333,0.0,1.3333333333333333,0.0,1,700000.0
David Krejci,2014,28.0,1,0,0,0,68.66666666666667,17.333333333333332,37.333333333333336,54.66666666666666,0.7961165048543688,11.666666666666666,18.677777777777777,15.705555555555556,28.0,6.2,15.666666666666666,1.6666666666666667,0.0,4.333333333333333,135.66666666666666,12.633333333333333,43.0,61.66666666666666,507.6666666666667,461.3333333333333,52.833333333333336,1141.3333333333333,969.0,54.43333333333334,-0.5,819.3333333333334,731.3333333333334,53.2,-1.5,9.833333333333334,91.13333333333333,100.96666666666664,54.1,45.9,36.0,35.666666666666664,239.33333333333331,56.3,6.333333333333333,2.0,4.333333333333333,25.0,6,7250000.0
Tyson Barrie,2014,23.0,0,0,0,1,35.333333333333336,5.0,12.0,17.0,0.481132075471698,1.3333333333333333,19.26111111111111,16.599999999999998,10.0,2.966666666666667,3.333333333333333,1.6666666666666667,0.0,2.0,58.0,5.433333333333334,30.33333333333333,30.0,0.0,0.0,0.0,567.0,541.3333333333334,52.06666666666666,3.1666666666666665,424.3333333333333,409.3333333333333,52.63333333333333,3.6,7.2,91.5,98.7,59.26666666666667,40.766666666666666,14.333333333333334,15.666666666666666,127.33333333333331,45.43333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,16.666666666666668,2,2600000.0
Justin Schultz,2014,24.0,0,0,0,1,61.0,9.5,20.5,30.0,0.4918032786885246,-19.5,22.4,18.28333333333333,12.0,4.2,7.0,2.5,0.0,3.0,97.0,9.75,71.0,22.5,0.0,1.0,0.0,939.5,1188.0,44.25,-2.5,701.5,907.5,43.6,-3.65,8.4,90.65,99.0,47.900000000000006,52.1,17.5,48.5,216.0,44.85,0.0,0.0,0.0,0.0,1,3675000.0
Zac Rinaldo,2014,24.0,0,1,0,0,55.0,2.333333333333333,3.6666666666666665,6.0,0.109090909090909,-7.0,7.855555555555555,7.638888888888889,156.66666666666666,-0.1333333333333333,2.333333333333333,0.0,0.0,0.3333333333333333,41.0,9.133333333333333,14.333333333333334,183.0,3.0,1.6666666666666667,61.13333333333333,319.0,386.6666666666667,44.43333333333334,-7.3,229.0,281.3333333333333,44.06666666666666,-7.733333333333334,6.300000000000001,90.7,97.0,45.06666666666666,54.93333333333334,5.333333333333333,5.0,76.33333333333333,55.5,0.0,0.0,0.0,0.0,2,850000.0
Lance Bouma,2014,24.0,1,1,1,0,52.5,3.0,6.0,9.0,0.1714285714285714,-4.5,11.383333333333333,9.941666666666666,26.0,0.15,2.5,0.0,0.5,0.0,54.0,4.949999999999999,56.5,113.0,16.5,37.0,37.95,415.5,547.5,43.2,-2.6,324.5,379.0,46.75,1.35,5.2,92.35,97.55,41.15,58.85,14.0,10.5,99.5,54.25,0.0,0.0,0.0,0.0,1,775000.0
Devin Setoguchi,2014,26.0,0,0,1,0,64.0,14.333333333333334,15.666666666666666,30.0,0.46875,-6.333333333333333,15.694444444444445,13.416666666666666,23.33333333333333,3.0666666666666664,9.666666666666666,4.666666666666667,0.0,2.6666666666666665,133.33333333333334,10.933333333333332,26.33333333333333,102.66666666666669,5.0,11.0,31.166666666666668,776.6666666666666,825.0,48.4,-1.1666666666666663,580.0,606.0,48.66666666666666,-1.5333333333333332,7.666666666666667,91.66666666666669,99.33333333333331,49.6,50.4,24.33333333333333,23.33333333333333,231.33333333333331,57.6,5.666666666666667,3.0,2.6666666666666665,35.2,1,750000.0
Clarke MacArthur,2014,30.0,0,1,0,0,64.0,17.333333333333332,22.0,39.333333333333336,0.6145833333333334,6.0,16.133333333333333,13.533333333333331,47.0,4.7,12.666666666666666,4.333333333333333,0.3333333333333333,3.333333333333333,123.0,13.833333333333334,18.666666666666668,70.66666666666667,8.333333333333334,8.0,58.56666666666666,887.6666666666666,818.6666666666666,51.43333333333334,3.066666666666667,644.3333333333334,624.3333333333334,50.3,2.2,9.5,92.43333333333334,101.93333333333334,49.63333333333333,50.36666666666667,21.666666666666668,33.333333333333336,223.0,54.36666666666667,1.3333333333333333,0.0,1.3333333333333333,0.0,5,4650000.0
Mark Borowiecki,2014,25.0,0,0,0,1,7.0,0.3333333333333333,0.0,0.3333333333333333,0.0476190476190476,-0.6666666666666666,12.694444444444445,11.311111111111112,22.666666666666668,0.0666666666666666,0.3333333333333333,0.0,0.0,0.0,2.6666666666666665,5.566666666666666,6.0,23.666666666666668,0.0,0.0,0.0,69.66666666666667,70.0,50.53333333333333,-1.4333333333333331,51.333333333333336,56.0,48.03333333333333,-1.7000000000000002,4.833333333333333,92.36666666666667,97.23333333333332,51.16666666666666,48.86666666666667,0.0,3.333333333333333,7.0,38.333333333333336,0.0,0.0,0.0,0.0,3,1100000.0
Michael Del Zotto,2014,24.0,0,0,0,1,63.333333333333336,5.333333333333333,20.666666666666668,26.0,0.4105263157894737,5.666666666666667,20.933333333333334,17.005555555555556,24.0,5.400000000000001,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,94.66666666666669,5.266666666666667,78.0,103.66666666666669,0.0,0.3333333333333333,0.0,972.0,1007.0,49.16666666666666,-3.266666666666667,722.0,734.0,49.66666666666666,-4.1000000000000005,8.266666666666667,92.9,101.16666666666669,56.06666666666666,43.93333333333334,17.666666666666668,30.666666666666668,205.33333333333331,45.73333333333333,0.0,0.0,0.0,0.0,1,1300000.0
Patrick Maroon,2014,26.0,0,1,1,0,25.666666666666668,4.333333333333333,6.333333333333333,10.666666666666666,0.4155844155844155,3.333333333333333,11.55,10.722222222222223,37.66666666666666,1.2333333333333332,4.0,0.3333333333333333,0.0,1.0,38.333333333333336,7.1000000000000005,8.0,50.0,3.6666666666666665,6.0,25.100000000000005,264.0,226.0,48.16666666666666,1.4333333333333331,190.66666666666663,165.33333333333334,43.46666666666667,0.5666666666666668,5.766666666666667,94.56666666666666,100.33333333333331,58.1,41.9,7.0,5.0,66.66666666666667,57.8,0.0,0.0,0.0,0.0,3,2000000.0
Ryan White,2014,26.0,1,0,0,0,32.666666666666664,1.0,2.333333333333333,3.333333333333333,0.1020408163265306,-4.666666666666667,11.205555555555556,9.466666666666669,59.333333333333336,-0.2666666666666666,1.0,0.0,0.0,0.3333333333333333,26.33333333333333,3.4,23.0,66.33333333333333,105.66666666666669,99.0,51.5,208.0,302.0,41.833333333333336,-7.166666666666667,150.0,207.33333333333331,42.26666666666667,-6.133333333333333,5.566666666666666,92.73333333333332,98.33333333333331,31.600000000000005,68.39999999999999,7.333333333333333,5.666666666666667,48.0,51.26666666666667,0.0,0.0,0.0,0.0,1,575000.0
Taylor Beck,2014,23.0,0,1,0,0,11.5,1.5,2.0,3.5,0.3043478260869565,-1.0,14.466666666666669,13.025,4.0,0.2499999999999999,1.0,0.5,0.0,0.0,24.0,3.85,8.0,8.5,3.0,1.5,33.35,132.0,128.0,52.4,3.35,103.5,90.5,56.45,6.8500000000000005,4.1,91.7,95.8,60.0,40.0,1.5,3.5,39.5,60.45,1.0,0.0,1.0,0.0,1,550000.0
Brandon Sutter,2014,25.0,1,0,1,0,70.33333333333333,13.666666666666666,12.0,25.666666666666668,0.3649289099526067,-3.0,16.522222222222222,13.416666666666666,12.333333333333334,2.333333333333333,9.333333333333334,2.333333333333333,2.0,2.0,132.33333333333334,10.766666666666666,52.333333333333336,50.66666666666666,528.3333333333334,540.3333333333334,49.46666666666667,751.6666666666666,945.6666666666666,43.86666666666667,-7.433333333333334,563.3333333333334,690.0,44.63333333333333,-7.266666666666666,6.9,93.23333333333332,100.13333333333333,37.56666666666666,62.43333333333334,36.333333333333336,20.666666666666668,216.66666666666663,61.03333333333333,1.0,0.6666666666666666,0.3333333333333333,33.333333333333336,2,3300000.0
P.K. Subban,2014,25.0,0,0,0,1,68.33333333333333,9.333333333333334,33.0,42.333333333333336,0.6195121951219513,5.666666666666667,24.05555555555556,18.17222222222222,85.66666666666667,8.1,4.0,5.333333333333333,0.0,0.3333333333333333,178.33333333333334,5.666666666666667,95.66666666666669,97.0,0.0,0.0,0.0,1203.3333333333333,1142.3333333333333,52.26666666666667,4.0,871.6666666666666,817.0,52.76666666666667,4.233333333333333,9.466666666666669,91.46666666666664,100.93333333333334,49.333333333333336,50.66666666666666,20.666666666666668,71.0,353.3333333333333,50.56666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,8,9000000.0
TJ Galiardi,2014,26.0,0,1,0,0,55.66666666666666,6.0,9.333333333333334,15.333333333333334,0.2754491017964072,-6.666666666666667,13.844444444444443,12.422222222222222,29.33333333333333,0.9333333333333332,5.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,93.66666666666669,6.466666666666666,26.666666666666668,74.33333333333333,47.333333333333336,66.33333333333333,37.06666666666667,623.3333333333334,627.6666666666666,49.93333333333334,-0.3666666666666667,457.3333333333333,457.0,50.16666666666666,-0.8000000000000002,6.166666666666667,91.73333333333332,97.93333333333334,49.0,51.0,29.33333333333333,15.333333333333334,166.0,56.26666666666667,0.0,0.0,0.0,0.0,1,700000.0
Nick Spaling,2014,25.0,1,1,0,0,65.0,10.666666666666666,11.666666666666666,22.33333333333333,0.3435897435897436,-5.0,15.866666666666667,13.427777777777775,16.666666666666668,1.7000000000000002,9.0,1.3333333333333333,0.3333333333333333,2.0,83.0,13.466666666666669,30.33333333333333,41.0,253.0,261.3333333333333,49.7,675.6666666666666,837.6666666666666,44.3,-4.4,506.6666666666667,611.0,44.8,-4.6000000000000005,8.033333333333333,91.66666666666669,99.73333333333332,46.16666666666666,53.833333333333336,32.333333333333336,10.333333333333334,136.66666666666666,59.93333333333334,0.0,0.0,0.0,0.0,2,2200000.0
Dwight King,2014,25.0,0,1,1,0,50.333333333333336,8.0,10.0,18.0,0.3576158940397351,5.333333333333333,14.144444444444446,12.827777777777778,13.0,2.066666666666667,7.333333333333333,0.0,0.6666666666666666,1.3333333333333333,71.0,10.7,10.333333333333334,69.66666666666667,2.0,2.6666666666666665,46.66666666666666,654.0,501.0,55.833333333333336,-2.9,498.6666666666667,375.6666666666667,56.66666666666666,-1.4666666666666668,7.1000000000000005,92.13333333333333,99.26666666666668,51.26666666666667,48.73333333333333,11.666666666666666,16.666666666666668,120.0,59.5,0.3333333333333333,0.3333333333333333,0.0,33.333333333333336,3,1950000.0
Andy Greene,2014,31.0,0,0,0,1,62.0,4.333333333333333,17.0,21.33333333333333,0.3440860215053763,6.0,22.372222222222224,18.13888888888889,22.666666666666668,5.366666666666667,2.333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,83.33333333333333,4.733333333333333,98.33333333333331,56.333333333333336,0.0,0.0,0.0,932.0,790.3333333333334,53.9,-0.3666666666666665,700.0,590.3333333333334,54.13333333333333,0.6333333333333333,9.2,90.5,99.7,49.23333333333333,50.76666666666667,31.0,28.33333333333333,198.0,42.16666666666666,0.0,0.0,0.0,0.0,5,5000000.0
Michael Frolik,2014,26.0,0,1,1,0,63.0,7.666666666666667,14.666666666666666,22.33333333333333,0.3544973544973545,1.0,14.016666666666667,11.927777777777775,14.0,1.7,7.333333333333333,0.3333333333333333,0.0,1.0,134.66666666666666,5.1000000000000005,35.333333333333336,43.0,24.666666666666668,27.33333333333333,44.66666666666666,762.6666666666666,669.6666666666666,53.63333333333333,-0.3,560.0,492.3333333333333,53.9,-0.7666666666666667,7.599999999999999,91.43333333333334,99.03333333333336,48.833333333333336,51.16666666666666,45.333333333333336,12.0,242.66666666666663,56.13333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,1,3300000.0
Jimmy Hayes,2014,24.0,0,0,1,0,32.0,5.666666666666667,4.666666666666667,10.333333333333334,0.3229166666666667,-2.6666666666666665,11.85,11.066666666666668,11.333333333333334,1.0666666666666669,4.333333333333333,1.3333333333333333,0.0,0.0,42.0,11.733333333333334,11.333333333333334,58.66666666666666,6.666666666666667,9.0,47.93333333333334,260.6666666666667,290.6666666666667,46.13333333333333,-8.166666666666666,193.0,224.66666666666663,45.333333333333336,-9.133333333333333,9.6,91.2,100.8,53.76666666666667,46.23333333333333,9.333333333333334,2.333333333333333,69.33333333333333,61.76666666666667,0.6666666666666666,0.0,0.6666666666666666,0.0,1,925000.0
Justin Fontaine,2014,26.0,0,0,1,0,66.0,13.0,8.0,21.0,0.3181818181818182,6.0,12.25,11.2,26.0,2.7,12.0,1.0,0.0,1.0,79.0,16.5,23.0,9.0,2.0,0.0,100.0,545.0,649.0,45.6,-6.4,394.0,474.0,45.4,-7.1,9.0,94.5,103.5,41.7,58.3,24.0,14.0,141.0,56.0,1.0,1.0,0.0,100.0,2,1000000.0
Jake Gardiner,2014,24.0,0,0,0,1,55.66666666666666,5.666666666666667,16.0,21.666666666666668,0.3892215568862275,-1.6666666666666667,21.05,17.92222222222222,12.333333333333334,3.8,4.333333333333333,1.0,0.3333333333333333,0.3333333333333333,75.66666666666667,5.433333333333334,64.0,57.66666666666666,0.0,0.0,0.0,957.0,1006.0,48.833333333333336,6.300000000000001,690.0,788.3333333333334,47.16666666666666,4.7,8.533333333333333,92.8,101.3,49.0,51.0,24.33333333333333,51.0,172.33333333333334,40.66666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,5,4050000.0
Daniel Winnik,2014,29.0,1,0,0,0,69.33333333333333,6.666666666666667,17.333333333333332,24.0,0.3461538461538462,2.6666666666666665,16.305555555555554,13.516666666666666,30.33333333333333,1.5333333333333332,5.666666666666667,0.0,1.0,1.3333333333333333,131.33333333333334,5.266666666666667,49.66666666666666,73.0,44.66666666666666,60.333333333333336,41.2,841.0,851.3333333333334,49.46666666666667,-1.7666666666666668,617.0,637.3333333333334,49.1,-2.766666666666667,7.633333333333333,93.06666666666666,100.66666666666669,44.96666666666667,55.03333333333333,37.66666666666666,21.33333333333333,217.66666666666663,60.7,0.0,0.0,0.0,0.0,1,1300000.0
