,Player,Season,AGE,Pos_C,Pos_LW,Pos_RW,Pos_D,Pos_G,GP,G,A,PTS,PlusMinus,ATOI,TOI(EV),PIM,PS,EV_A,PP_A,SH_A,GW,S,S_Pct,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct,GS,W,L,TplusOTL,GA,SA,SV,SV_Pct,GAA,SUT,GPS,MIN,QS,RBS,TYPE,LENGTH,AAV
44,Dylan Strome,2021,23,1,1,0,0,0,58.666666666666664,13.666666666666666,23.666666666666668,37.333333333333336,-7.666666666666667,15.866666666666665,13.175,16.666666666666668,3.233333333333333,9.666666666666666,4.0,0.0,2.0,104.33333333333333,12.966666666666669,31.333333333333332,14.666666666666666,303.0,330.0,47.699999999999996,720.3333333333334,775.3333333333334,47.93333333333334,0.30000000000000004,526.6666666666666,576.0,47.833333333333336,1.0333333333333334,9.566666666666668,90.10000000000001,99.7,55.699999999999996,44.300000000000004,31.333333333333332,26.666666666666668,191.5,63.76666666666667,0.6666666666666666,0.0,0.6666666666666666,0.0,,,,,,,,,,,,,,,Standard,2,3000000
45,John Marino,2021,24,0,0,0,1,0,54.0,4.5,15.0,19.5,11.0,20.491666666666667,17.433333333333334,14.0,3.9499999999999997,3.5,1.0,0.0,0.5,58.5,7.6000000000000005,63.5,60.0,0.0,0.0,0.0,776.5,740.0,51.25,0.5499999999999999,586.0,547.0,51.7,0.65,10.7,91.5,102.2,48.55,51.45,33.0,31.5,157.0,45.849999999999994,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,6,4400000
46,Vince Dunn,2020,23,0,0,0,1,0,74.66666666666667,8.666666666666666,18.666666666666668,27.333333333333332,10.0,17.01111111111111,14.96111111111111,30.666666666666668,5.633333333333334,5.666666666666667,3.0,0.0,2.0,142.0,6.033333333333334,58.0,42.333333333333336,0.3333333333333333,0.3333333333333333,33.333333333333336,1137.3333333333333,927.3333333333334,55.1,5.3,838.0,693.0,54.699999999999996,4.066666666666666,8.366666666666667,92.0,100.36666666666667,59.70000000000001,40.3,20.0,39.333333333333336,285.3333333333333,49.800000000000004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,1875000
47,Pierre-Luc Dubois,2020,22,1,0,0,0,0,78.0,21.666666666666668,31.0,52.666666666666664,7.333333333333333,17.427777777777777,14.866666666666667,54.0,5.733333333333333,18.666666666666668,3.0,0.0,4.333333333333333,165.66666666666666,13.0,49.333333333333336,109.0,425.0,543.0,43.96666666666667,1206.0,1066.0,53.0,4.066666666666666,932.3333333333334,794.3333333333334,53.93333333333333,3.733333333333333,9.633333333333335,90.76666666666665,100.43333333333334,65.0,35.0,36.666666666666664,43.0,285.0,58.06666666666666,2.3333333333333335,1.3333333333333333,1.0,66.66666666666667,,,,,,,,,,,,,,,Standard,2,5000000
48,Zdeno Chara,2020,43,0,0,0,1,0,67.66666666666667,5.666666666666667,11.666666666666666,17.333333333333332,23.333333333333332,21.666666666666668,18.072222222222223,59.0,5.3999999999999995,5.333333333333333,0.3333333333333333,0.0,2.3333333333333335,109.66666666666667,5.266666666666667,102.33333333333333,100.0,0.0,0.0,0.0,1172.6666666666667,1119.3333333333333,51.06666666666666,-2.066666666666667,901.3333333333334,840.3333333333334,51.73333333333333,-1.4333333333333333,10.1,92.56666666666668,102.66666666666667,43.70000000000001,56.29999999999999,32.0,56.666666666666664,225.66666666666666,49.93333333333334,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,35+,1,795000
49,Derick Brassard,2020,32,1,1,0,0,0,69.33333333333333,15.0,18.666666666666668,33.666666666666664,-7.0,15.47777777777778,13.311111111111112,29.666666666666668,2.866666666666667,11.666666666666666,3.3333333333333335,0.0,1.3333333333333333,139.0,10.833333333333334,21.333333333333332,104.33333333333333,332.0,333.0,50.800000000000004,861.3333333333334,962.3333333333334,46.833333333333336,-1.5333333333333332,636.3333333333334,714.3333333333334,46.79999999999999,-2.433333333333333,8.999999999999998,90.86666666666667,99.93333333333334,50.0,50.0,34.333333333333336,36.0,229.33333333333334,60.1,1.6666666666666667,0.0,1.6666666666666667,0.0,,,,,,,,,,,,,,,Standard,1,1000000
50,Ethan Bear,2020,23,0,0,0,1,0,44.5,3.0,9.5,12.5,-7.5,20.299999999999997,17.833333333333336,21.5,1.95,2.0,1.0,0.0,0.5,59.5,5.05,67.0,36.5,0.0,0.0,0.0,784.0,838.0,47.2,0.0,580.5,641.0,46.2,-2.05,7.45,90.5,98.05,55.85,44.15,24.5,51.0,113.0,49.55,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,2000000
51,Andreas Athanasiou,2020,25,1,1,1,0,0,67.33333333333333,19.0,18.666666666666668,37.666666666666664,-23.333333333333332,16.044444444444444,13.894444444444446,28.0,3.133333333333334,16.666666666666668,2.3333333333333335,0.0,2.6666666666666665,171.66666666666666,10.6,26.0,31.0,106.66666666666667,145.66666666666666,42.06666666666667,819.6666666666666,926.6666666666666,46.86666666666667,-0.5000000000000001,624.6666666666666,717.6666666666666,46.666666666666664,-0.9,8.1,88.3,96.36666666666666,53.73333333333333,46.26666666666667,26.333333333333332,38.0,304.3333333333333,56.699999999999996,2.0,1.0,1.0,44.43333333333334,,,,,,,,,,,,,,,Standard,1,1200000
52,Corey Perry,2020,35,0,0,1,0,0,53.0,9.333333333333334,17.333333333333332,26.666666666666668,-7.333333333333333,15.43888888888889,13.194444444444443,56.0,2.1333333333333333,7.0,2.3333333333333335,0.0,0.6666666666666666,101.33333333333333,8.933333333333332,27.666666666666668,46.666666666666664,2.0,7.333333333333333,17.5,650.6666666666666,721.6666666666666,47.300000000000004,-1.9333333333333336,484.6666666666667,539.3333333333334,47.53333333333333,-1.6666666666666667,7.666666666666667,90.66666666666667,98.33333333333333,53.46666666666667,46.53333333333333,15.666666666666666,26.333333333333332,183.0,54.6,3.0,1.0,2.0,12.5,,,,,,,,,,,,,,,35+,1,750000
53,Carl Soderberg,2020,34,1,1,0,0,0,76.33333333333333,18.666666666666668,21.666666666666668,40.333333333333336,0.3333333333333333,16.9,12.916666666666666,23.333333333333332,4.033333333333333,14.0,3.6666666666666665,1.0,2.0,157.66666666666666,11.833333333333334,57.333333333333336,82.33333333333333,399.3333333333333,450.6666666666667,46.633333333333326,925.3333333333334,1029.0,47.23333333333333,-1.8,676.6666666666666,750.6666666666666,47.333333333333336,-1.5666666666666667,8.733333333333333,92.06666666666668,100.8,38.76666666666667,61.23333333333333,39.333333333333336,21.333333333333332,263.3333333333333,60.06666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,33.333333333333336,,,,,,,,,,,,,,,Standard,1,1000000
54,Slater Koekkoek,2020,26,0,0,0,1,0,36.0,2.3333333333333335,5.666666666666667,8.0,3.6666666666666665,14.605555555555554,13.527777777777777,24.666666666666668,1.5666666666666664,2.3333333333333335,0.0,0.0,0.6666666666666666,42.0,5.666666666666667,43.333333333333336,51.333333333333336,0.0,0.0,0.0,474.0,463.0,50.26666666666667,0.0,354.0,335.3333333333333,51.166666666666664,1.5,9.366666666666667,91.8,101.2,49.133333333333326,50.866666666666674,5.333333333333333,13.333333333333334,86.66666666666667,50.166666666666664,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,850000
55,Anthony Cirelli,2020,22,1,0,0,0,0,56.0,13.333333333333334,18.0,31.333333333333332,21.333333333333332,15.516666666666666,12.655555555555553,23.333333333333332,3.5666666666666664,11.0,0.3333333333333333,2.0,2.6666666666666665,87.33333333333333,16.266666666666666,34.0,66.66666666666667,344.0,349.0,48.4,701.6666666666666,617.0,53.333333333333336,1.9666666666666666,521.3333333333334,469.0,52.900000000000006,1.7666666666666668,11.633333333333333,93.7,105.33333333333333,46.73333333333333,53.26666666666667,35.666666666666664,14.333333333333334,150.33333333333334,59.53333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,,Standard,3,4800000
56,Mathieu Joseph,2020,23,1,1,1,0,0,53.5,8.5,8.0,16.5,1.5,11.441666666666666,10.516666666666666,21.0,1.35,8.5,0.0,0.0,0.5,65.0,12.55,12.0,88.0,7.0,17.0,29.0,506.5,479.5,51.349999999999994,-0.75,375.5,377.0,49.95,-1.85,8.75,91.1,99.9,50.7,49.3,22.5,18.0,117.0,53.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,737500
57,Ryan Miller,2020,39,0,0,0,0,1,23.666666666666668,0.0,0.3333333333333333,0.3333333333333333,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.666666666666666,3.0,5.666666666666667,43.96666666666667,19.0,9.666666666666666,6.333333333333333,4.0,56.0,667.3333333333334,611.3333333333334,0.9156666666666666,2.7366666666666664,1.6666666666666667,4.1,1233.3333333333333,11.333333333333334,2.3333333333333335,35+,1,1000000
58,Erik Haula,2020,29,1,1,0,0,0,46.333333333333336,14.333333333333334,14.333333333333334,28.666666666666668,-4.666666666666667,16.594444444444445,13.644444444444446,23.0,2.933333333333333,9.0,5.333333333333333,0.0,2.0,97.66666666666667,12.433333333333332,21.0,41.0,316.0,292.0,51.96666666666667,643.3333333333334,598.6666666666666,54.366666666666674,0.33333333333333304,469.6666666666667,448.0,53.79999999999999,0.36666666666666653,8.6,90.36666666666667,98.93333333333334,54.13333333333333,45.86666666666667,25.666666666666668,24.0,172.66666666666666,52.866666666666674,2.3333333333333335,0.6666666666666666,1.6666666666666667,25.0,,,,,,,,,,,,,,,Standard,1,1750000
59,Mikael Granlund,2020,28,1,0,1,0,0,73.0,18.0,32.333333333333336,50.333333333333336,0.3333333333333333,18.311111111111114,14.588888888888889,23.333333333333332,4.766666666666667,12.333333333333334,4.333333333333333,1.3333333333333333,3.6666666666666665,170.66666666666666,10.833333333333334,46.666666666666664,45.0,90.33333333333333,97.33333333333333,49.56666666666666,1075.0,1021.3333333333334,51.300000000000004,2.433333333333333,819.0,752.0,52.166666666666664,2.3666666666666667,8.333333333333334,90.90000000000002,99.2,50.300000000000004,49.699999999999996,34.666666666666664,34.333333333333336,293.0,58.46666666666666,1.0,0.3333333333333333,0.6666666666666666,16.666666666666668,,,,,,,,,,,,,,,Standard,1,3750000
60,Michael Frolik,2020,32,0,1,1,0,0,64.0,10.666666666666666,13.666666666666666,24.333333333333332,-2.3333333333333335,14.238888888888889,12.655555555555557,26.666666666666668,1.9000000000000001,8.666666666666666,0.0,2.0,2.0,123.0,8.9,26.333333333333332,45.666666666666664,17.333333333333332,26.333333333333332,36.199999999999996,867.6666666666666,730.6666666666666,53.56666666666666,1.5333333333333332,654.0,556.3333333333334,53.166666666666664,1.6000000000000003,6.633333333333333,91.06666666666666,97.7,48.4,51.6,36.0,34.333333333333336,211.0,57.36666666666667,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,750000
61,Alexander Volkov,2020,22,0,1,1,0,0,9.0,0.0,1.0,1.0,-6.0,10.266666666666667,10.266666666666667,6.0,-0.3,0.0,0.0,0.0,0.0,7.0,0.0,2.0,10.0,1.0,3.0,25.0,73.0,71.0,50.7,-3.5,49.0,57.0,46.2,-8.7,3.0,82.9,86.0,55.9,44.1,4.0,2.0,13.0,53.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,700000
62,Mackenzie Blackwood,2020,23,0,0,0,0,1,35.0,0.0,0.5,0.5,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,6.5,17.5,76.6,32.0,16.0,12.0,4.0,89.5,1060.5,971.0,0.9165,2.69,2.5,6.65,1974.0,18.0,5.0,Standard,3,2800000
63,Conor Sheary,2020,28,0,1,1,0,0,73.33333333333333,14.0,15.0,29.0,-7.0,13.888888888888888,12.488888888888889,10.666666666666666,2.466666666666667,11.666666666666666,2.3333333333333335,0.0,2.6666666666666665,130.33333333333334,10.666666666666666,28.666666666666668,28.666666666666668,8.0,8.333333333333334,39.1,897.3333333333334,854.0,51.166666666666664,0.3333333333333333,683.0,652.0,51.0,0.09999999999999999,7.8,90.5,98.33333333333333,58.73333333333333,41.266666666666666,30.0,28.666666666666668,219.66666666666666,59.53333333333333,1.0,0.3333333333333333,0.6666666666666666,11.1,,,,,,,,,,,,,,,Standard,1,735000
64,Erik Cernak,2020,23,0,0,0,1,0,62.5,5.0,9.0,14.0,18.0,19.1,16.175,58.5,3.75,4.5,0.5,0.0,1.0,116.0,4.35,88.0,185.0,0.0,0.0,0.0,920.5,906.5,50.4,-2.0,703.0,686.5,50.6,-1.0,10.5,92.15,102.65,47.05,52.95,14.5,23.5,196.0,59.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,3,2950000
65,Jan Rutta,2020,29,0,0,0,1,0,42.333333333333336,3.0,8.666666666666666,11.666666666666666,3.0,16.8,14.977777777777776,18.0,2.2333333333333334,2.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,52.0,5.2,38.333333333333336,22.333333333333332,0.0,0.0,0.0,642.3333333333334,615.6666666666666,51.53333333333333,-0.6666666666666666,457.6666666666667,482.0,49.26666666666667,-2.5333333333333337,10.366666666666667,91.36666666666667,101.73333333333333,49.53333333333333,50.46666666666667,5.0,19.0,110.66666666666667,48.76666666666667,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,1300000
66,Drake Caggiula,2020,26,0,1,1,0,0,54.0,11.333333333333334,8.0,19.333333333333332,-7.0,13.266666666666666,12.027777777777779,32.333333333333336,1.5666666666666667,9.333333333333334,1.3333333333333333,0.6666666666666666,1.0,85.33333333333333,13.700000000000001,25.0,121.0,10.333333333333334,26.333333333333332,28.866666666666664,618.3333333333334,656.0,48.63333333333333,-0.8666666666666668,460.6666666666667,492.6666666666667,48.4,-0.8333333333333331,8.966666666666667,90.16666666666667,99.16666666666667,52.56666666666666,47.43333333333334,21.333333333333332,18.333333333333332,138.0,62.76666666666667,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,700000
67,Anthony Duclair,2020,24,0,1,1,0,0,65.33333333333333,17.666666666666668,14.333333333333334,32.0,-4.0,14.083333333333334,11.711111111111114,16.0,3.4333333333333336,12.0,5.0,0.6666666666666666,2.3333333333333335,137.66666666666666,12.733333333333334,32.666666666666664,43.666666666666664,2.0,5.666666666666667,37.766666666666666,749.3333333333334,790.0,48.86666666666667,0.3333333333333333,552.3333333333334,597.6666666666666,48.1,-0.7333333333333334,8.6,91.33333333333333,99.93333333333334,55.56666666666666,44.43333333333334,24.0,27.666666666666668,236.66666666666666,57.76666666666667,2.6666666666666665,0.0,2.6666666666666665,0.0,,,,,,,,,,,,,,,Standard,1,1700000
68,Philippe Myers,2020,23,0,0,0,1,0,35.5,2.5,6.5,9.0,6.0,16.233333333333334,15.424999999999999,16.0,2.1,2.5,0.0,0.0,0.0,51.5,4.55,26.0,61.0,0.0,0.0,0.0,513.5,499.0,50.2,2.9,379.5,386.0,48.4,0.65,9.45,91.30000000000001,100.75,53.849999999999994,46.150000000000006,14.0,22.5,122.5,40.55,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,3,2550000
69,Mikhail Sergachev,2020,22,0,0,0,1,0,74.66666666666667,8.333333333333334,27.0,35.333333333333336,12.666666666666666,17.883333333333333,15.572222222222221,41.333333333333336,5.8,5.333333333333333,2.6666666666666665,0.3333333333333333,1.6666666666666667,129.0,6.533333333333334,85.33333333333333,97.66666666666667,0.3333333333333333,0.3333333333333333,16.666666666666668,1193.0,1031.3333333333333,53.63333333333333,2.566666666666667,878.6666666666666,783.3333333333334,52.833333333333336,1.9333333333333336,9.366666666666667,91.93333333333332,101.3,59.56666666666666,40.43333333333333,19.0,49.666666666666664,291.3333333333333,44.4,0.6666666666666666,0.3333333333333333,0.3333333333333333,33.333333333333336,,,,,,,,,,,,,,,Standard,3,4800000
70,Jake DeBrusk,2020,23,0,1,0,0,0,67.66666666666667,20.666666666666668,19.333333333333332,40.0,4.666666666666667,15.527777777777779,12.983333333333334,17.0,4.633333333333334,15.0,5.666666666666667,0.0,4.666666666666667,153.33333333333334,13.433333333333332,21.666666666666668,50.0,10.0,21.333333333333332,33.0,872.0,742.6666666666666,53.96666666666666,2.3333333333333335,666.3333333333334,577.0,53.6,1.5999999999999999,8.9,92.06666666666666,100.96666666666665,64.6,35.4,33.0,23.0,255.33333333333334,60.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,3675000
71,Roope Hintz,2020,23,1,1,0,0,0,59.0,14.0,13.5,27.5,-4.0,14.4,12.125,20.0,2.9000000000000004,10.0,3.0,1.0,4.0,109.5,12.45,32.0,80.0,194.5,178.0,52.099999999999994,659.0,682.5,49.1,-0.25,482.5,498.0,49.25,0.35,7.15,91.55000000000001,98.65,52.65,47.35,28.0,28.5,186.5,58.85,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,Standard,3,3150000
72,MacKenzie Weegar,2020,26,0,0,0,1,0,56.333333333333336,4.333333333333333,9.333333333333334,13.666666666666666,2.6666666666666665,17.216666666666665,15.633333333333333,43.0,2.733333333333334,4.333333333333333,0.0,0.0,1.0,71.33333333333333,5.866666666666667,81.0,103.66666666666667,0.3333333333333333,0.0,33.333333333333336,806.3333333333334,753.3333333333334,51.70000000000001,2.966666666666667,612.3333333333334,539.0,53.166666666666664,4.166666666666666,7.800000000000001,91.90000000000002,99.69999999999999,53.03333333333333,46.96666666666667,28.0,50.0,140.33333333333334,50.833333333333336,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,3,3250000
73,Brendan Lemieux,2020,24,0,1,1,0,0,43.666666666666664,6.333333333333333,5.666666666666667,12.0,-2.0,9.950000000000001,9.0,80.0,0.9333333333333335,5.333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,53.0,13.866666666666665,28.0,101.66666666666667,8.333333333333334,14.666666666666666,23.900000000000002,355.3333333333333,456.6666666666667,45.13333333333333,-1.5333333333333332,276.3333333333333,331.0,46.5,-0.3666666666666667,9.766666666666666,93.56666666666666,103.33333333333333,45.800000000000004,54.199999999999996,9.666666666666666,15.333333333333334,95.66666666666667,57.63333333333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,1550000
74,Vladislav Gavrikov,2020,24,0,0,0,1,0,69.0,5.0,13.0,18.0,1.0,18.983333333333334,17.166666666666668,18.0,4.3,5.0,0.0,0.0,1.0,81.0,6.2,92.0,79.0,0.0,0.0,0.0,1078.0,1120.0,49.0,0.4,845.0,812.0,51.0,0.9,7.5,92.1,99.6,41.7,58.3,16.0,33.0,159.0,50.9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,3,2800000
75,Ryan Strome,2020,26,1,0,1,0,0,77.66666666666667,16.666666666666668,26.0,42.666666666666664,4.666666666666667,16.788888888888888,13.283333333333333,48.333333333333336,3.9,13.666666666666666,3.0,0.0,2.6666666666666665,137.0,12.6,28.333333333333332,54.666666666666664,386.0,441.3333333333333,46.46666666666667,978.3333333333334,1026.6666666666667,48.79999999999999,0.9333333333333335,742.0,771.3333333333334,49.03333333333333,0.5333333333333333,9.266666666666666,92.06666666666666,101.36666666666667,52.5,47.5,35.0,50.666666666666664,227.0,60.199999999999996,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,4500000
76,Ryan Pulock,2020,25,0,0,0,1,0,72.66666666666667,9.666666666666666,25.0,34.666666666666664,8.333333333333334,21.055555555555554,17.994444444444444,16.666666666666668,6.533333333333334,6.0,3.6666666666666665,0.0,2.0,175.66666666666666,5.5,124.33333333333333,122.0,0.0,0.0,0.0,1179.6666666666667,1328.6666666666667,47.06666666666666,-0.033333333333333215,872.0,956.6666666666666,47.699999999999996,0.8999999999999999,9.866666666666667,91.69999999999999,101.56666666666666,45.26666666666667,54.73333333333333,25.0,55.666666666666664,347.3333333333333,50.633333333333326,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,5000000
77,Anthony Mantha,2020,25,0,1,1,0,0,63.333333333333336,21.666666666666668,23.0,44.666666666666664,-5.333333333333333,18.01111111111111,15.383333333333333,38.666666666666664,4.766666666666667,14.333333333333334,7.333333333333333,0.0,2.0,175.0,12.299999999999999,28.0,69.0,18.333333333333332,28.333333333333332,39.6,975.6666666666666,848.0,53.63333333333333,8.466666666666667,747.0,658.0,53.4,8.233333333333333,8.6,89.56666666666668,98.16666666666667,56.9,43.1,31.666666666666668,52.333333333333336,300.6666666666667,58.199999999999996,0.3333333333333333,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,,Standard,4,5700000
78,Dominik Kahun,2020,24,1,1,1,0,0,69.0,12.5,21.5,34.0,9.0,13.716666666666667,12.600000000000001,7.0,3.25,11.5,1.0,0.0,2.0,112.0,11.65,24.5,9.0,25.5,35.0,42.2,821.5,824.5,49.95,-0.55,616.5,628.0,49.599999999999994,-0.4,10.2,91.6,101.80000000000001,54.0,46.0,25.0,16.5,169.5,67.2,1.0,0.5,0.5,25.0,,,,,,,,,,,,,,,Standard,1,975000
79,Warren Foegele,2020,24,0,1,1,0,0,49.0,8.333333333333334,7.666666666666667,16.0,-1.6666666666666667,12.716666666666667,11.161111111111111,18.0,1.3666666666666665,7.333333333333333,0.0,1.0,1.3333333333333333,80.33333333333333,17.599999999999998,12.333333333333334,65.0,9.333333333333334,10.666666666666666,31.26666666666667,591.3333333333334,501.0,56.46666666666666,2.2333333333333334,445.3333333333333,393.0,56.199999999999996,2.2666666666666666,11.866666666666665,93.86666666666667,105.73333333333333,50.56666666666666,49.43333333333334,25.333333333333332,20.333333333333332,137.66666666666666,63.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,1,2150000
80,Victor Olofsson,2020,24,0,1,1,0,0,30.0,11.0,12.0,23.0,0.0,18.2,15.491666666666667,4.0,2.6,4.5,6.5,0.0,2.0,74.0,12.6,9.5,6.0,0.5,0.5,25.0,435.0,412.5,55.099999999999994,4.0,339.0,328.0,55.05,5.05,8.3,91.55,99.85,59.4,40.6,6.5,14.5,133.5,54.75,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,Standard,2,3050000
81,Patrick Maroon,2020,32,0,1,1,0,0,70.66666666666667,12.0,19.333333333333332,31.333333333333332,0.6666666666666666,14.372222222222222,12.361111111111112,69.33333333333333,2.733333333333334,10.666666666666666,1.3333333333333333,0.0,2.6666666666666665,113.0,10.633333333333335,11.333333333333334,129.66666666666666,6.333333333333333,6.333333333333333,50.833333333333336,880.3333333333334,803.0,52.06666666666666,0.8666666666666666,663.3333333333334,604.6666666666666,52.0,0.5999999999999999,8.5,91.43333333333334,99.89999999999999,52.76666666666667,47.23333333333333,20.333333333333332,25.0,191.33333333333334,59.9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,900000
82,Sami Niku,2020,23,0,0,0,1,0,16.0,0.6666666666666666,2.6666666666666665,3.3333333333333335,-0.6666666666666666,15.1,14.866666666666665,4.666666666666667,0.5,0.6666666666666666,0.0,0.0,0.0,16.0,18.433333333333334,17.333333333333332,8.666666666666666,0.0,0.0,0.0,189.0,241.66666666666666,44.36666666666667,-1.933333333333333,140.33333333333334,187.0,45.0,-2.0999999999999996,13.5,87.93333333333334,101.5,52.800000000000004,47.199999999999996,2.0,7.333333333333333,30.666666666666668,56.93333333333334,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,Standard,2,725000
