Season,Player,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
2012,Marc Methot,27,OTT,D,47,2,9,11,2,31,3.1,2,0,0,0,8,1,0,53,3.8,1045,22:14:00,81,130,0,0,,872,799,52.2,-1.6,643,608,51.4,-1.2,7.6,92.6,100.2,51.3,48.7,22:14:00,18:41:00,7,20,97,54.6,0,0,0,0.0
2012,Milan Michalek,28,OTT,RW,23,4,10,14,8,17,1.7,4,0,0,0,7,2,1,58,6.9,418,18:11:00,13,6,2,2,50,397,291,57.7,1.5,281,225,55.5,0.5,8.2,94.5,102.7,61.1,38.9,18:11:00,14:07:00,9,6,116,50,1,0,1,0.0
2012,Zbynek Michalek,30,PHX,D,34,0,2,2,4,14,1.1,0,0,0,0,2,0,0,42,0,724,21:18:00,87,42,0,0,,555,544,50.5,-3.7,402,393,50.6,-5.2,8.6,92.3,100.9,45.8,54.3,21:18:00,18:10:00,6,12,92,45.7,0,0,0,0.0
2012,Andy Miele,24,PHX,C,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,9,09:02:00,0,2,2,1,66.7,12,5,70.6,25.1,6,4,60,8.9,33.3,100,133.3,100,0,09:02:00,09:02:00,0,0,1,0,0,0,0,0.0
2012,Antti Miettinen,32,WPG,RW,22,3,2,5,-3,2,0.3,3,0,0,2,2,0,0,26,11.5,278,12:39:00,7,29,0,4,0,234,274,46.1,-7.5,170,210,44.7,-9.4,10,90.6,100.6,55.7,44.3,12:39:00,12:09:00,2,2,46,56.5,1,0,1,0.0
2012,Brendan Mikkelson,25,TBL,D,4,0,1,1,1,6,0.2,0,0,0,0,1,0,0,0,,39,09:46:00,5,3,0,0,,25,42,37.3,,16,30,34.8,,14.3,95.5,109.7,27.3,72.7,09:46:00,09:34:00,1,2,2,0,0,0,0,0.0
2012,Drew Miller,28,DET,LW,44,4,4,8,-8,2,0,3,1,0,2,4,0,0,54,7.4,608,13:49:00,41,81,1,3,25,390,445,46.7,-7.6,300,328,47.8,-6.4,4.5,92.6,97.1,54.6,45.4,13:49:00,11:20:00,12,8,88,61.4,0,0,0,0.0
2012,J.T. Miller,19,NYR,C,26,2,2,4,-7,8,-0.2,1,1,0,0,1,1,0,43,4.7,352,13:31:00,12,47,63,55,53.4,285,286,49.9,-4.8,210,210,50,-6.4,5.4,90.8,96.2,61.1,38.9,13:31:00,11:58:00,4,5,83,51.8,2,1,1,50.0
2012,John Mitchell,28,COL,C,47,10,10,20,5,18,2.2,9,1,0,1,8,2,0,72,13.9,787,16:45:00,43,99,171,173,49.7,572,575,49.9,0.7,415,417,49.9,-0.1,8.1,93.7,101.8,45.4,54.6,16:45:00,13:44:00,28,21,147,49,1,0,1,0.0
2012,Torrey Mitchell,28,MIN,C,45,4,4,8,-8,21,0.2,4,0,0,1,4,0,0,39,10.3,472,10:30:00,22,47,21,21,50,283,346,45,-7.4,213,257,45.3,-7.8,4.8,91.5,96.3,39.6,60.4,10:30:00,08:58:00,14,8,73,53.4,0,0,0,0.0
2012,Travis Moen,30,MTL,LW,45,2,4,6,-4,32,-0.3,2,0,0,0,4,0,0,32,6.3,524,11:39:00,22,82,4,6,40,325,364,47.2,-7.6,233,263,47,-7.6,6,93.3,99.3,35.8,64.2,11:39:00,09:09:00,2,11,66,48.5,0,0,0,0.0
2012,John Moore,22,TOT,D,30,1,6,7,4,7,1.7,1,0,0,0,6,0,0,29,3.4,400,13:20:00,32,38,0,0,,315,320,49.6,4.5,220,242,47.6,2.8,9.7,93,102.7,51.1,48.9,13:20:00,12:35:00,3,4,67,43.3,0,0,0,0.0
2012,John Moore,22,CBJ,D,17,0,1,1,-5,2,0,0,0,0,0,1,0,0,14,0,247,14:31:00,14,18,0,0,,315,320,49.6,4.5,220,242,47.6,2.8,9.7,93,102.7,51.1,48.9,13:20:00,12:35:00,3,4,67,43.3,0,0,0,0.0
2012,John Moore,22,NYR,D,13,1,5,6,9,5,1.7,1,0,0,0,5,0,0,15,6.7,153,11:46:00,18,20,0,0,,315,320,49.6,4.5,220,242,47.6,2.8,9.7,93,102.7,51.1,48.9,13:20:00,12:35:00,3,4,67,43.3,0,0,0,0.0
2012,Jeremy Morin,21,CHI,LW,3,1,1,2,1,0,0.3,1,0,0,0,1,0,0,7,14.3,39,13:01:00,1,3,0,4,0,31,31,50,-4.3,23,23,50,-3.4,15.8,85.7,101.5,55.6,44.4,13:01:00,12:27:00,0,1,10,70,0,0,0,0.0
2012,Derek Morris,34,PHX,D,39,0,11,11,-6,36,1.3,0,0,0,0,8,3,0,68,0,834,21:24:00,69,92,0,0,,716,646,52.6,1.1,555,507,52.3,0.4,5.5,92.3,97.8,58.4,41.6,21:24:00,17:56:00,10,15,153,44.4,0,0,0,0.0
2012,Brenden Morrow,34,TOT,LW,44,12,13,25,-3,37,2.8,10,2,0,2,11,2,0,55,21.8,654,14:52:00,20,85,13,11,54.2,425,550,43.6,-5.7,312,416,42.9,-5.9,13.4,89.5,103,44.1,55.9,14:52:00,12:27:00,11,15,96,57.3,0,0,0,0.0
2012,Brenden Morrow,34,DAL,LW,29,6,5,11,-8,18,0.8,5,1,0,1,4,1,0,31,19.4,433,14:55:00,12,48,13,10,56.5,425,550,43.6,-5.7,312,416,42.9,-5.9,13.4,89.5,103,44.1,55.9,14:52:00,12:27:00,11,15,96,57.3,0,0,0,0.0
2012,Brenden Morrow,34,PIT,LW,15,6,8,14,5,19,2,5,1,0,1,7,1,0,24,25,221,14:44:00,8,37,0,1,0,425,550,43.6,-5.7,312,416,42.9,-5.9,13.4,89.5,103,44.1,55.9,14:52:00,12:27:00,11,15,96,57.3,0,0,0,0.0
2012,Dave Moss,31,PHX,LW,45,5,15,20,3,21,1.6,3,1,1,0,14,1,0,82,6.1,700,15:33:00,34,73,9,22,29,545,509,51.7,-0.7,426,382,52.7,-0.7,7.3,92.6,99.8,37.5,62.5,15:33:00,12:53:00,15,6,154,53.2,0,0,0,0.0
2012,Matt Moulson,29,NYI,LW,47,15,29,44,-3,4,4.9,7,8,0,0,22,7,0,154,9.7,900,19:09:00,28,24,1,0,100,761,699,52.1,1.2,545,503,52,0.5,8.6,89,97.6,61.2,38.8,19:09:00,15:48:00,20,15,256,60.2,0,0,0,0.0
2012,Chris Mueller,26,NSH,C,18,2,3,5,-4,6,0.3,2,0,0,1,3,0,0,22,9.1,193,10:42:00,15,14,92,93,49.7,143,166,46.3,-4.9,111,117,48.7,-2.6,7.9,87.6,95.5,32.4,67.6,10:42:00,10:17:00,5,1,31,71,0,0,0,0.0
2012,Peter Mueller,24,FLA,C,43,8,9,17,-11,18,1.3,6,2,0,0,7,2,0,131,6.1,699,16:16:00,10,29,46,58,44.2,629,566,52.6,4,486,429,53.1,5.9,5.7,89.6,95.3,62.2,37.8,16:16:00,13:52:00,33,11,193,67.9,4,2,2,50.0
2012,Ryan Murphy,19,CAR,D,4,0,0,0,-4,2,-0.3,0,0,0,0,0,0,0,7,0,84,21:04:00,9,2,0,0,,66,86,43.4,-16.2,47,66,41.6,-20.8,3,88.9,91.9,66.7,33.3,21:04:00,18:24:00,1,0,15,46.7,0,0,0,0.0
2012,Andrew Murray,31,STL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,07:49:00,0,1,0,0,,8,4,66.7,28.9,6,4,60,21.5,0,100,100,25,75,07:49:00,07:49:00,0,0,2,100,0,0,0,0.0
2012,Douglas Murray,32,TOT,D,43,1,5,6,-9,35,0.8,1,0,0,0,5,0,0,27,3.7,756,17:35:00,98,89,0,0,,555,684,44.8,-5.9,407,479,45.9,-5.7,5.7,92.6,98.3,46.9,53.1,17:35:00,14:43:00,10,10,81,33.3,0,0,0,0.0
2012,Douglas Murray,32,SJS,D,29,0,3,3,-8,26,0.4,0,0,0,0,3,0,0,13,0,497,17:09:00,64,56,0,0,,555,684,44.8,-5.9,407,479,45.9,-5.7,5.7,92.6,98.3,46.9,53.1,17:35:00,14:43:00,10,10,81,33.3,0,0,0,0.0
2012,Douglas Murray,32,PIT,D,14,1,2,3,-1,9,0.4,1,0,0,0,2,0,0,14,7.1,259,18:30:00,34,33,0,0,,555,684,44.8,-5.9,407,479,45.9,-5.7,5.7,92.6,98.3,46.9,53.1,17:35:00,14:43:00,10,10,81,33.3,0,0,0,0.0
2012,Jan Mursak,25,DET,LW,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,11,05:39:00,0,0,1,1,50,5,4,55.6,11.8,4,2,66.7,21,0,100,100,25,75,05:39:00,05:35:00,0,1,0,,0,0,0,0.0
2012,Jake Muzzin,23,LAK,D,45,7,9,16,16,35,4.8,4,3,0,1,5,4,0,77,9.1,805,17:54:00,29,70,0,0,,762,428,64,11.3,563,334,62.8,10,8,93.6,101.6,61.5,38.5,17:54:00,15:36:00,7,23,164,47,0,0,0,0.0
2012,Tyler Myers,22,BUF,D,39,3,5,8,-8,32,1.1,2,1,0,2,3,2,0,48,6.3,831,21:19:00,56,58,0,0,,538,641,45.6,-0.7,416,488,46,1.6,7,91.6,98.6,50.9,49.1,21:19:00,16:50:00,11,30,102,47.1,0,0,0,0.0
2012,Rick Nash,28,NYR,LW,44,21,21,42,16,26,6.4,17,3,1,3,15,6,0,176,11.9,879,19:58:00,25,46,5,7,41.7,776,642,54.7,4.1,583,463,55.7,3.8,9.5,93.3,102.7,59.5,40.5,19:58:00,16:16:00,19,32,279,63.1,7,3,4,42.9
2012,Riley Nash,23,CAR,C,32,4,5,9,-4,8,0.5,4,0,0,0,5,0,0,36,11.1,410,12:48:00,10,36,128,161,44.3,369,350,51.3,0,268,270,49.8,-0.7,6.3,90.7,97,50.7,49.3,12:48:00,11:45:00,31,3,63,57.1,1,1,0,100.0
2012,James Neal,25,PIT,LW,40,21,15,36,5,26,5.2,12,9,0,6,8,7,0,136,15.4,699,17:28:00,17,56,1,5,16.7,565,471,54.5,5.7,406,357,53.2,1.8,9.1,92.2,101.3,59,41,17:27:00,13:27:00,11,7,249,54.6,2,2,0,100.0
2012,Chris Neil,33,OTT,RW,48,4,8,12,0,144,0.8,4,0,0,3,5,3,0,87,4.6,665,13:52:00,10,206,3,3,50,599,501,54.5,0.8,449,401,52.8,-0.4,5.4,93.9,99.3,50.4,49.6,13:52:00,12:12:00,13,9,136,64,0,0,0,0.0
2012,Kris Newbury,30,NYR,C,6,0,1,1,1,9,0.1,0,0,0,0,1,0,0,4,0,47,07:53:00,0,9,16,16,50,33,41,44.6,0.6,27,26,50.9,-0.9,5.9,100,105.9,72,28,07:53:00,07:29:00,1,0,7,57.1,0,0,0,0.0
2012,Scott Nichol,38,STL,C,30,1,0,1,-2,25,-0.3,1,0,0,1,0,0,0,13,7.7,293,09:47:00,13,27,132,86,60.6,171,179,48.9,-1.3,131,117,52.8,1.8,5.2,91.1,96.3,40.8,59.2,09:46:00,07:49:00,6,1,22,59.1,0,0,0,0.0
2012,Frans Nielsen,28,NYI,C,48,6,23,29,-3,12,2.3,3,2,1,1,15,8,0,93,6.5,865,18:01:00,47,23,268,290,48,555,617,47.4,-5.2,402,422,48.8,-3.9,7.4,91.2,98.6,48.1,51.9,18:01:00,13:29:00,29,24,159,58.5,7,2,5,28.6
2012,Nikita Nikitin,26,CBJ,D,38,3,6,9,2,17,2.4,2,1,0,0,5,1,0,60,5,806,21:12:00,56,31,0,0,,512,576,47.1,1.3,375,420,47.2,1.9,9.9,91.9,101.8,47.6,52.4,21:12:00,16:58:00,11,18,143,42,0,0,0,0.0
2012,Matt Niskanen,26,PIT,D,40,4,10,14,4,12,2.5,4,0,0,2,8,2,0,67,6,814,20:21:00,47,49,0,0,,682,642,51.5,4.2,511,472,52,3.8,7.9,93.2,101.1,49.5,50.5,20:21:00,17:12:00,15,17,153,43.8,0,0,0,0.0
2012,Andreas Nodl,25,CAR,RW,8,0,1,1,-1,2,-0.1,0,0,0,0,1,0,0,6,0,68,08:28:00,3,13,1,2,33.3,52,53,49.5,-3,35,35,50,-3.9,4,89.5,93.5,61.1,38.9,08:28:00,07:47:00,3,0,11,54.5,0,0,0,0.0
2012,Jordan Nolan,23,LAK,C,44,2,4,6,-5,46,0.1,2,0,0,0,4,0,0,23,8.7,373,08:28:00,5,72,0,8,0,273,284,49,-10.9,194,232,45.5,-13.9,7.7,91,98.7,64,36,08:28:00,08:22:00,7,10,44,52.3,0,0,0,0.0
2012,Ryan Nugent-Hopkins,19,EDM,C,40,4,20,24,3,8,2,2,2,0,0,11,9,0,78,5.1,755,18:52:00,27,27,226,325,41,606,593,50.5,8,469,447,51.2,8.9,8.1,92.3,100.4,52.1,47.9,18:52:00,15:36:00,22,11,150,52,1,0,1,0.0
2012,Gustav Nyquist,23,DET,LW,22,3,3,6,0,6,0.5,3,0,0,0,1,2,0,46,6.5,287,13:02:00,3,2,1,3,25,236,195,54.8,-3.6,185,151,55.1,-2.7,4.1,95.6,99.7,60.4,39.6,13:02:00,10:53:00,19,3,88,52.3,2,0,2,0.0
2012,Eric Nystrom,29,DAL,LW,48,7,4,11,-3,61,0.6,6,0,1,3,4,0,0,49,14.3,689,14:21:00,26,122,15,11,57.7,453,567,44.4,-4.4,316,417,43.1,-4.4,10.6,92.3,102.8,32.2,67.8,14:21:00,11:36:00,19,12,107,45.8,0,0,0,0.0
2012,Jim O'Brien,24,OTT,C,29,5,1,6,-2,8,0.6,4,1,0,0,1,0,0,38,13.2,331,11:25:00,13,30,100,119,45.7,255,255,50,-3.6,187,192,49.3,-3.3,4.3,94.4,98.7,47.4,52.6,11:25:00,09:12:00,9,6,63,60.3,0,0,0,0.0
2012,Shane O'Brien,29,COL,D,28,0,4,4,0,60,0.8,0,0,0,0,4,0,0,28,0,434,15:30:00,36,42,0,0,,408,345,54.2,4.4,306,248,55.2,5.2,8,89.4,97.4,49.4,50.6,15:30:00,15:04:00,9,11,66,42.4,0,0,0,0.0
2012,Ryan O'Byrne,28,TOT,D,42,2,4,6,-4,60,1.2,2,0,0,0,4,0,0,26,7.7,778,18:32:00,69,104,0,0,,542,730,42.6,-5.5,407,544,42.8,-6.1,9.2,92.1,101.3,47.4,52.6,18:32:00,15:53:00,10,20,72,36.1,0,0,0,0.0
2012,Ryan O'Byrne,28,COL,D,34,1,3,4,-8,54,0.4,1,0,0,0,3,0,0,21,4.8,641,18:51:00,49,76,0,0,,542,730,42.6,-5.5,407,544,42.8,-6.1,9.2,92.1,101.3,47.4,52.6,18:32:00,15:53:00,10,20,72,36.1,0,0,0,0.0
2012,Ryan O'Byrne,28,TOR,D,8,1,1,2,4,6,0.8,1,0,0,0,1,0,0,5,20,137,17:11:00,20,28,0,0,,542,730,42.6,-5.5,407,544,42.8,-6.1,9.2,92.1,101.3,47.4,52.6,18:32:00,15:53:00,10,20,72,36.1,0,0,0,0.0
2012,Ryan O'Reilly,21,COL,C,29,6,14,20,-3,4,1.9,3,3,0,0,11,3,0,66,9.1,537,18:30:00,14,7,241,215,52.9,441,347,56,7.7,329,258,56,7.8,7.7,88.7,96.4,50.3,49.7,18:30:00,15:01:00,34,10,118,55.9,0,0,0,0.0
2012,Johnny Oduya,31,CHI,D,48,3,9,12,12,10,3.3,3,0,0,0,7,1,1,52,5.8,985,20:31:00,79,24,0,0,,780,653,54.4,0,582,456,56.1,0.6,9,91.9,101,51.1,48.9,20:31:00,17:27:00,19,24,119,43.7,0,0,0,0.0
2012,Kyle Okposo,24,NYI,RW,48,4,20,24,-2,38,1.6,4,0,0,0,17,3,0,101,4,814,16:57:00,21,48,104,82,55.9,704,688,50.6,-1.5,509,490,51,-1.4,9.3,89.7,98.9,51,49,16:57:00,15:18:00,35,35,175,57.7,0,0,0,0.0
2012,Jamie Oleksiak,20,DAL,D,16,0,2,2,-5,14,0,0,0,0,0,2,0,0,11,0,237,14:50:00,18,32,0,0,,200,192,51,-1.5,143,147,49.3,-3,7.1,88.2,95.3,60.5,39.5,14:50:00,13:57:00,2,8,34,32.4,0,0,0,0.0
2012,Steven Oleksy,26,WSH,D,28,1,8,9,9,33,2.1,1,0,0,0,8,0,0,25,4,484,17:16:00,52,58,0,0,,425,417,50.5,3.4,298,294,50.3,3.2,11.1,93.4,104.5,45.7,54.3,17:16:00,15:29:00,5,14,70,35.7,0,0,0,0.0
2012,Mark Olver,25,COL,C,32,4,2,6,-5,6,0.4,4,0,0,0,2,0,0,33,12.1,289,09:03:00,17,28,59,83,41.5,258,273,48.6,-0.4,184,197,48.3,-2.6,5.1,91.8,96.9,58.1,41.9,09:03:00,08:42:00,9,10,49,67.3,0,0,0,0.0
2012,Dmitry Orlov,21,WSH,D,5,0,1,1,5,0,0.6,0,0,0,0,1,0,0,1,0,75,14:57:00,4,2,0,0,,65,64,50.4,-11.6,34,49,41,-18.2,24,97.1,121.1,38.7,61.3,14:57:00,13:54:00,2,2,8,12.5,0,0,0,0.0
2012,Brooks Orpik,32,PIT,D,46,0,8,8,17,32,2.5,0,0,0,0,8,0,0,32,0,1025,22:17:00,114,119,0,0,,719,914,44,-8.7,537,652,45.2,-8.6,12.3,93.5,105.8,44,56,22:17:00,18:58:00,5,19,72,44.4,0,0,0,0.0
2012,Colton Orr,30,TOR,RW,44,1,3,4,4,155,0.2,1,0,0,0,3,0,0,13,7.7,281,06:23:00,17,78,0,1,0,177,290,37.9,-8.3,136,212,39.1,-6.4,9,96.5,105.5,50.3,49.7,06:23:00,06:21:00,4,5,24,54.2,0,0,0,0.0
2012,T.J. Oshie,26,STL,C,30,7,13,20,-5,15,2,4,2,1,1,4,8,1,65,10.8,573,19:06:00,24,33,5,8,38.5,381,372,50.6,0.1,285,245,53.8,3,5.5,90.6,96.2,46,54,19:06:00,14:46:00,18,12,130,50,3,2,1,66.7
2012,Steve Ott,30,BUF,C,48,9,15,24,3,93,2.2,7,2,0,3,12,1,2,73,12.3,891,18:33:00,21,187,298,237,55.7,470,709,39.9,-8,351,533,39.7,-6.6,8.4,95.1,103.4,41.2,58.8,18:33:00,13:55:00,10,24,126,57.9,3,1,2,33.3
2012,Alex Ovechkin,27,WSH,RW,48,32,24,56,2,36,8,16,16,0,4,13,11,0,220,14.5,1002,20:53:00,18,120,0,1,0,760,794,48.9,-0.6,544,584,48.2,-1.6,10.8,91.5,102.4,55,45,20:53:00,16:13:00,30,25,441,49.9,3,3,0,100.0
2012,Magnus Paajarvi,21,EDM,LW,42,9,7,16,-1,14,1.7,6,2,1,2,7,0,0,75,12,593,14:08:00,23,24,4,8,33.3,392,500,43.9,-2.4,300,375,44.4,-2.5,9.5,91.6,101.1,51.5,48.5,14:08:00,12:18:00,9,10,110,68.2,0,0,0,0.0
2012,Max Pacioretty,24,MTL,LW,44,15,24,39,8,28,4.9,11,4,0,0,16,8,0,163,9.2,726,16:31:00,16,59,2,5,28.6,696,456,60.4,10.6,495,320,60.7,11.4,10.1,88,98.1,64.8,35.2,16:31:00,13:17:00,24,12,277,58.8,0,0,0,0.0
2012,Jean-Gabriel Pageau,20,OTT,C,9,2,2,4,3,0,0.6,2,0,0,2,2,0,0,14,14.3,103,11:30:00,3,11,40,42,48.8,102,68,60,-1.7,76,53,58.9,-3.6,8.2,94.6,102.8,49.1,50.9,11:30:00,10:35:00,1,2,24,58.3,0,0,0,0.0
2012,Daniel Paille,28,BOS,LW,46,10,7,17,3,8,2.2,8,0,2,1,6,1,0,70,14.3,583,12:41:00,15,45,2,8,20,452,447,50.3,-7,326,330,49.7,-7.2,7.7,93.2,100.9,48.9,51.1,12:41:00,10:52:00,25,11,103,68,0,0,0,0.0
2012,Ondrej Palat,21,TBL,LW,14,2,2,4,5,0,0.5,2,0,0,1,2,0,0,16,12.5,164,11:44:00,1,28,0,6,0,123,136,47.5,-1.6,91,106,46.2,-4.3,11.8,96.2,107.9,43.4,56.6,11:44:00,10:38:00,4,1,26,61.5,0,0,0,0.0
2012,Kyle Palmieri,21,ANA,C,42,10,11,21,2,9,2.6,8,2,0,5,10,1,0,92,10.9,518,12:20:00,10,48,1,11,8.3,393,398,49.7,1.5,295,295,50,0.2,10,91.2,101.2,54.2,45.8,12:20:00,10:58:00,14,7,159,57.9,0,0,0,0.0
2012,Aaron Palushaj,23,COL,RW,25,2,7,9,-2,8,0.7,2,0,0,0,7,0,0,29,6.9,283,11:19:00,13,32,2,6,25,248,258,49,1,189,198,48.8,-0.2,8.9,89.9,98.8,48,52,11:19:00,10:34:00,8,5,49,59.2,0,0,0,0.0
2012,Jay Pandolfo,38,BOS,LW,18,0,0,0,-2,2,-0.4,0,0,0,0,0,0,0,11,0,163,09:04:00,8,25,2,3,40,104,146,41.6,-13.1,76,104,42.2,-13.1,0,97.4,97.4,42.7,57.3,09:04:00,07:51:00,1,3,19,57.9,0,0,0,0.0
2012,Richard Panik,21,TBL,RW,25,5,4,9,-2,4,0.9,4,1,0,1,3,1,0,34,14.7,283,11:20:00,13,38,1,2,33.3,248,244,50.4,3.6,173,187,48.1,0.2,8.9,90.4,99.3,39.9,60.1,11:20:00,10:29:00,13,7,56,60.7,1,0,1,0.0
2012,Adam Pardy,28,BUF,D,17,0,4,4,4,14,1,0,0,0,0,4,0,0,6,0,281,16:30:00,16,24,0,0,,187,230,44.8,0,136,179,43.2,-1.1,10.7,94.7,105.4,45.7,54.3,16:30:00,15:17:00,3,13,17,35.3,0,0,0,0.0
2012,P.A. Parenteau,29,COL,LW,48,18,25,43,-11,38,4.8,12,6,0,1,18,7,0,105,17.1,919,19:09:00,14,50,1,12,7.7,771,744,50.9,1.9,570,559,50.5,0.2,8.9,88.7,97.6,55.7,44.3,19:09:00,16:13:00,40,29,174,60.3,3,3,0,100.0
2012,Zach Parise,28,MIN,C,48,18,20,38,2,16,4.8,11,7,0,4,14,6,0,182,9.9,992,20:40:00,41,59,3,6,33.3,739,589,55.6,7.5,554,441,55.7,6.6,8,89.7,97.8,62.6,37.4,20:40:00,15:30:00,24,16,263,69.2,6,3,3,50.0
2012,George Parros,33,FLA,RW,39,1,1,2,-15,57,-0.7,1,0,0,0,1,0,0,16,6.3,258,06:37:00,13,53,0,0,,195,234,45.5,-4.4,140,180,43.8,-5.7,4.9,84.6,89.5,57.7,42.3,06:37:00,06:35:00,5,3,30,53.3,0,0,0,0.0
2012,Greg Pateryn,22,MTL,D,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,09:36:00,1,2,0,0,,22,22,50,-7.3,20,17,54.1,-8.7,7.7,92.3,100,66.7,33.3,09:36:00,08:57:00,0,1,2,0,0,0,0,0.0
2012,Joe Pavelski,28,SJS,C,48,16,15,31,2,10,4.2,11,5,0,5,8,6,1,130,12.3,908,18:55:00,44,48,342,318,51.8,714,629,53.2,3.5,520,428,54.9,3.3,7.2,91.8,99,50.9,49.1,18:55:00,14:20:00,38,28,243,53.5,8,1,7,12.5
2012,Theo Peckham,25,EDM,D,4,0,0,0,-1,6,0,0,0,0,0,0,0,0,2,0,71,17:38:00,5,14,0,0,,42,51,45.2,-5.5,33,38,46.5,-5.3,8,90,98,50,50,17:38:00,15:49:00,1,2,8,25,0,0,0,0.0
2012,Matt Pelech,25,SJS,D,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,18,09:03:00,0,6,0,0,,2,20,9.1,,2,18,10,,0,100,100,50,50,09:03:00,0.375,0,0,0,,0,0,0,0.0
2012,Anthony Peluso,23,WPG,RW,5,0,2,2,1,14,0.2,0,0,0,0,2,0,0,4,0,25,05:00:00,0,7,0,0,,27,15,64.3,16.7,23,11,67.6,19.8,10,88.9,98.9,70.6,29.4,0.20833333333333334,04:48:00,0,1,4,100,0,0,0,0.0
2012,Dustin Penner,30,LAK,RW,33,2,12,14,-2,18,1,2,0,0,0,11,1,0,61,3.3,419,12:42:00,7,59,2,3,40,372,303,55.1,0.2,278,229,54.8,0.1,9.3,87.4,96.8,51.6,48.4,12:42:00,11:47:00,15,16,103,59.2,0,0,0,0.0
2012,Mathieu Perreault,25,WSH,C,39,6,11,17,7,20,2,4,2,0,1,10,1,0,47,12.8,455,11:40:00,8,28,168,157,51.7,415,371,52.8,5.6,294,268,52.3,4.3,10.2,93.8,104,51.4,48.6,11:40:00,10:26:00,9,7,88,53.4,0,0,0,0.0
2012,David Perron,24,STL,LW,48,10,15,25,0,44,2.6,8,2,0,2,11,4,0,84,11.9,864,18:00:00,11,48,8,14,36.4,606,541,52.8,1.5,443,394,52.9,0.3,7.5,92.3,99.8,51.8,48.2,0.75,14:36:00,26,14,168,50,2,1,1,50.0
2012,Corey Perry,27,ANA,RW,44,15,21,36,10,72,4.6,10,5,0,5,15,5,1,128,11.7,839,19:04:00,18,49,6,23,20.7,634,605,51.2,3.4,469,435,51.9,3.4,11,90.9,101.9,48.7,51.3,19:04:00,15:07:00,18,21,208,61.5,8,5,3,62.5
2012,Harri Pesonen,24,NJD,C,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0,37,09:11:00,0,4,0,0,,30,18,62.5,2.5,20,16,55.6,-1.7,0,90.9,90.9,55,45,09:11:00,09:11:00,0,0,6,50,0,0,0,0.0
2012,Toby Petersen,34,DAL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,06:40:00,0,1,1,1,50,7,6,53.8,13.4,4,4,50,11.8,0,100,100,66.7,33.3,06:40:00,06:40:00,0,0,2,0,0,0,0,0.0
2012,Nicholas Petrecki,23,SJS,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,11:58:00,2,1,0,0,,5,10,33.3,-14.2,2,4,33.3,-15.8,0,100,100,20,80,11:58:00,11:58:00,1,2,1,0,0,0,0,0.0
2012,Lennart Petrell,28,EDM,C,35,3,6,9,-4,4,0.5,2,0,1,0,5,0,1,23,13,404,11:32:00,22,63,3,10,23.1,201,343,36.9,-9.1,148,232,38.9,-7.1,7.7,92.1,99.8,36.4,63.6,11:32:00,08:53:00,5,8,46,50,0,0,0,0.0
2012,Alexander Petrovic,20,FLA,D,6,0,0,0,-8,25,-0.5,0,0,0,0,0,0,0,5,0,113,18:47:00,4,10,0,0,,95,97,49.5,-0.1,68,79,46.3,2.5,2.3,83.9,86.1,71.9,28.1,18:47:00,17:48:00,0,6,16,31.3,0,0,0,0.0
2012,Jeff Petry,25,EDM,D,48,3,9,12,1,29,2.9,2,0,1,0,9,0,0,66,4.5,1052,21:55:00,86,112,0,1,0,706,891,44.2,-4,546,655,45.5,-1.8,8.8,92.8,101.6,49.5,50.5,21:55:00,17:57:00,32,46,141,46.8,0,0,0,0.0
2012,Rich Peverley,30,BOS,C,47,6,12,18,-9,16,1.1,4,2,0,0,6,4,2,95,6.3,717,15:15:00,21,23,211,150,58.4,508,478,51.5,-4.8,367,356,50.8,-5.3,4.4,91.1,95.5,44,56,15:15:00,11:39:00,23,24,151,62.9,1,0,1,0.0
2012,Dion Phaneuf,27,TOR,D,48,9,19,28,-4,65,4.6,6,3,0,1,6,13,0,88,10.2,1209,1900-01-01 01:11:00,91,131,0,0,,767,1040,42.4,-3.6,561,749,42.8,-2.8,10.9,91.7,102.7,40.7,59.3,1900-01-01 01:11:00,18:38:00,15,53,212,41.5,1,0,1,0.0
2012,Chris Phillips,34,OTT,D,48,5,9,14,-5,43,3.2,4,1,0,0,9,0,0,89,5.6,1010,21:03:00,78,93,0,0,,821,767,51.7,-2.8,613,578,51.5,-2,5.9,92,98,52.3,47.7,21:02:00,16:16:00,9,20,162,54.9,0,0,0,0.0
