,Player,Season,Age,Tm,Pos,GP,G,A,PTS,PlusMinus,PIM,PS,EV_A,PP_A,SH_A,GW,EV_A,PP_A,SH_A,S,S_Pct,TOI,ATOI,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TOI/60,TOI(EV),TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
309,Tyler Graovac,2014,21,MIN,C,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,28,09:13:00,2,0,6,16,27.3,17,24,41.5,-9.0,12,18,40.0,-12.4,0.0,100.0,100.0,50.0,50.0,09:13:00,09:13:00,2,0,6,66.7,0,0,0,0.0
310,Mike Green,2014,29,WSH,D,72,10,35,45,15,34,8.6,9,1,0,2,19,16,0,159,6.3,1376,19:06:00,93,82,0,0,0.0,1080,956,53.0,2.6,799,703,53.2,2.7,9.0,93.4,102.5,60.0,40.0,19:06:00,15:47:00,30,61,308,51.6,1,0,1,0.0
311,Andy Greene,2014,32,NJD,D,82,3,19,22,1,20,5.5,3,0,0,1,17,1,1,83,3.6,1931,23:33:00,173,82,0,0,0.0,1221,1370,47.1,0.3,919,1018,47.4,1.8,7.6,93.0,100.6,40.5,59.5,23:32:00,18:56:00,21,39,222,39.2,0,0,0,0.0
312,Matt Greene,2014,31,LAK,D,82,3,6,9,1,54,2.7,3,0,0,0,6,0,0,69,4.3,1296,15:48:00,129,209,0,0,0.0,1101,955,53.6,-1.2,815,716,53.2,-0.6,7.2,91.6,98.8,56.6,43.4,15:48:00,13:42:00,8,48,177,40.1,0,0,0,0.0
313,Colin Greening,2014,28,OTT,LW,26,1,0,1,-5,29,-0.5,1,0,0,0,0,0,0,39,2.6,255,09:49:00,14,85,6,2,75.0,235,221,51.5,1.3,166,164,50.3,1.8,3.3,93.5,96.8,40.8,59.2,09:49:00,09:46:00,8,6,63,63.5,1,0,1,0.0
314,Seth Griffith,2014,22,BOS,C,30,6,4,10,-2,6,1.0,5,1,0,1,2,2,0,33,18.2,403,13:27:00,13,14,3,6,33.3,313,320,49.4,-3.9,226,247,47.8,-4.2,6.8,93.4,100.2,52.2,47.8,13:27:00,11:34:00,12,6,69,47.8,2,0,2,0.0
315,Mikhail Grigorenko,2014,20,BUF,C,25,3,3,6,-10,2,0.0,2,1,0,0,2,1,0,35,8.6,379,15:10:00,15,28,153,173,46.9,256,388,39.8,0.6,192,279,40.8,0.2,6.0,91.3,97.3,39.7,60.3,15:10:00,14:02:00,2,7,57,61.4,0,0,0,0.0
316,Rocco Grimaldi,2014,21,FLA,C,7,1,0,1,1,4,0.1,1,0,0,0,0,0,0,18,5.6,88,12:37:00,1,7,6,8,42.9,85,62,57.8,12.6,65,47,58.0,13.1,4.2,93.8,97.9,45.8,54.2,12:37:00,12:14:00,3,0,26,69.2,0,0,0,0.0
317,Nicklas Grossmann,2014,30,PHI,D,68,5,9,14,8,32,3.7,5,0,0,0,9,0,0,43,11.6,1201,17:39:00,89,132,0,0,0.0,863,1008,46.1,-4.1,609,738,45.2,-5.0,8.8,94.1,102.9,51.1,48.9,17:39:00,15:28:00,10,23,104,41.3,0,0,0,0.0
318,Eric Gryba,2014,26,OTT,D,75,0,12,12,11,97,3.0,0,0,0,0,12,0,0,64,0.0,1174,15:39:00,58,171,0,0,0.0,825,938,46.8,-4.3,587,725,44.7,-4.9,10.4,93.3,103.7,41.3,58.7,15:39:00,13:08:00,12,40,151,42.4,0,0,0,0.0
319,Radko Gudas,2014,24,TBL,D,31,2,3,5,-5,34,0.6,2,0,0,1,3,0,0,63,3.2,527,17:00:00,63,115,0,0,0.0,512,484,51.4,-3.8,395,352,52.9,-2.7,6.0,91.8,97.9,55.0,45.0,16:59:00,15:57:00,9,12,132,47.7,0,0,0,0.0
320,Erik Gudbranson,2014,23,FLA,D,76,4,9,13,-4,58,2.9,4,0,0,0,5,4,0,110,3.6,1414,18:36:00,75,212,0,0,0.0,1052,1064,49.7,-2.8,812,816,49.9,-2.1,7.3,92.6,99.9,42.6,57.4,18:36:00,15:29:00,6,33,229,48.0,1,0,1,0.0
321,Nate Guenin,2014,32,COL,D,76,2,13,15,-1,32,3.0,2,0,0,0,13,0,0,38,5.3,1280,16:51:00,162,94,0,0,0.0,773,1197,39.2,-6.2,551,852,39.3,-7.0,11.5,91.9,103.4,44.4,55.6,16:51:00,14:21:00,19,28,85,44.7,0,0,0,0.0
322,Carl Gunnarsson,2014,28,STL,D,61,2,10,12,10,2,3.4,2,0,0,0,9,1,0,54,3.7,1102,18:04:00,114,42,0,0,0.0,878,870,50.2,-1.9,690,633,52.2,-1.2,9.4,92.3,101.7,56.6,43.4,18:04:00,16:32:00,11,13,113,47.8,0,0,0,0.0
323,Carl Hagelin,2014,26,NYR,LW,82,17,18,35,18,46,4.4,16,1,0,4,17,0,1,185,9.2,1249,15:14:00,36,84,7,10,41.2,1011,997,50.3,0.8,766,734,51.1,1.7,9.4,93.4,102.9,49.7,50.3,15:14:00,13:10:00,50,41,311,57.9,0,0,0,0.0
324,Ron Hainsey,2014,33,CAR,D,81,2,8,10,-14,16,3.2,2,0,0,0,7,1,0,83,2.4,1709,21:06:00,120,110,1,0,100.0,1398,1311,51.6,-1.1,1047,967,52.0,0.1,6.5,90.8,97.3,53.6,46.4,21:06:00,18:30:00,22,48,175,47.4,0,0,0,0.0
325,Micheal Haley,2014,28,SJS,C,4,0,0,0,-1,11,-0.1,0,0,0,0,0,0,0,1,0.0,30,07:31:00,1,6,1,1,50.0,17,31,35.4,-8.8,10,26,27.8,-15.9,0.0,94.7,94.7,13.3,86.7,07:31:00,07:12:00,0,0,2,50.0,0,0,0,0.0
326,Matt Halischuk,2014,26,WPG,RW,47,3,5,8,5,6,0.7,3,0,0,1,5,0,0,59,5.1,458,09:45:00,25,55,1,0,100.0,365,375,49.3,-3.3,284,271,51.2,-0.3,7.7,94.3,102.0,51.8,48.2,09:45:00,09:10:00,11,9,84,71.4,0,0,0,0.0
327,Taylor Hall,2014,23,EDM,LW,53,14,24,38,-1,40,4.3,11,3,0,0,21,3,0,158,8.9,1019,19:13:00,37,67,45,52,46.4,865,834,50.9,4.4,582,629,48.1,1.1,10.5,90.4,100.9,56.5,43.5,19:12:00,16:27:00,35,56,311,50.5,2,0,2,0.0
328,Dan Hamhuis,2014,32,VAN,D,59,1,22,23,0,44,3.7,0,1,0,0,20,2,0,82,1.2,1270,21:32:00,71,82,0,0,0.0,930,907,50.6,1.4,696,682,50.5,0.2,10.0,90.0,100.1,46.8,53.2,21:32:00,17:20:00,18,47,178,46.1,0,0,0,0.0
329,Curtis Hamilton,2014,23,EDM,LW,1,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0,0.0,8,08:01:00,1,4,0,0,0.0,4,17,19.0,-19.9,2,12,14.3,-24.5,0.0,100.0,100.0,63.6,36.4,08:01:00,07:43:00,0,0,0,0.0,0,0,0,0.0
330,Dougie Hamilton,2014,21,BOS,D,72,10,32,42,-3,41,7.1,5,5,0,2,22,10,0,188,5.3,1536,21:20:00,53,106,0,0,0.0,1359,1091,55.5,5.1,985,868,53.2,3.3,7.5,90.8,98.2,48.7,51.3,21:20:00,17:28:00,24,45,390,48.2,1,0,1,0.0
331,Freddie Hamilton,2014,23,TOT,C,18,1,0,1,-2,0,-0.1,1,0,0,1,0,0,0,11,9.1,136,07:35:00,3,22,23,37,38.3,76,119,39.0,-3.8,52,85,38.0,-6.1,7.3,91.8,99.1,50.0,50.0,07:35:00,07:05:00,2,1,22,50.0,0,0,0,0.0
332,Ryan Hamilton,2014,29,EDM,LW,16,1,1,2,-8,6,-0.3,0,1,0,0,1,0,0,12,8.3,211,13:13:00,13,27,1,3,25.0,138,193,41.7,-6.7,102,149,40.6,-7.7,4.1,90.6,94.7,45.0,55.0,13:13:00,11:57:00,2,3,20,60.0,1,0,1,0.0
333,Travis Hamonic,2014,24,NYI,D,71,5,28,33,15,85,6.4,4,1,0,0,21,7,0,132,3.8,1547,21:47:00,131,213,0,0,0.0,1367,1324,50.8,-4.0,995,927,51.8,-4.3,7.5,93.1,100.6,51.2,48.8,21:48:00,18:28:00,27,56,306,43.1,0,0,0,0.0
334,Scott Hannan,2014,36,SJS,D,58,2,5,7,0,26,1.8,2,0,0,0,5,0,0,53,3.8,946,16:19:00,69,32,0,0,0.0,758,839,47.5,-4.7,558,619,47.4,-4.8,7.8,92.7,100.6,52.1,47.9,16:19:00,14:25:00,8,16,96,55.2,0,0,0,0.0
335,Jannik Hansen,2014,28,VAN,RW,81,16,17,33,-6,27,3.3,15,0,1,2,15,0,2,145,11.0,1132,13:58:00,30,80,1,4,20.0,881,938,48.4,-1.3,657,660,49.9,-0.4,8.6,90.0,98.6,47.2,52.8,13:58:00,12:06:00,40,15,247,58.3,0,0,0,0.0
336,Martin Hanzal,2014,27,ARI,C,37,8,16,24,-1,31,2.6,7,1,0,3,12,3,1,85,9.4,656,17:44:00,18,105,346,266,56.5,509,460,52.5,4.2,372,353,51.3,3.3,9.8,89.2,99.0,51.8,48.2,17:44:00,14:18:00,17,12,144,59.0,0,0,0,0.0
337,Scott Harrington,2014,21,PIT,D,10,0,0,0,-10,4,-0.7,0,0,0,0,0,0,0,9,0.0,158,15:48:00,10,12,0,0,0.0,134,121,52.5,0.6,98,99,49.7,-2.9,4.1,81.7,85.8,58.4,41.6,15:48:00,14:08:00,1,1,17,52.9,0,0,0,0.0
338,Jay Harrison,2014,32,TOT,D,55,3,6,9,-1,65,2.3,2,1,0,0,5,1,0,50,6.0,876,15:56:00,76,77,0,0,0.0,712,706,50.2,-1.1,522,522,50.0,-1.0,7.1,92.7,99.8,49.4,50.6,15:55:00,13:16:00,16,33,133,37.6,0,0,0,0.0
339,Peter Harrold,2014,31,NJD,D,43,3,2,5,-10,4,0.9,3,0,0,0,2,0,0,31,9.7,655,15:15:00,39,40,0,0,0.0,378,494,43.3,-2.5,283,392,41.9,-4.2,7.5,91.8,99.3,41.6,58.4,15:15:00,13:17:00,6,12,62,50.0,0,0,0,0.0
340,Ryan Hartman,2014,20,CHI,RW,5,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,8,0.0,41,08:17:00,2,11,0,0,0.0,43,34,55.8,1.5,33,24,57.9,6.3,0.0,92.9,92.9,57.7,42.3,08:17:00,08:15:00,0,0,11,72.7,0,0,0,0.0
341,Scott Hartnell,2014,32,CBJ,LW,77,28,32,60,1,100,7.5,20,8,0,2,24,8,0,204,13.7,1332,17:18:00,38,160,7,7,50.0,1112,1026,52.0,5.9,837,783,51.7,5.8,9.7,89.7,99.4,50.7,49.3,17:18:00,14:28:00,36,40,307,66.1,0,0,0,0.0
342,Erik Haula,2014,23,MIN,C,72,7,7,14,-7,32,0.6,6,1,0,1,6,0,1,92,7.6,875,12:09:00,42,31,260,307,45.9,602,643,48.4,-2.6,468,468,50.0,-1.8,6.3,91.2,97.5,41.9,58.1,12:09:00,09:52:00,38,10,156,59.0,0,0,0,0.0
343,Martin Havlat,2014,33,NJD,RW,40,5,9,14,-11,10,0.8,2,3,0,1,6,3,0,49,10.2,592,14:48:00,11,11,0,0,0.0,371,459,44.7,-0.4,284,347,45.0,0.2,6.5,92.1,98.5,38.0,62.0,14:47:00,13:02:00,20,12,84,58.3,1,0,1,0.0
344,Eriah Hayes,2014,26,SJS,RW,4,0,0,0,-2,2,-0.2,0,0,0,0,0,0,0,10,0.0,40,09:58:00,4,7,1,0,100.0,25,31,44.6,-2.8,23,27,46.0,-2.6,0.0,90.0,90.0,47.4,52.6,09:58:00,09:53:00,1,1,10,100.0,0,0,0,0.0
345,Jimmy Hayes,2014,25,FLA,RW,72,19,16,35,-4,20,4.1,15,4,0,3,9,7,0,166,11.4,1090,15:09:00,12,147,4,5,44.4,897,834,51.8,0.9,695,671,50.9,0.1,8.4,91.8,100.2,56.7,43.3,15:08:00,13:04:00,22,19,248,66.9,2,0,2,0.0
346,Kevin Hayes,2014,22,NYR,RW,79,17,28,45,15,22,5.8,15,1,1,1,24,4,0,111,15.3,1030,13:02:00,33,56,248,430,36.6,897,847,51.4,1.9,679,634,51.7,2.3,9.0,93.6,102.7,60.9,39.1,13:02:00,11:57:00,43,40,180,61.7,1,0,1,0.0
347,Dany Heatley,2014,34,ANA,LW,6,0,0,0,-3,0,-0.3,0,0,0,0,0,0,0,8,0.0,73,12:08:00,3,5,0,0,0.0,50,67,42.7,-8.8,32,54,37.2,-15.1,4.5,89.5,94.0,56.4,43.6,12:08:00,10:38:00,1,0,13,61.5,1,0,1,0.0
348,Victor Hedman,2014,24,TBL,D,59,10,28,38,12,40,7.0,7,3,0,2,20,8,0,115,8.7,1338,22:41:00,111,51,0,0,0.0,1025,882,53.7,1.0,746,653,53.3,0.4,12.0,88.7,100.7,59.6,40.4,22:41:00,17:40:00,29,67,250,46.4,1,1,0,100.0
349,Jan Hejda,2014,36,COL,D,81,1,12,13,-12,42,2.1,1,0,0,0,11,0,1,84,1.2,1673,20:39:00,140,170,0,0,0.0,1207,1576,43.4,-0.7,919,1125,45.0,0.6,7.5,91.5,99.0,44.1,55.9,20:39:00,18:03:00,22,30,175,48.0,0,0,0,0.0
350,Seth Helgeson,2014,24,NJD,D,22,0,2,2,4,18,1.0,0,0,0,0,2,0,0,11,0.0,296,13:28:00,20,42,0,0,0.0,184,238,43.6,-5.6,133,188,41.4,-6.9,10.1,95.2,105.3,38.5,61.5,13:28:00,12:19:00,4,9,28,39.3,0,0,0,0.0
351,Darren Helm,2014,28,DET,C,75,15,18,33,7,12,3.7,10,3,2,1,14,4,0,160,9.4,1188,15:50:00,25,132,223,192,53.7,983,729,57.4,5.3,712,589,54.7,3.1,8.7,91.6,100.2,55.6,44.4,15:50:00,12:50:00,33,22,271,59.4,2,1,1,50.0
352,Ales Hemsky,2014,31,DAL,RW,76,11,21,32,-8,16,2.5,10,1,0,1,14,7,0,140,7.9,1037,13:38:00,35,22,0,0,0.0,953,867,52.4,0.3,682,639,51.6,-0.9,8.3,89.8,98.1,58.5,41.5,13:38:00,11:39:00,30,37,255,54.9,3,0,3,0.0
353,Matt Hendricks,2014,33,EDM,LW,71,8,8,16,-14,76,0.7,7,0,1,0,7,1,0,103,7.8,934,13:09:00,72,220,98,100,49.5,610,741,45.2,-4.9,452,504,47.3,-1.6,6.0,89.7,95.8,24.0,76.0,13:09:00,10:43:00,31,15,172,59.9,4,0,4,0.0
354,Adam Henrique,2014,24,NJD,C,75,16,27,43,-6,34,4.4,11,5,0,3,15,11,1,127,12.6,1331,17:45:00,46,58,260,246,51.4,865,1030,45.6,-1.0,636,750,45.9,-0.1,8.6,92.4,100.9,46.8,53.2,17:44:00,14:06:00,31,21,225,56.4,2,0,2,0.0
355,Tomas Hertl,2014,21,SJS,C,82,13,18,31,-5,16,2.7,10,3,0,4,15,3,0,145,9.0,1193,14:33:00,33,103,35,43,44.9,1146,982,53.9,3.7,820,724,53.1,3.0,7.5,91.5,99.0,47.6,52.4,14:33:00,12:56:00,29,64,286,50.3,3,0,3,0.0
356,Thomas Hickey,2014,25,NYI,D,81,2,20,22,-12,26,2.4,2,0,0,1,18,0,2,82,2.4,1533,18:56:00,136,117,1,1,50.0,1347,1220,52.5,-0.4,997,867,53.5,-0.6,7.6,89.1,96.7,51.8,48.2,18:56:00,16:38:00,39,55,181,45.3,0,0,0,0.0
357,Chris Higgins,2014,31,VAN,LW,77,12,24,36,8,16,3.7,9,3,0,1,22,2,0,171,7.0,1216,15:47:00,34,73,3,6,33.3,914,908,50.2,0.7,691,659,51.2,0.8,9.2,92.2,101.4,47.9,52.1,15:47:00,12:13:00,28,19,283,60.4,5,3,2,60.0
358,Jack Hillen,2014,29,TOT,D,38,0,5,5,-1,10,0.9,0,0,0,0,5,0,0,24,0.0,489,12:52:00,53,38,0,0,0.0,431,467,48.0,-4.1,300,333,47.4,-5.0,7.5,93.1,100.6,60.2,39.8,12:52:00,12:34:00,6,9,71,33.8,0,0,0,0.0
359,Joey Hishon,2014,23,COL,C,13,1,1,2,-1,0,0.1,1,0,0,1,1,0,0,19,5.3,131,10:07:00,7,3,35,43,44.9,80,121,39.8,-1.5,60,80,42.9,0.6,4.0,93.9,97.9,43.9,56.1,10:07:00,08:37:00,5,2,29,65.5,0,0,0,0.0
360,Niklas Hjalmarsson,2014,27,CHI,D,82,3,16,19,25,44,6.4,3,0,0,1,16,0,0,97,3.1,1795,21:53:00,127,39,0,0,0.0,1529,1332,53.4,-0.7,1112,982,53.1,0.3,7.2,95.1,102.3,47.7,52.3,21:52:00,19:14:00,41,70,237,40.9,0,0,0,0.0
361,Justin Hodgman,2014,26,ARI,C,5,1,0,1,-2,2,0.1,0,1,0,0,0,0,0,3,33.3,57,11:24:00,0,8,25,21,54.3,44,36,55.0,7.5,32,26,55.2,9.7,0.0,88.9,88.9,48.5,51.5,11:24:00,10:40:00,0,2,4,75.0,0,0,0,0.0
362,Cody Hodgson,2014,24,BUF,C,78,6,7,13,-28,12,-0.6,6,0,0,0,6,1,0,127,4.7,1002,12:51:00,21,40,173,204,45.9,633,993,38.9,1.4,463,743,38.4,-0.8,5.2,91.6,96.9,44.4,55.6,12:51:00,11:27:00,24,16,229,55.5,2,1,1,50.0
363,Mike Hoffman,2014,25,OTT,LW,79,27,21,48,16,14,7.2,26,1,0,4,19,2,0,199,13.6,1150,14:33:00,33,40,7,7,50.0,1003,903,52.6,3.1,727,681,51.6,3.8,10.9,92.1,103.0,59.5,40.5,14:33:00,12:44:00,57,45,370,53.5,5,0,5,0.0
364,Nick Holden,2014,27,COL,D,78,5,9,14,-11,28,2.6,3,2,0,2,5,4,0,94,5.3,1545,19:48:00,96,156,0,0,0.0,980,1320,42.6,-1.8,742,994,42.7,-2.8,7.1,92.9,100.0,45.4,54.6,19:47:00,15:46:00,24,34,199,47.2,0,0,0,0.0
365,Peter Holland,2014,24,TOR,C,62,11,14,25,0,31,2.7,9,1,1,3,11,2,1,93,11.8,900,14:31:00,21,99,312,373,45.5,572,732,43.9,-2.4,429,572,42.9,-3.6,10.3,91.8,102.1,38.3,61.7,14:31:00,11:43:00,67,21,148,62.8,3,1,2,33.3
366,Korbinian Holzer,2014,26,TOR,D,34,0,6,6,3,25,1.5,0,0,0,0,6,0,0,32,0.0,582,17:06:00,53,117,0,0,0.0,398,525,43.1,-4.8,308,383,44.6,-2.3,10.0,92.4,102.5,45.9,54.1,17:06:00,14:43:00,11,26,50,64.0,0,0,0,0.0
367,Shawn Horcoff,2014,36,DAL,C,76,11,18,29,9,27,3.0,7,4,0,1,17,1,0,82,13.4,989,13:01:00,25,80,237,235,50.2,790,702,52.9,1.2,568,535,51.5,-0.6,8.3,93.9,102.1,51.4,48.6,13:01:00,10:29:00,20,22,150,54.7,2,1,1,50.0
368,Patric Hornqvist,2014,28,PIT,RW,64,25,26,51,12,38,7.2,19,6,0,4,17,9,0,220,11.4,1130,17:39:00,33,87,2,5,28.6,933,757,55.2,3.8,686,566,54.8,3.3,11.0,91.0,102.1,56.7,43.3,17:39:00,14:18:00,31,9,369,59.6,1,0,1,0.0
369,Bo Horvat,2014,19,VAN,C,68,13,12,25,-8,16,2.5,12,0,1,1,12,0,0,93,14.0,834,12:16:00,47,69,436,409,51.6,633,797,44.3,-5.6,489,571,46.1,-4.3,8.0,91.1,99.0,46.6,53.4,12:16:00,11:17:00,13,10,142,65.5,0,0,0,0.0
370,Marian Hossa*,2014,36,CHI,RW,82,22,39,61,17,32,7.7,15,6,1,2,28,11,0,247,8.9,1521,18:33:00,26,62,4,3,57.1,1277,1010,55.8,2.6,920,772,54.4,1.9,8.9,92.9,101.8,56.0,44.0,18:33:00,14:31:00,68,30,447,55.3,0,0,0,0.0
371,Raman Hrabarenka,2014,22,NJD,D,1,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,0.0,12,11:55:00,6,2,0,0,0.0,8,8,50.0,0.0,6,6,50.0,0.0,25.0,100.0,125.0,100.0,0.0,11:55:00,10:53:00,0,0,0,0.0,0,0,0,0.0
372,Jonathan Huberdeau,2014,21,FLA,LW,79,15,39,54,10,38,6.0,15,0,0,0,27,12,0,169,8.9,1323,16:45:00,24,68,2,6,25.0,1064,946,52.9,2.2,793,718,52.5,1.9,9.2,92.5,101.7,51.1,48.9,16:45:00,14:14:00,34,23,265,64.2,13,3,10,23.1
373,Jiri Hudler,2014,31,CGY,C,78,31,45,76,17,14,10.2,25,6,0,5,35,10,0,158,19.6,1405,18:01:00,14,27,21,25,45.7,1079,1159,48.2,5.1,770,810,48.7,4.1,13.1,90.8,104.0,54.9,45.1,18:01:00,14:49:00,43,32,270,58.5,6,2,4,33.3
374,Brad Hunt,2014,26,EDM,D,11,1,2,3,-6,0,0.2,0,1,0,0,2,0,0,20,5.0,214,19:29:00,10,8,0,0,0.0,167,178,48.4,-0.3,116,130,47.2,-0.9,7.5,86.9,94.4,54.3,45.7,19:29:00,16:14:00,6,6,49,40.8,0,0,0,0.0
375,Matt Hunwick,2014,29,NYR,D,55,2,9,11,17,16,3.3,2,0,0,1,7,2,0,72,2.8,870,15:49:00,43,55,0,0,0.0,798,709,53.0,4.1,617,561,52.4,3.8,9.4,93.4,102.7,59.4,40.6,15:49:00,14:59:00,15,27,140,51.4,0,0,0,0.0
376,Jarome Iginla*,2014,37,COL,RW,82,29,30,59,0,42,7.4,21,8,0,2,25,5,0,189,15.3,1487,18:08:00,47,99,57,71,44.5,1027,1413,42.1,-2.7,754,1030,42.3,-3.5,10.4,92.3,102.7,45.9,54.1,18:08:00,14:59:00,31,30,350,54.0,0,0,0,0.0
377,Matt Irwin,2014,27,SJS,D,53,8,11,19,3,18,4.1,7,1,0,1,9,2,0,93,8.6,902,17:01:00,65,55,0,0,0.0,814,758,51.8,0.6,600,562,51.6,0.9,9.1,91.4,100.5,53.0,47.0,17:01:00,15:28:00,14,26,190,48.4,1,0,1,0.0
378,Barret Jackman,2014,33,STL,D,80,2,13,15,3,47,3.3,2,0,0,1,12,0,1,86,2.3,1345,16:49:00,126,108,0,0,0.0,1063,948,52.9,1.0,795,660,54.6,1.7,7.6,91.7,99.3,42.5,57.5,16:49:00,14:32:00,17,30,159,54.1,0,0,0,0.0
379,Tim Jackman,2014,33,ANA,RW,55,5,2,7,-4,86,0.3,5,0,0,1,2,0,0,55,9.1,461,08:23:00,19,110,10,4,71.4,396,392,50.3,1.0,304,289,51.3,1.8,4.6,93.1,97.6,50.4,49.6,08:23:00,08:13:00,6,6,101,54.5,0,0,0,0.0
380,Jaromir Jagr,2014,42,TOT,RW,77,17,30,47,-3,48,5.0,13,4,0,5,23,7,0,169,10.1,1353,17:34:00,14,30,1,0,100.0,1007,918,52.3,5.3,754,713,51.4,5.1,8.4,91.1,99.6,53.0,47.0,17:33:00,15:08:00,38,46,300,56.3,0,0,0,0.0
381,Calle Jarnkrok,2014,23,NSH,C,74,7,11,18,2,18,1.2,7,0,0,1,10,0,1,95,7.4,951,12:51:00,21,32,295,345,46.1,770,656,54.0,2.6,585,472,55.3,3.5,6.6,91.9,98.5,55.4,44.6,12:51:00,11:05:00,18,10,178,53.4,0,0,0,0.0
382,Dmitrij Jaskin,2014,21,STL,RW,54,13,5,18,7,16,2.5,10,3,0,4,5,0,0,108,12.0,727,13:28:00,21,146,3,4,42.9,623,503,55.3,3.4,486,365,57.1,4.5,8.4,91.5,99.9,46.8,53.2,13:28:00,12:24:00,16,11,191,56.5,1,0,1,0.0
383,Boone Jenner,2014,21,CBJ,C,31,9,8,17,-5,12,1.7,7,2,0,2,5,3,0,83,10.8,566,18:16:00,25,102,151,155,49.3,412,452,47.7,2.7,312,341,47.8,3.1,9.4,89.5,98.8,44.7,55.3,18:15:00,14:32:00,18,17,136,60.3,2,1,1,50.0
384,Nicklas Jensen,2014,21,VAN,RW,5,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,7,0.0,48,09:33:00,4,7,0,0,0.0,41,42,49.4,0.8,32,28,53.3,3.5,3.8,90.0,93.8,52.8,47.2,09:33:00,09:16:00,0,1,9,77.8,0,0,0,0.0
385,Jesse Joensuu,2014,27,EDM,LW,20,2,2,4,-8,14,0.0,1,0,1,0,2,0,0,18,11.1,213,10:38:00,9,37,0,0,0.0,160,188,46.0,-4.5,122,130,48.4,-0.5,3.7,87.0,90.7,12.4,87.6,10:38:00,09:44:00,9,4,30,60.0,0,0,0,0.0
386,Ryan Johansen,2014,22,CBJ,C,82,26,45,71,-6,40,7.8,17,7,2,0,26,19,0,202,12.9,1599,19:30:00,33,84,850,787,51.9,1157,1226,48.6,1.5,886,945,48.4,1.8,9.6,90.3,99.9,49.9,50.1,19:30:00,15:13:00,60,53,354,57.1,11,6,5,54.5
387,Marcus Johansson,2014,24,WSH,C,82,20,27,47,6,10,5.4,17,3,0,1,15,12,0,138,14.5,1351,16:29:00,18,69,7,9,43.8,1068,942,53.1,2.4,757,678,52.8,1.6,8.8,91.8,100.6,58.6,41.4,16:29:00,13:24:00,29,30,253,54.5,1,0,1,0.0
388,Erik Johnson,2014,26,COL,D,47,12,11,23,2,33,5.2,9,3,0,2,7,3,1,115,10.4,1148,1900-01-01 00:25:00,107,93,0,0,0.0,819,929,46.9,4.0,634,688,48.0,5.4,7.8,92.5,100.3,44.8,55.2,1900-01-01 00:25:00,19:17:00,26,38,226,50.9,0,0,0,0.0
389,Jack Johnson,2014,28,CBJ,D,79,8,32,40,-13,44,5.4,5,3,0,1,14,18,0,141,5.7,1909,1900-01-01 00:10:00,131,157,0,0,0.0,1254,1374,47.7,0.1,955,1055,47.5,0.1,9.6,90.4,100.0,44.0,56.0,1900-01-01 00:09:00,18:19:00,18,30,273,51.6,2,1,1,50.0
390,Tyler Johnson,2014,24,TBL,C,77,29,43,72,33,24,10.3,21,8,0,6,34,9,0,203,14.3,1327,17:14:00,35,63,508,569,47.2,1056,906,53.8,1.7,806,687,54.0,1.7,12.4,91.8,104.1,54.8,45.2,17:14:00,13:10:00,24,30,321,59.5,0,0,0,0.0
391,Jussi Jokinen,2014,31,FLA,LW,81,8,36,44,-2,34,3.5,6,2,0,0,29,7,0,134,6.0,1356,16:44:00,50,52,126,124,50.4,932,901,50.8,-0.3,707,677,51.1,0.5,8.5,91.0,99.5,51.0,49.0,16:44:00,12:42:00,29,26,217,61.8,12,2,10,16.7
392,Olli Jokinen,2014,36,TOT,C,62,4,6,10,6,28,0.4,4,0,0,1,6,0,0,110,3.6,822,13:16:00,19,64,133,196,40.4,637,621,50.6,-2.3,488,446,52.2,-0.9,4.9,96.5,101.3,47.0,53.0,13:16:00,11:33:00,11,11,182,60.4,0,0,0,0.0
393,Jyrki Jokipakka,2014,23,DAL,D,51,0,10,10,-2,8,1.3,0,0,0,0,10,0,0,40,0.0,842,16:31:00,66,42,0,0,0.0,782,780,50.1,-4.0,580,579,50.0,-3.8,9.1,90.5,99.6,56.6,43.4,16:31:00,15:29:00,16,37,101,39.6,0,0,0,0.0
394,Blair Jones,2014,28,PHI,C,4,0,0,0,-4,2,-0.2,0,0,0,0,0,0,0,0,0.0,28,06:55:00,1,7,5,5,50.0,19,31,38.0,-14.3,14,24,36.8,-13.2,0.0,81.0,81.0,36.4,63.6,06:55:00,06:55:00,1,1,3,0.0,0,0,0,0.0
395,David Jones,2014,30,CGY,RW,67,14,16,30,-3,18,3.1,12,2,0,1,16,0,0,114,12.3,961,14:20:00,45,125,15,16,48.4,776,998,43.7,-1.6,569,676,45.7,-0.8,8.8,91.6,100.5,35.6,64.4,14:20:00,13:18:00,24,26,206,55.3,0,0,0,0.0
