,Player,Season,Age,Tm,Pos,GP,G,A,PTS,PlusMinus,PIM,PS,EV_A,PP_A,SH_A,GW,EV_A,PP_A,SH_A,S,S_Pct,TOI,ATOI,BLK,HIT,FOW,FOL,FO_Pct,CF,CA,CF_Pct,CF_Pct_rel,FF,FA,FF_Pct,FF_Pct_rel,oiSH_Pct,oiSV_Pct,PDO,oZS_Pct,dZS_Pct,TOI/60,TOI(EV),TK,GV,SAtt.,Thru_Pct,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
530,Mitch Marner,2019,22,TOR,RW,59,16,51,67,6,16,6.2,10,6,0,2,32,18,1,154,10.4,1272,21:33:00,37,24,7,19,26.9,997,887,52.9,2.3,754,664,53.2,3.6,11.1,89.5,100.7,52.9,47.1,21:33:00,15:56:00,64,71,277,55.6,5.0,0.0,5.0,0.0
531,Pat Maroon,2019,31,TBL,LW,64,9,14,23,4,71,1.9,8,1,0,1,12,2,0,80,11.3,794,12:25:00,13,104,6,3,66.7,631,609,50.9,-1.2,471,461,50.5,-0.8,8.8,93.2,102.0,49.4,50.6,12:25:00,10:35:00,14,17,124,64.5,0.0,0.0,0.0,0.0
532,Matt Martin,2019,30,NYI,LW,55,5,3,8,-1,40,0.4,5,0,0,2,3,0,0,49,10.2,573,10:25:00,24,242,3,4,42.9,416,532,43.9,-3.6,289,386,42.8,-5.0,6.2,94.4,100.6,32.9,67.1,10:25:00,09:52:00,11,17,94,52.1,0.0,0.0,0.0,0.0
533,Alec Martinez,2019,32,TOT,D,51,3,13,16,-4,23,3.0,3,0,0,0,9,4,0,75,4.0,1097,21:30:00,117,43,0,0,0.0,918,892,50.7,-5.2,695,647,51.8,-3.4,9.0,88.7,97.7,51.7,48.3,21:30:00,18:26:00,14,32,176,42.6,0.0,0.0,0.0,0.0
534,Jordan Martinook,2019,27,CAR,LW,45,2,11,13,-2,22,0.6,2,0,0,1,9,0,2,44,4.5,507,11:16:00,23,72,66,62,51.6,430,375,53.4,-0.9,320,285,52.9,-1.0,7.3,90.3,97.6,56.6,43.4,11:16:00,09:50:00,24,19,95,46.3,0.0,0.0,0.0,0.0
535,Mike Matheson,2019,25,FLA,D,59,8,12,20,-1,14,3.2,7,1,0,1,11,1,0,104,7.7,1064,18:02:00,53,44,0,0,0.0,918,929,49.7,-0.1,686,695,49.7,-0.6,9.7,89.8,99.5,46.6,53.4,18:01:00,16:14:00,41,54,216,48.1,0.0,0.0,0.0,0.0
536,Stefan Matteau,2019,25,CBJ,LW,9,2,1,3,0,5,0.4,2,0,0,0,1,0,0,18,11.1,111,12:22:00,10,27,0,0,0.0,103,119,46.4,-1.8,84,87,49.1,0.1,8.1,91.5,99.6,45.5,54.5,12:22:00,11:58:00,2,1,29,62.1,1.0,0.0,1.0,0.0
537,Auston Matthews,2019,22,TOR,C,70,47,33,80,19,8,10.8,35,12,0,5,20,13,0,290,16.2,1468,20:58:00,60,40,506,415,54.9,1351,1154,53.9,3.2,1018,879,53.7,3.8,10.5,90.9,101.5,59.6,40.4,20:58:00,17:32:00,78,48,504,57.5,6.0,1.0,5.0,16.7
538,Scott Mayfield,2019,27,NYI,D,67,5,8,13,8,53,3.9,5,0,0,1,6,0,2,98,5.1,1336,19:57:00,117,93,0,0,0.0,1014,1134,47.2,0.9,734,832,46.9,-0.2,8.2,93.2,101.4,47.9,52.1,19:57:00,17:03:00,21,70,239,41.0,0.0,0.0,0.0,0.0
539,Gerald Mayhew,2019,27,MIN,F,13,2,0,2,4,2,0.3,2,0,0,0,0,0,0,16,12.5,150,11:33:00,6,11,3,3,50.0,124,129,49.0,0.2,78,100,43.8,-6.1,14.5,93.7,108.2,61.1,38.9,11:33:00,10:13:00,4,2,29,55.2,0.0,0.0,0.0,0.0
540,Charlie McAvoy,2019,22,BOS,D,67,5,27,32,24,41,6.9,4,1,0,1,25,1,1,101,5.0,1552,23:10:00,131,131,0,0,0.0,1263,1205,51.2,0.4,974,907,51.8,1.3,9.6,92.8,102.5,49.6,50.4,23:10:00,19:42:00,37,68,220,45.9,1.0,0.0,1.0,0.0
541,Jake McCabe,2019,26,BUF,D,66,3,10,13,-11,41,2.0,2,0,1,1,10,0,0,75,4.0,1223,18:32:00,90,91,0,0,0.0,897,906,49.8,0.6,696,695,50.0,1.8,7.5,90.3,97.8,43.7,56.3,18:32:00,16:10:00,19,21,147,51.0,0.0,0.0,0.0,0.0
542,Jared McCann,2019,23,PIT,C,66,14,21,35,6,17,3.5,12,2,0,4,17,4,0,150,9.3,1006,15:15:00,27,89,265,306,46.4,747,751,49.9,-1.2,571,550,50.9,-0.4,10.9,90.1,101.0,53.8,46.2,15:15:00,13:01:00,33,29,249,60.2,3.0,1.0,2.0,33.3
543,Connor McDavid,2019,23,EDM,C,64,34,63,97,-6,28,10.9,23,11,0,6,31,32,0,212,16.0,1399,21:52:00,18,37,320,350,47.8,1049,1118,48.4,1.0,819,872,48.4,-0.1,11.4,89.3,100.7,57.5,42.5,21:52:00,17:31:00,53,75,339,62.5,4.0,1.0,3.0,25.0
544,Ryan McDonagh,2019,30,TBL,D,50,1,11,12,7,19,2.4,1,0,0,0,10,0,1,50,2.0,1035,20:42:00,101,36,0,0,0.0,772,797,49.2,-3.7,578,608,48.7,-3.1,10.0,92.3,102.2,45.0,55.0,20:42:00,17:08:00,25,32,134,37.3,0.0,0.0,0.0,0.0
545,Brock McGinn,2019,25,CAR,LW,68,7,10,17,-4,17,0.8,5,0,2,1,10,0,0,93,7.5,898,13:12:00,28,80,15,24,38.5,712,660,51.9,-2.9,517,499,50.9,-3.3,7.0,90.7,97.7,50.1,49.9,13:12:00,10:40:00,19,10,158,58.9,0.0,0.0,0.0,0.0
546,Dylan McIlrath,2019,27,DET,D,16,0,0,0,-4,23,0.1,0,0,0,0,0,0,0,14,0.0,237,14:49:00,12,48,0,0,0.0,136,172,44.2,-3.4,97,134,42.0,-5.9,2.9,91.0,93.9,46.4,53.6,14:49:00,12:06:00,4,8,33,42.4,0.0,0.0,0.0,0.0
547,Greg McKegg,2019,27,NYR,C,53,5,4,9,-2,17,0.4,4,0,1,0,3,0,1,40,12.5,507,09:34:00,24,69,104,107,49.3,347,492,41.4,-7.0,270,368,42.3,-6.8,5.3,93.4,98.8,46.3,53.7,09:34:00,08:34:00,14,13,65,61.5,0.0,0.0,0.0,0.0
548,Michael McLeod,2019,21,NJD,C,12,0,2,2,4,4,0.2,0,0,0,0,2,0,0,11,0.0,123,10:14:00,6,19,40,40,50.0,91,132,40.8,-2.6,67,87,43.5,-0.8,10.9,96.6,107.5,33.3,66.7,10:14:00,0.4166666666666667,4,0,16,68.8,0.0,0.0,0.0,0.0
549,Brayden McNabb,2019,29,VEG,D,71,2,7,9,1,40,2.2,1,0,1,0,7,0,0,73,2.7,1421,20:01:00,133,201,0,0,0.0,1179,1083,52.1,-3.5,899,809,52.6,-3.1,8.2,90.9,99.1,47.2,52.8,20:01:00,16:50:00,32,32,176,41.5,0.0,0.0,0.0,0.0
550,Jayson Megna,2019,29,COL,C,8,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,4,0.0,54,06:43:00,5,10,0,1,0.0,46,58,44.2,-3.4,31,41,43.1,-4.5,5.9,92.6,98.5,31.0,69.0,06:43:00,06:42:00,0,1,8,50.0,0.0,0.0,0.0,0.0
551,Timo Meier,2019,23,SJS,RW,70,22,27,49,-22,42,4.6,20,2,0,2,20,7,0,199,11.1,1210,17:17:00,38,155,12,25,32.4,1007,896,52.9,3.8,746,665,52.9,4.3,8.5,86.7,95.1,54.7,45.3,17:17:00,13:58:00,39,31,341,58.4,1.0,1.0,0.0,100.0
552,Brennan Menell,2019,22,MIN,D,5,0,0,0,1,2,0.1,0,0,0,0,0,0,0,4,0.0,70,13:59:00,4,2,0,0,0.0,58,36,61.7,16.0,41,27,60.3,12.2,10.0,90.5,100.5,70.0,30.0,13:59:00,12:49:00,2,0,10,40.0,0.0,0.0,0.0,0.0
553,Nicholas Merkley,2019,22,NJD,RW,4,1,1,2,0,2,0.2,1,0,0,0,1,0,0,8,12.5,45,11:22:00,2,9,0,0,0.0,33,34,49.3,11.3,30,24,55.6,17.6,9.5,88.2,97.8,33.3,66.7,11:22:00,10:45:00,2,2,9,88.9,0.0,0.0,0.0,0.0
554,Dakota Mermis,2019,26,NJD,D,10,1,3,4,7,4,1.3,1,0,0,0,3,0,0,17,5.9,192,19:13:00,21,20,0,0,0.0,161,183,46.8,4.7,119,131,47.6,5.7,12.9,94.6,107.5,39.6,60.4,19:13:00,17:06:00,1,7,33,51.5,0.0,0.0,0.0,0.0
555,Jonathon Merrill,2019,27,VEG,D,49,2,5,7,9,32,2.2,2,0,0,0,4,0,1,37,5.4,890,18:09:00,71,51,0,0,0.0,749,675,52.6,-1.4,575,481,54.5,0.2,8.8,92.1,100.9,54.4,45.6,18:09:00,16:34:00,14,27,97,38.1,0.0,0.0,0.0,0.0
556,Victor Mete,2019,21,MTL,D,51,4,7,11,5,20,2.6,4,0,0,1,6,1,0,57,7.0,816,16:00:00,60,20,0,0,0.0,783,704,52.7,-2.4,584,532,52.3,-2.3,8.5,92.6,101.1,45.8,54.2,0.6666666666666666,15:08:00,8,35,121,47.1,0.0,0.0,0.0,0.0
557,Jacob Middleton,2019,24,SJS,D,10,0,2,2,-2,9,0.2,0,0,0,0,2,0,0,9,0.0,108,10:46:00,5,18,0,0,0.0,94,81,53.7,-1.0,71,57,55.5,0.6,5.9,86.1,92.0,49.1,50.9,10:46:00,0.4166666666666667,1,1,16,56.3,0.0,0.0,0.0,0.0
558,Ilya Mikheyev,2019,25,TOR,F,39,8,15,23,7,4,2.3,7,0,1,1,15,0,0,98,8.2,607,15:35:00,13,26,3,1,75.0,574,487,54.1,1.9,443,386,53.4,2.4,9.6,91.7,101.3,48.2,51.8,15:35:00,13:19:00,24,14,173,56.6,1.0,0.0,1.0,0.0
559,Niko Mikkola,2019,23,STL,D,5,0,1,1,3,0,0.4,0,0,0,0,1,0,0,10,0.0,72,14:22:00,3,5,0,0,0.0,67,41,62.0,7.3,55,33,62.5,9.0,8.9,95.8,104.7,68.1,31.9,14:22:00,13:05:00,0,1,13,76.9,0.0,0.0,0.0,0.0
560,Sonny Milano,2019,23,TOT,LW,55,7,16,23,-7,26,1.8,6,1,0,2,14,2,0,75,9.3,720,13:06:00,13,26,0,0,0.0,598,632,48.6,-0.9,464,461,50.2,-0.7,6.7,91.1,97.9,55.9,44.1,13:06:00,11:32:00,22,30,108,69.4,1.0,0.0,1.0,0.0
561,Colin Miller,2019,27,BUF,D,51,1,10,11,-9,22,1.4,1,0,0,1,7,3,0,79,1.3,874,17:08:00,40,87,0,0,0.0,672,685,49.5,1.0,504,535,48.5,0.1,7.2,91.6,98.8,50.1,49.9,17:08:00,15:26:00,9,29,175,45.1,0.0,0.0,0.0,0.0
562,J.T. Miller,2019,26,VAN,C,69,27,45,72,11,47,7.9,18,9,0,3,27,16,2,165,16.4,1387,20:06:00,38,123,425,293,59.2,1158,979,54.2,8.5,867,709,55.0,8.6,10.3,90.1,100.4,56.6,43.4,20:06:00,15:26:00,52,36,290,56.9,5.0,2.0,3.0,40.0
563,Casey Mittelstadt,2019,21,BUF,C,31,4,5,9,-5,2,0.5,3,1,0,1,4,1,0,34,11.8,396,12:46:00,8,11,86,99,46.5,266,326,44.9,-6.0,199,252,44.1,-6.4,8.3,91.4,99.7,51.5,48.5,12:46:00,10:54:00,6,9,58,58.6,2.0,1.0,1.0,50.0
564,Sean Monahan,2019,25,CGY,C,70,22,26,48,-16,25,4.6,14,8,0,5,18,8,0,166,13.3,1267,18:06:00,22,65,549,495,52.6,1033,1018,50.4,-0.1,769,809,48.7,-1.3,9.1,89.9,99.0,58.0,42.0,18:06:00,14:54:00,43,36,276,60.1,7.0,3.0,4.0,42.9
565,Brandon Montour,2019,25,BUF,D,54,5,13,18,13,28,4.4,5,0,0,0,11,2,0,86,5.8,1053,19:30:00,53,60,0,0,0.0,789,854,48.0,-2.8,619,688,47.4,-2.9,10.1,93.4,103.6,52.2,47.8,19:30:00,17:37:00,12,27,153,56.2,0.0,0.0,0.0,0.0
566,John Moore,2019,29,BOS,D,24,2,1,3,-2,11,0.7,2,0,0,0,1,0,0,33,6.1,397,16:33:00,27,36,0,0,0.0,324,315,50.7,-0.7,248,235,51.3,0.2,7.7,91.2,98.9,56.6,43.4,16:33:00,14:26:00,2,7,68,48.5,0.0,0.0,0.0,0.0
567,Trevor Moore,2019,24,TOT,LW,42,6,4,10,-4,6,0.5,6,0,0,0,3,0,1,60,10.0,542,12:54:00,17,60,4,10,28.6,425,453,48.4,-4.4,312,353,46.9,-4.4,8.1,90.8,98.8,52.4,47.6,12:54:00,10:46:00,21,20,100,60.0,0.0,0.0,0.0,0.0
568,Samuel Morin,2019,24,PHI,D,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,0.0,13,12:32:00,0,2,0,0,0.0,11,16,40.7,-18.2,7,15,31.8,-22.9,0.0,90.9,90.9,71.4,28.6,12:32:00,12:32:00,1,2,0,0.0,0.0,0.0,0.0,0.0
569,Josh Morrissey,2019,24,WPG,D,65,5,26,31,1,24,4.9,4,1,0,0,15,11,0,120,4.2,1480,22:46:00,59,34,0,0,0.0,1205,1271,48.7,0.0,885,1017,46.5,-1.9,10.0,91.4,101.4,52.4,47.6,22:45:00,20:02:00,22,46,258,46.5,0.0,0.0,0.0,0.0
570,Tyler Motte,2019,24,VAN,C,34,4,4,8,-10,10,0.0,4,0,0,0,4,0,0,38,10.5,446,13:07:00,37,118,8,11,42.1,292,450,39.4,-10.2,225,317,41.5,-9.0,6.5,92.1,98.6,20.8,79.2,13:07:00,11:05:00,16,9,76,50.0,0.0,0.0,0.0,0.0
571,Mirco Mueller,2019,24,NJD,D,50,2,5,7,-13,23,1.0,2,0,0,0,4,1,0,29,6.9,882,17:39:00,91,63,0,0,0.0,619,812,43.3,-2.5,472,588,44.5,-2.3,7.6,90.9,98.5,42.5,57.5,17:39:00,15:06:00,9,27,73,39.7,0.0,0.0,0.0,0.0
572,Connor Murphy,2019,26,CHI,D,58,5,14,19,2,27,3.5,5,0,0,0,13,0,1,117,4.3,1233,21:15:00,138,128,0,0,0.0,1005,1010,49.9,0.9,739,732,50.2,1.8,9.7,90.6,100.2,46.0,54.0,21:15:00,18:24:00,17,44,236,49.6,0.0,0.0,0.0,0.0
573,Ryan Murray,2019,26,CBJ,D,27,2,7,9,-9,4,1.2,2,0,0,0,5,2,0,32,6.3,539,19:57:00,50,12,0,0,0.0,403,444,47.6,-2.7,305,312,49.4,-2.8,6.6,90.3,96.9,49.0,51.0,19:57:00,16:46:00,6,15,64,50.0,0.0,0.0,0.0,0.0
574,Jake Muzzin,2019,30,TOR,D,53,6,17,23,12,40,4.3,6,0,0,1,16,0,1,99,6.1,1145,21:36:00,110,109,0,0,0.0,1030,918,52.9,0.9,781,677,53.6,3.2,10.7,89.8,100.5,46.1,53.9,21:36:00,18:32:00,24,63,191,51.8,0.0,0.0,0.0,0.0
575,Philippe Myers,2019,23,PHI,D,50,4,12,16,17,30,4.0,4,0,0,0,12,0,0,78,5.1,855,17:06:00,44,80,0,0,0.0,748,708,51.4,1.0,563,540,51.0,0.8,12.2,92.2,104.4,52.3,47.7,17:06:00,16:28:00,21,32,178,43.8,0.0,0.0,0.0,0.0
576,Tyler Myers,2019,29,VAN,D,68,6,15,21,-7,49,3.3,4,1,1,1,9,6,0,134,4.5,1463,21:30:00,108,99,0,0,0.0,1200,1267,48.6,0.5,899,936,49.0,0.0,7.9,90.8,98.7,53.1,46.9,21:30:00,18:21:00,42,41,263,51.0,0.0,0.0,0.0,0.0
577,Vladislav Namestnikov,2019,27,TOT,C,65,17,14,31,-5,45,3.0,11,2,4,2,10,2,2,98,17.3,979,15:03:00,47,108,22,25,46.8,640,771,45.4,-3.2,489,572,46.1,-2.5,10.1,88.9,99.0,45.6,54.4,15:03:00,11:46:00,25,28,168,58.3,2.0,1.0,1.0,50.0
578,Riley Nash,2019,30,CBJ,C,64,5,9,14,6,10,1.1,4,0,1,1,9,0,0,64,7.8,758,11:51:00,36,68,245,267,47.9,510,616,45.3,-4.0,397,434,47.8,-3.1,7.9,93.8,101.7,47.1,52.9,11:51:00,10:32:00,25,10,94,68.1,1.0,0.0,1.0,0.0
579,James Neal,2019,32,EDM,LW,55,19,12,31,-20,12,3.0,7,12,0,2,7,5,0,112,17.0,897,16:18:00,17,88,11,20,35.5,672,682,49.6,3.7,510,512,49.9,3.0,7.4,90.1,97.5,63.2,36.8,16:18:00,13:04:00,24,29,214,52.3,0.0,0.0,0.0,0.0
580,Martin Necas,2019,21,CAR,C,64,16,20,36,-6,20,3.5,11,5,0,3,16,4,0,88,18.2,907,14:10:00,19,65,13,35,27.1,738,658,52.9,-2.2,562,505,52.7,-1.4,7.9,91.4,99.3,52.9,47.1,14:10:00,12:15:00,23,36,162,54.9,1.0,0.0,1.0,0.0
581,Brock Nelson,2019,28,NYI,C,68,26,28,54,6,32,6.3,22,4,0,5,25,3,0,175,14.9,1282,18:52:00,44,49,615,573,51.8,903,1081,45.5,-1.7,658,785,45.6,-2.0,12.8,89.9,102.6,48.8,51.2,18:52:00,14:58:00,26,52,272,64.3,2.0,1.0,1.0,50.0
582,Patrik Nemeth,2019,27,DET,D,64,1,8,9,-10,28,2.5,1,0,0,1,7,0,1,89,1.1,1410,22:02:00,92,80,0,0,0.0,987,1048,48.5,3.5,744,793,48.4,3.6,6.8,91.7,98.5,39.7,60.3,22:02:00,18:16:00,10,54,172,51.7,0.0,0.0,0.0,0.0
583,Aaron Ness,2019,29,ARI,D,24,0,1,1,1,0,0.6,0,0,0,0,1,0,0,11,0.0,301,12:32:00,20,17,0,0,0.0,259,272,48.8,0.3,199,207,49.0,1.3,8.8,90.8,99.6,55.6,44.4,12:32:00,12:00:00,1,8,27,40.7,0.0,0.0,0.0,0.0
584,Valeri Nichushkin,2019,24,COL,RW,65,13,14,27,26,14,3.4,11,1,1,3,14,0,0,113,11.5,915,14:04:00,22,84,2,3,40.0,812,648,55.6,5.3,574,469,55.0,4.8,10.8,93.8,104.6,45.0,55.0,14:04:00,11:45:00,38,18,180,62.8,0.0,0.0,0.0,0.0
585,Nino Niederreiter,2019,27,CAR,RW,67,11,18,29,-3,42,2.2,7,4,0,2,11,7,0,115,9.6,993,14:49:00,19,52,1,3,25.0,896,680,56.9,3.5,679,531,56.1,3.3,7.3,91.1,98.3,51.0,49.0,14:49:00,12:48:00,35,42,216,53.2,2.0,0.0,2.0,0.0
586,Frans Nielsen,2019,35,DET,C,60,4,5,9,-13,8,-0.2,3,0,1,0,2,2,1,86,4.7,821,13:41:00,35,44,210,246,46.1,486,590,45.2,-1.7,377,448,45.7,-0.8,4.6,91.4,96.0,40.2,59.8,13:41:00,10:46:00,11,15,128,67.2,2.0,0.0,2.0,0.0
587,Matthew Nieto,2019,27,COL,LW,70,8,13,21,7,6,1.5,6,0,2,3,13,0,0,85,9.4,945,13:30:00,23,37,2,3,40.0,742,702,51.4,0.1,535,518,50.8,-0.3,8.6,92.1,100.7,40.9,59.1,13:30:00,10:54:00,19,17,141,60.3,0.0,0.0,0.0,0.0
588,Boo Nieves,2019,26,NYR,C,4,0,0,0,2,4,0.0,0,0,0,0,0,0,0,2,0.0,30,07:32:00,2,3,14,5,73.7,16,26,38.1,-5.9,10,20,33.3,-11.2,28.6,100.0,128.6,25.0,75.0,07:32:00,06:54:00,1,0,7,28.6,0.0,0.0,0.0,0.0
589,Sami Niku,2019,23,WPG,D,17,0,5,5,-2,12,0.6,0,0,0,0,5,0,0,27,0.0,275,16:10:00,19,16,0,0,0.0,222,288,43.5,-7.6,161,227,41.5,-8.2,6.8,93.5,100.4,51.6,48.4,16:10:00,15:34:00,2,11,43,62.8,0.0,0.0,0.0,0.0
590,Matt Niskanen,2019,33,PHI,D,68,8,25,33,15,29,6.4,3,4,1,0,16,9,0,126,6.3,1490,21:54:00,84,124,0,0,0.0,1089,973,52.8,2.5,833,739,53.0,3.1,9.6,90.1,99.7,44.2,55.8,21:54:00,17:10:00,14,56,232,54.3,0.0,0.0,0.0,0.0
591,Stefan Noesen,2019,26,TOT,RW,40,7,2,9,-1,32,0.9,6,1,0,2,2,0,0,67,10.4,461,11:32:00,17,74,7,11,38.9,391,381,50.6,-0.3,308,293,51.2,0.0,4.9,94.8,99.7,49.4,50.6,11:32:00,10:40:00,16,8,100,67.0,0.0,0.0,0.0,0.0
592,Joakim Nordstrom,2019,27,BOS,C,48,4,3,7,-6,17,0.0,4,0,0,0,3,0,0,49,8.2,581,12:06:00,31,91,1,6,14.3,356,490,42.1,-9.3,275,375,42.3,-9.2,4.7,92.8,97.5,28.1,71.9,12:06:00,0.4166666666666667,12,10,88,55.7,0.0,0.0,0.0,0.0
593,Joshua Norris,2019,20,OTT,C,3,0,0,0,2,0,0.0,0,0,0,0,0,0,0,9,0.0,54,17:55:00,2,3,30,19,61.2,38,50,43.2,-9.6,20,30,40.0,-10.3,13.3,100.0,113.3,72.0,28.0,17:55:00,15:07:00,1,0,14,64.3,0.0,0.0,0.0,0.0
594,Tomas Nosek,2019,27,VEG,C,67,8,7,15,-2,20,0.9,7,0,1,1,7,0,0,93,8.6,778,11:36:00,38,91,217,216,50.1,656,580,53.1,-1.6,493,426,53.6,-1.3,6.8,92.1,98.9,54.0,46.0,11:36:00,10:15:00,22,16,154,60.4,0.0,0.0,0.0,0.0
595,Ryan Nugent-Hopkins,2019,26,EDM,C,65,22,39,61,1,33,6.4,15,7,0,4,22,17,0,172,12.8,1330,20:28:00,44,33,205,199,50.7,901,996,47.5,-0.2,684,736,48.2,0.0,10.7,91.7,102.4,56.1,43.9,20:28:00,14:55:00,54,39,304,56.6,3.0,0.0,3.0,0.0
596,Darnell Nurse,2019,24,EDM,D,71,5,28,33,-2,48,5.5,5,0,0,1,23,5,0,170,2.9,1665,23:27:00,141,172,0,0,0.0,1329,1446,47.9,0.6,1015,1126,47.4,-1.1,9.7,90.7,100.4,50.9,49.1,23:27:00,20:01:00,26,54,329,51.7,0.0,0.0,0.0,0.0
597,Markus Nutivaara,2019,25,CBJ,D,37,3,6,9,2,4,2.2,3,0,0,0,5,1,0,47,6.4,589,15:55:00,33,35,0,0,0.0,522,535,49.4,0.7,397,393,50.3,0.8,6.3,93.7,100.0,57.8,42.2,15:55:00,15:20:00,6,13,89,52.8,0.0,0.0,0.0,0.0
598,Joakim Nygard,2019,27,EDM,F,33,3,6,9,0,8,0.7,2,1,0,0,6,0,0,39,7.7,353,10:41:00,8,18,3,3,50.0,249,315,44.1,-2.9,198,227,46.6,-1.7,10.2,90.8,101.1,48.7,51.3,10:41:00,09:47:00,14,10,58,67.2,0.0,0.0,0.0,0.0
599,Alexander Nylander,2019,21,CHI,LW,65,10,16,26,-2,10,2.2,10,0,0,1,14,2,0,94,10.6,789,12:08:00,14,29,5,14,26.3,690,705,49.5,0.9,501,528,48.7,0.5,8.1,91.8,99.9,46.1,53.9,12:08:00,10:57:00,25,23,151,62.3,0.0,0.0,0.0,0.0
600,William Nylander,2019,23,TOR,C,68,31,28,59,-2,12,6.7,22,9,0,7,20,8,0,197,15.7,1238,18:13:00,14,9,106,106,50.0,1137,934,54.9,4.1,854,744,53.4,3.1,9.4,89.4,98.8,60.4,39.6,18:13:00,15:08:00,42,41,295,66.8,4.0,2.0,2.0,50.0
601,Gustav Nyquist,2019,30,CBJ,RW,70,15,27,42,4,16,4.2,11,3,1,3,21,6,0,151,9.9,1262,18:02:00,26,37,17,16,51.5,927,1023,47.5,-1.7,717,753,48.8,-2.4,9.6,91.9,101.5,49.7,50.3,18:02:00,14:32:00,27,41,229,65.9,4.0,2.0,2.0,50.0
602,Logan O'Connor,2019,23,COL,RW,16,2,0,2,0,2,0.2,2,0,0,1,0,0,0,15,13.3,135,08:26:00,8,20,0,1,0.0,134,105,56.1,4.9,98,72,57.6,7.0,7.4,89.8,97.1,54.5,45.5,08:26:00,08:03:00,5,0,28,53.6,0.0,0.0,0.0,0.0
603,Ryan O'Reilly,2019,28,STL,C,71,12,49,61,11,10,5.4,9,2,1,3,33,16,0,118,10.2,1461,20:34:00,42,16,880,676,56.6,973,869,52.8,3.1,744,681,52.2,2.4,11.5,90.0,101.5,48.9,51.1,20:34:00,15:17:00,69,22,183,64.5,6.0,2.0,4.0,33.3
604,Jordan Oesterle,2019,27,ARI,D,58,3,10,13,-9,14,2.2,3,0,0,0,8,2,0,69,4.3,987,17:01:00,88,48,0,0,0.0,831,922,47.4,-0.7,635,690,47.9,-0.1,5.5,92.9,98.4,49.5,50.5,17:01:00,15:01:00,11,37,159,43.4,0.0,0.0,0.0,0.0
605,Kyle Okposo,2019,31,BUF,RW,52,9,10,19,-3,28,1.7,8,1,0,2,10,0,0,82,11.0,668,12:51:00,15,55,38,33,53.5,497,481,50.8,2.9,388,373,51.0,3.9,7.7,91.9,99.6,39.4,60.6,12:51:00,12:03:00,15,13,133,61.7,0.0,0.0,0.0,0.0
606,Jamie Oleksiak,2019,27,DAL,D,69,3,7,10,-6,41,2.4,3,0,0,1,7,0,0,76,3.9,1091,15:49:00,59,153,0,0,0.0,1006,904,52.7,4.6,726,654,52.6,4.6,5.5,92.4,97.8,49.3,50.7,15:49:00,15:05:00,24,46,149,51.0,0.0,0.0,0.0,0.0
607,Mathieu Olivier,2019,22,NSH,F,8,0,1,1,1,4,0.0,0,0,0,0,1,0,0,6,0.0,60,07:33:00,1,17,0,0,0.0,40,46,46.5,-8.0,32,31,50.8,-4.9,7.1,95.5,102.6,24.4,75.6,07:33:00,07:33:00,0,3,9,66.7,0.0,0.0,0.0,0.0
608,Gustav Olofsson,2019,25,MTL,D,3,0,0,0,-4,2,-0.3,0,0,0,0,0,0,0,2,0.0,24,08:06:00,6,1,0,0,0.0,14,34,29.2,-28.3,10,23,30.3,-29.9,0.0,75.0,75.0,50.0,50.0,08:06:00,08:06:00,0,1,6,33.3,0.0,0.0,0.0,0.0
609,Victor Olofsson,2019,24,BUF,RW,54,20,22,42,-1,6,4.7,9,11,0,4,16,6,0,127,15.7,993,18:23:00,16,10,1,1,50.0,761,752,50.3,0.5,589,598,49.6,0.2,10.3,90.6,100.9,59.4,40.6,18:23:00,14:53:00,12,26,228,55.7,1.0,0.0,1.0,0.0
610,Dmitry Orlov,2019,28,WSH,D,69,4,23,27,5,36,4.0,3,1,0,2,18,4,1,105,3.8,1530,22:10:00,82,106,0,0,0.0,1367,1195,53.4,2.1,1024,905,53.1,1.8,9.9,90.1,100.0,50.5,49.5,22:10:00,19:44:00,49,65,224,46.9,1.0,0.0,1.0,0.0
611,T.J. Oshie,2019,33,WSH,C,69,26,23,49,4,26,5.5,16,10,0,4,21,2,0,133,19.5,1262,18:18:00,58,90,119,119,50.0,984,954,50.8,-1.9,770,720,51.7,-0.5,12.0,89.6,101.6,51.5,48.5,18:16:00,14:26:00,42,45,249,53.8,8.0,4.0,4.0,50.0
612,Xavier Ouellet,2019,26,MTL,D,12,0,2,2,0,4,0.3,0,0,0,0,2,0,0,8,0.0,167,13:54:00,15,24,0,0,0.0,145,130,52.7,-2.2,104,100,51.0,-3.4,9.7,90.9,100.6,53.5,46.5,13:54:00,12:52:00,1,4,28,28.6,0.0,0.0,0.0,0.0
613,Alex Ovechkin,2019,34,WSH,LW,68,48,19,67,-12,30,8.7,35,13,0,3,14,5,0,311,15.4,1405,20:40:00,30,184,1,0,100.0,1159,1023,53.1,1.5,844,780,52.0,-0.1,11.2,87.9,99.1,53.6,46.4,20:39:00,15:39:00,28,48,561,55.4,4.0,1.0,3.0,25.0
