Season,Player,Age_x,Tm_x,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,Age_y,Tm_y,Pos_y,GP_y,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
2010,John Mitchell,26,TOR,C,23,2,1,3,-7,12,-0.3,1,1,0,1,1,0,0,28,7.1,288,12:31:00,17,31,83,66,55.7,26,TOR,C,23,240,266,47.4,-2.7,163,186,46.7,-4.4,3.4,91.4,94.8,57.5,42.5,12:31:00,11:13:00,8,5,53,52.8,1,1,0,100.0
2010,Torrey Mitchell,26,SJS,C,66,9,14,23,10,46,2.3,9,0,0,1,14,0,0,116,7.8,881,13:21:00,27,57,99,104,48.8,26,SJS,C,66,851,614,58.1,4.6,643,443,59.2,5.9,6.5,93.8,100.4,48,52,13:21:00,12:08:00,32,25,194,59.8,0,0,0,0.0
2010,Willie Mitchell,33,LAK,D,57,5,5,10,4,21,3.8,4,0,1,1,5,0,0,59,8.5,1243,21:49:00,85,35,0,0,,33,LAK,D,57,961,919,51.1,-3.4,684,707,49.2,-4.6,9.3,91.5,100.7,45.4,54.6,21:49:00,18:18:00,12,47,152,38.8,0,0,0,0.0
2010,Mike Modano*,40,DET,C,40,4,11,15,-4,8,0.9,3,1,0,0,6,5,0,79,5.1,498,12:27:00,10,7,133,141,48.5,40,DET,C,40,405,359,53,-2.4,307,276,52.7,-1.6,6.5,92.9,99.4,55.5,44.5,12:27:00,09:54:00,14,13,138,57.2,0,0,0,0.0
2010,Fredrik Modin,36,TOT,LW,40,7,3,10,-14,14,0.5,6,0,1,0,3,0,0,54,13,464,11:36:00,22,19,8,12,40,36,TOT,LW,40,357,430,45.4,-2.7,262,326,44.6,-4.9,7.1,88.8,95.9,49.5,50.5,11:23:00,09:50:00,14,11,84,61.9,0,0,0,0.0
2010,Fredrik Modin,36,ATL,LW,36,7,3,10,-11,12,0.7,6,0,1,0,3,0,0,51,13.7,430,11:57:00,22,16,7,9,43.8,36,TOT,LW,40,357,430,45.4,-2.7,262,326,44.6,-4.9,7.1,88.8,95.9,49.5,50.5,11:23:00,09:50:00,14,11,84,61.9,0,0,0,0.0
2010,Fredrik Modin,36,CGY,LW,4,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,3,0,34,08:28:00,0,3,1,3,25,36,TOT,LW,40,357,430,45.4,-2.7,262,326,44.6,-4.9,7.1,88.8,95.9,49.5,50.5,11:23:00,09:50:00,14,11,84,61.9,0,0,0,0.0
2010,Travis Moen,28,MTL,LW,79,6,10,16,-4,96,0.6,5,0,1,0,10,0,0,99,6.1,1042,13:11:00,42,129,8,14,36.4,28,MTL,LW,79,700,837,45.5,-7.3,528,593,47.1,-6.6,6.5,93,99.6,51.8,48.2,13:11:00,10:48:00,15,7,137,72.3,0,0,0,0.0
2010,Oscar Moller,22,LAK,C,13,1,3,4,-1,2,0.2,1,0,0,0,3,0,0,27,3.7,190,14:36:00,5,10,4,1,80,22,LAK,C,13,133,140,48.7,-7.7,98,112,46.7,-7.9,7,92.5,99.5,51.1,48.9,14:36:00,12:12:00,3,5,54,50,0,0,0,0.0
2010,Steve Montador,31,BUF,D,73,5,21,26,16,83,5.8,5,0,0,0,20,1,0,118,4.2,1440,19:43:00,138,86,0,1,0,31,BUF,D,73,1245,1263,49.6,-3.5,953,920,50.9,-1.9,8.8,92.8,101.6,55.9,44.1,19:43:00,17:14:00,21,61,222,53.2,0,0,0,0.0
2010,Dominic Moore,30,TBL,C,77,18,14,32,-12,52,2.9,12,6,0,3,13,1,0,175,10.3,1201,15:36:00,42,80,475,417,53.3,30,TBL,C,77,962,814,54.2,2.6,705,606,53.8,0.5,7.1,88.8,96,47.2,52.8,15:36:00,12:35:00,32,25,268,65.3,6,3,3,50.0
2010,John Moore,20,CBJ,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,11:29:00,2,1,0,0,,20,CBJ,D,2,17,20,45.9,-7.9,14,15,48.3,-9.4,7.7,90.9,98.6,30,70,11:29:00,10:53:00,0,0,1,0,0,0,0,0.0
2010,Mike Moore,26,SJS,D,6,1,0,1,-1,7,0.2,1,0,0,0,0,0,0,5,20,61,10:07:00,2,4,0,0,,26,SJS,D,6,56,56,50,2,47,46,50.5,5.1,10.3,85.7,96,52.5,47.5,10:07:00,09:52:00,0,3,8,62.5,0,0,0,0.0
2010,Ethan Moreau,35,CBJ,LW,37,1,5,6,-9,24,-0.5,1,0,0,1,4,1,0,56,1.8,462,12:29:00,23,73,5,12,29.4,35,CBJ,LW,37,274,393,41.1,-10.1,204,278,42.3,-8.6,4.5,92,96.6,39.1,60.9,12:29:00,10:41:00,7,3,99,56.6,0,0,0,0.0
2010,Jeremy Morin,19,CHI,LW,9,2,1,3,2,9,0.4,2,0,0,0,0,1,0,13,15.4,109,12:06:00,2,12,0,0,,19,CHI,LW,9,74,83,47.1,-9.4,54,65,45.4,-9.6,14.6,91.7,106.3,76,24,12:06:00,09:59:00,3,3,23,56.5,0,0,0,0.0
2010,Travis Morin,27,DAL,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,08:52:00,2,1,8,6,57.1,27,DAL,C,3,18,17,51.4,4.3,10,10,50,1.7,0,100,100,36.8,63.2,08:52:00,08:50:00,0,0,3,66.7,0,0,0,0.0
2010,Derek Morris,32,PHX,D,77,5,11,16,-2,58,3.1,4,1,0,1,10,0,1,83,6,1622,21:04:00,136,117,2,1,66.7,32,PHX,D,77,1255,1406,47.2,-6,957,1093,46.7,-6.1,7.3,93.7,101,49.3,50.7,21:03:00,17:44:00,14,31,186,44.6,0,0,0,0.0
2010,Brendan Morrison,35,CGY,C,66,9,34,43,13,16,4.2,5,3,1,1,24,9,1,89,10.1,1102,16:42:00,18,22,378,384,49.6,35,CGY,C,66,710,748,48.7,-4,536,538,49.9,-3.2,10.1,92.7,102.8,49.3,50.7,16:42:00,12:21:00,43,37,149,59.7,2,0,2,0.0
2010,Shaone Morrisonn,28,BUF,D,62,1,4,5,-2,32,1.2,1,0,0,1,4,0,0,44,2.3,1003,16:10:00,86,110,0,0,,28,BUF,D,62,733,842,46.5,-5.2,567,618,47.8,-4,7.9,91.9,99.7,50.4,49.6,16:10:00,14:11:00,14,15,86,51.2,0,0,0,0.0
2010,Brenden Morrow,32,DAL,LW,82,33,23,56,-3,76,7.1,23,9,1,5,19,4,0,209,15.8,1577,19:14:00,43,225,1,10,9.1,32,DAL,LW,82,1076,1155,48.2,-0.7,798,881,47.5,-1.9,11.2,90.1,101.3,52.8,47.2,19:13:00,14:36:00,41,60,362,57.7,1,1,0,100.0
2010,Dave Moss,29,CGY,LW,58,17,13,30,9,18,4.1,12,5,0,3,11,2,0,127,13.4,794,13:41:00,32,92,157,207,43.1,29,CGY,LW,58,607,531,53.3,2.7,469,377,55.4,4.6,9,92.3,101.2,54.4,45.6,13:41:00,10:32:00,32,27,202,63.4,0,0,0,0.0
2010,Mike Mottau,32,NYI,D,20,0,3,3,-12,8,-0.3,0,0,0,0,2,1,0,21,0,407,20:20:00,33,17,0,0,,32,NYI,D,20,302,339,47.1,-3.4,217,255,46,-3.3,3.2,90.3,93.5,49,51,20:20:00,16:10:00,4,10,48,43.8,0,0,0,0.0
2010,Matt Moulson,27,NYI,LW,82,31,22,53,-10,24,6.2,22,9,0,3,16,6,0,237,13.1,1547,18:52:00,47,84,5,4,55.6,27,NYI,LW,82,1225,1271,49.1,2.6,897,916,49.5,2.9,8.3,90.7,98.9,54.3,45.7,18:37:00,14:45:00,46,21,397,59.2,2,0,2,0.0
2010,Chris Mueller,24,NSH,C,15,0,3,3,0,2,0.1,0,0,0,0,3,0,0,7,0,130,08:38:00,0,19,43,46,48.3,24,NSH,C,15,93,130,41.7,-14.2,70,110,38.9,-14.6,7.8,95.1,103,36.5,63.5,08:38:00,08:29:00,6,1,12,58.3,0,0,0,0.0
2010,Marcel Mueller,22,TOR,C,3,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,5,0,30,10:07:00,0,7,0,1,0,22,TOR,C,3,26,23,53.1,5,18,19,48.6,0.9,0,100,100,31.3,68.8,10:07:00,10:01:00,0,0,7,71.4,0,0,0,0.0
2010,Andrew Murray,29,CBJ,C,29,4,4,8,2,4,0.8,4,0,0,1,3,0,1,48,8.3,330,11:23:00,14,77,19,22,46.3,29,CBJ,C,29,256,236,52,1.5,192,178,51.9,2.3,4.8,95.1,99.8,39,61,11:23:00,10:01:00,10,1,73,65.8,0,0,0,0.0
2010,Douglas Murray,30,SJS,D,73,1,13,14,5,44,3.3,1,0,0,0,12,1,0,102,1,1432,19:37:00,140,203,0,0,,30,SJS,D,73,1217,1152,51.4,-4.3,898,834,51.8,-4.2,7.5,92.9,100.4,51.8,48.2,19:37:00,17:09:00,21,27,244,41.8,0,0,0,0.0
2010,Jan Mursak,23,DET,LW,19,1,0,1,-3,4,-0.2,1,0,0,0,0,0,0,20,5,156,08:12:00,3,14,3,3,50,23,DET,LW,19,172,102,62.8,7.4,119,75,61.3,5.5,1.2,91.8,93,61.4,38.6,08:12:00,08:08:00,5,4,34,58.8,0,0,0,0.0
2010,Jake Muzzin,21,LAK,D,11,0,1,1,-2,0,0.2,0,0,0,0,1,0,0,8,0,151,13:43:00,2,22,0,0,,21,LAK,D,11,105,110,48.8,-0.5,73,90,44.8,-4.3,3.9,93.9,97.9,53.2,46.8,13:43:00,12:19:00,2,7,20,40,0,0,0,0.0
2010,Tyler Myers,20,BUF,D,80,10,27,37,0,40,6.5,7,3,0,5,16,11,0,122,8.2,1797,22:27:00,98,107,0,0,,20,BUF,D,80,1342,1157,53.7,5.2,1016,896,53.1,3.6,8.7,90.1,98.8,52.8,47.2,22:27:00,16:56:00,41,67,270,45.2,1,0,1,0.0
2010,Brendon Nash,23,MTL,D,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0,20,10:12:00,6,1,0,0,,23,MTL,D,2,19,19,50,4.4,10,9,52.6,6.9,0,87.5,87.5,41.7,58.3,10:12:00,10:12:00,0,1,4,50,0,0,0,0.0
2010,Rick Nash,26,CBJ,LW,75,32,34,66,2,34,8.1,26,6,0,7,26,8,0,305,10.5,1420,18:56:00,19,91,7,17,29.2,26,CBJ,LW,75,1126,1048,51.8,1.1,851,814,51.1,-0.5,9.8,91.1,100.9,58,42,18:56:00,14:59:00,47,24,547,55.8,12,5,7,41.7
2010,James Neal,23,TOT,LW,79,22,23,45,7,66,5.4,17,5,0,3,18,5,0,212,10.4,1382,17:30:00,26,159,8,15,34.8,23,TOT,LW,79,1152,1024,52.9,4.8,862,777,52.6,4.7,9,93.1,102.1,57.8,42.2,17:30:00,14:48:00,59,34,380,55.5,6,3,3,50.0
2010,James Neal,23,DAL,LW,59,21,18,39,8,60,5.2,16,5,0,3,15,3,0,160,13.1,1044,17:42:00,22,120,7,10,41.2,23,TOT,LW,79,1152,1024,52.9,4.8,862,777,52.6,4.7,9,93.1,102.1,57.8,42.2,17:30:00,14:48:00,59,34,380,55.5,6,3,3,50.0
2010,James Neal,23,PIT,LW,20,1,5,6,-1,6,0.2,1,0,0,0,3,2,0,52,1.9,338,16:54:00,4,39,1,5,16.7,23,TOT,LW,79,1152,1024,52.9,4.8,862,777,52.6,4.7,9,93.1,102.1,57.8,42.2,17:30:00,14:48:00,59,34,380,55.5,6,3,3,50.0
2010,Chris Neil,31,OTT,RW,80,6,10,16,-14,210,0.3,6,0,0,2,10,0,0,105,5.7,1021,12:46:00,21,258,3,3,50,31,OTT,RW,80,869,882,49.6,-0.9,632,643,49.6,-0.3,6.7,90.3,97,50.5,49.5,12:46:00,12:16:00,35,20,191,55,0,0,0,0.0
2010,Greg Nemisz,20,CGY,C,6,0,1,1,-1,0,0,0,0,0,0,1,0,0,5,0,31,05:06:00,2,1,1,2,33.3,20,CGY,C,6,31,32,49.2,-17.7,23,23,50,-16.3,5.9,89.5,95.4,76.5,23.5,05:06:00,05:06:00,1,1,9,55.6,0,0,0,0.0
2010,Kris Newbury,28,NYR,C,11,0,1,1,-1,35,-0.1,0,0,0,0,1,0,0,6,0,84,07:38:00,1,19,34,22,60.7,28,NYR,C,11,67,72,48.2,-10.9,50,56,47.2,-12,3.1,95.5,98.6,51.9,48.1,07:38:00,07:19:00,0,0,14,42.9,0,0,0,0.0
2010,Scott Nichol,36,SJS,C,56,4,3,7,-3,50,0.1,4,0,0,0,3,0,0,61,6.6,546,09:45:00,24,114,287,197,59.3,36,SJS,C,56,320,411,43.8,-10.8,250,316,44.2,-10.2,7.2,92.7,99.9,38.5,61.5,09:45:00,07:57:00,17,8,86,70.9,0,0,0,0.0
2010,Rob Niedermayer,36,BUF,C,71,5,14,19,-8,22,0.7,5,0,0,1,14,0,0,80,6.3,906,12:46:00,21,37,129,147,46.7,36,BUF,C,71,682,805,45.9,-6.2,535,606,46.9,-5.4,7.3,91.4,98.7,48.4,51.6,12:46:00,11:49:00,14,23,121,66.1,0,0,0,0.0
2010,Nino Niederreiter,18,NYI,RW,9,1,1,2,-1,8,0.1,1,0,0,0,1,0,0,12,8.3,122,13:36:00,1,16,0,0,,18,NYI,RW,9,78,117,40,-8.9,61,92,39.9,-10.5,4.2,95.6,99.8,65.2,34.8,13:36:00,12:39:00,5,5,19,63.2,0,0,0,0.0
2010,Frans Nielsen,26,NYI,C,71,13,31,44,13,38,4.7,6,0,7,1,22,8,1,156,8.3,1261,17:46:00,62,22,439,512,46.2,26,NYI,C,71,834,813,50.6,3.9,620,586,51.4,4.6,9.9,90.7,100.6,42.2,57.8,17:30:00,12:06:00,65,33,251,61.4,8,5,3,62.5
2010,Nikita Nikitin,24,STL,D,41,1,8,9,1,10,1.7,1,0,0,0,4,4,0,46,2.2,672,16:24:00,52,40,0,0,,24,STL,D,41,482,469,50.7,-1.9,354,339,51.1,-2.4,8.9,90.8,99.8,54.8,45.2,16:24:00,13:30:00,4,12,109,42.2,0,0,0,0.0
2010,Matt Niskanen,24,TOT,D,63,1,9,10,-3,50,2,1,0,0,0,4,5,0,77,1.3,1041,16:32:00,66,122,0,0,,24,TOT,D,63,792,750,51.4,2.7,575,561,50.6,1.6,6.7,93.9,100.6,55.1,44.9,16:32:00,14:16:00,7,16,190,40.5,0,0,0,0.0
2010,Matt Niskanen,24,DAL,D,45,0,6,6,-1,30,1.2,0,0,0,0,2,4,0,51,0,708,15:44:00,51,97,0,0,,24,TOT,D,63,792,750,51.4,2.7,575,561,50.6,1.6,6.7,93.9,100.6,55.1,44.9,16:32:00,14:16:00,7,16,190,40.5,0,0,0,0.0
2010,Matt Niskanen,24,PIT,D,18,1,3,4,-2,20,0.8,1,0,0,0,2,1,0,26,3.8,333,18:31:00,15,25,0,0,,24,TOT,D,63,792,750,51.4,2.7,575,561,50.6,1.6,6.7,93.9,100.6,55.1,44.9,16:32:00,14:16:00,7,16,190,40.5,0,0,0,0.0
2010,Andreas Nodl,23,PHI,RW,67,11,11,22,14,16,2.4,9,1,1,2,11,0,0,100,11,889,13:16:00,25,111,11,8,57.9,23,PHI,RW,67,787,807,49.4,-3.2,599,596,50.1,-2.7,8.1,94.6,102.7,44.6,55.4,13:16:00,12:25:00,21,29,151,66.2,0,0,0,0.0
2010,Maxim Noreau,23,MIN,D,5,0,0,0,-1,0,0,0,0,0,0,0,0,0,8,0,71,14:17:00,4,2,0,0,,23,MIN,D,5,55,55,50,-6.7,47,43,52.2,-1.3,9.7,88.6,98.2,51.9,48.1,14:17:00,11:02:00,3,2,15,53.3,0,0,0,0.0
2010,Eric Nystrom,27,MIN,LW,82,4,8,12,-16,30,-0.7,3,1,0,0,8,0,0,83,4.8,1091,13:19:00,31,169,45,86,34.4,27,MIN,LW,82,603,902,40.1,-7.3,440,675,39.5,-7.3,6.6,92.2,98.8,35.5,64.5,13:19:00,11:31:00,19,17,163,50.9,0,0,0,0.0
2010,Jim O'Brien,22,OTT,C,6,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,11,0,58,09:40:00,0,5,8,8,50,22,OTT,C,6,56,52,51.9,6.3,42,39,51.9,3,0,88,88,58.8,41.2,09:40:00,09:11:00,2,4,15,73.3,0,0,0,0.0
2010,Shane O'Brien,27,NSH,D,80,2,7,9,1,83,2.9,2,0,0,0,7,0,0,50,4,1369,17:07:00,80,164,0,0,,27,NSH,D,80,959,1043,47.9,-1.8,730,828,46.9,-2.7,6.5,94,100.5,46.6,53.4,17:07:00,14:12:00,30,50,105,47.6,0,0,0,0.0
2010,Ryan O'Byrne,26,TOT,D,67,0,10,10,-7,75,1.4,0,0,0,0,10,0,0,45,0,1351,20:09:00,131,179,0,0,,26,TOT,D,67,986,1154,46.1,-3.4,722,850,45.9,-2.9,7.6,92.1,99.7,41.9,58.1,20:09:00,17:23:00,21,25,125,36,0,0,0,0.0
2010,Ryan O'Byrne,26,COL,D,64,0,10,10,-7,71,1.4,0,0,0,0,10,0,0,42,0,1306,20:24:00,126,168,0,0,,26,TOT,D,67,986,1154,46.1,-3.4,722,850,45.9,-2.9,7.6,92.1,99.7,41.9,58.1,20:09:00,17:23:00,21,25,125,36,0,0,0,0.0
2010,Ryan O'Byrne,26,MTL,D,3,0,0,0,0,4,0.1,0,0,0,0,0,0,0,3,0,45,14:55:00,5,11,0,0,,26,TOT,D,67,986,1154,46.1,-3.4,722,850,45.9,-2.9,7.6,92.1,99.7,41.9,58.1,20:09:00,17:23:00,21,25,125,36,0,0,0,0.0
2010,Sean O'Donnell,39,PHI,D,81,1,17,18,8,87,3.2,1,0,0,0,16,0,1,34,2.9,1259,15:33:00,76,53,0,0,,39,PHI,D,81,956,1129,45.9,-7.4,706,840,45.7,-8.5,8.5,93.2,101.7,44.1,55.9,15:32:00,13:54:00,15,54,92,37,0,0,0,0.0
2010,Ryan O'Marra,23,EDM,C,21,1,4,5,-2,13,0.2,1,0,0,0,3,1,0,13,7.7,231,11:01:00,9,41,75,103,42.1,23,EDM,C,21,138,219,38.7,-10.2,101,153,39.8,-6.6,7.6,93.6,101.2,59.6,40.4,11:01:00,10:22:00,8,17,19,68.4,0,0,0,0.0
2010,Cal O'Reilly,24,NSH,C,38,6,12,18,4,2,1.7,5,1,0,1,9,3,0,44,13.6,642,16:54:00,13,5,231,266,46.5,24,NSH,C,38,487,478,50.5,0.3,373,363,50.7,2.6,8.6,92.1,100.7,48.7,51.3,16:54:00,14:18:00,29,14,77,57.1,6,3,3,50.0
2010,Ryan O'Reilly,19,COL,C,74,13,13,26,-7,16,1.7,10,2,1,0,10,2,1,119,10.9,1188,16:03:00,31,53,531,494,51.8,19,COL,C,74,888,845,51.2,3.6,663,643,50.8,3.6,6.7,91.2,97.8,40.4,59.6,16:03:00,13:01:00,72,23,181,65.7,2,1,1,50.0
2010,Patrick O'Sullivan,25,TOT,C,31,2,6,8,-2,4,0.4,2,0,0,0,3,3,0,50,4,378,12:11:00,4,15,20,31,39.2,25,TOT,C,31,275,329,45.5,0.8,207,266,43.8,-0.6,7.2,93.9,101.1,47,53,12:11:00,10:22:00,15,7,88,56.8,2,1,1,50.0
2010,Patrick O'Sullivan,25,MIN,C,21,1,6,7,-1,2,0.4,1,0,0,0,3,3,0,37,2.7,289,13:46:00,3,11,17,23,42.5,25,TOT,C,31,275,329,45.5,0.8,207,266,43.8,-0.6,7.2,93.9,101.1,47,53,12:11:00,10:22:00,15,7,88,56.8,2,1,1,50.0
2010,Patrick O'Sullivan,25,CAR,C,10,1,0,1,-1,2,0,1,0,0,0,0,0,0,13,7.7,89,08:52:00,1,4,3,8,27.3,25,TOT,C,31,275,329,45.5,0.8,207,266,43.8,-0.6,7.2,93.9,101.1,47,53,12:11:00,10:22:00,15,7,88,56.8,2,1,1,50.0
2010,Evan Oberg,22,VAN,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,09:50:00,1,2,0,0,,22,VAN,D,2,28,17,62.2,12.2,21,12,63.6,10.9,5.3,91.7,96.9,62.5,37.5,09:50:00,09:50:00,0,0,4,25,0,0,0,0.0
2010,Johnny Oduya,29,ATL,D,82,2,15,17,-15,22,2.3,2,0,0,0,11,4,0,90,2.2,1699,20:43:00,148,64,0,0,,29,ATL,D,82,1167,1342,46.5,-5.7,873,973,47.3,-6.3,5.8,92.4,98.2,45.6,54.4,20:27:00,16:39:00,43,46,206,42.2,0,0,0,0.0
2010,Mattias Ohlund,34,TBL,D,72,0,5,5,-7,70,1.3,0,0,0,0,4,1,0,39,0,1348,18:43:00,136,135,0,0,,34,TBL,D,72,925,1092,45.9,-8.9,683,779,46.7,-9.1,9.3,90.1,99.4,38.8,61.2,18:43:00,15:44:00,17,34,102,38.2,0,0,0,0.0
2010,Kyle Okposo,22,NYI,RW,38,5,15,20,3,40,1.8,5,0,0,2,10,5,0,72,6.9,630,16:35:00,16,31,36,51,41.4,22,NYI,RW,38,539,467,53.6,5.7,401,331,54.8,6.2,9.4,89.4,98.8,45.8,54.2,16:35:00,13:33:00,26,22,163,44.2,2,1,1,50.0
2010,Rostislav Olesz,25,FLA,C,44,6,11,17,-1,8,1.5,5,1,0,1,11,0,0,71,8.5,611,13:53:00,19,68,2,8,20,25,FLA,C,44,515,478,51.9,0.3,384,363,51.4,0.4,8.2,90.9,99.1,49.2,50.8,13:53:00,11:48:00,19,9,121,58.7,0,0,0,0.0
2010,Mark Olver,23,COL,C,18,2,7,9,-2,18,0.7,2,0,0,0,7,0,0,25,8,214,11:53:00,8,27,12,13,48,23,COL,C,18,145,177,45,-6.2,103,141,42.2,-8.8,11.7,89.8,101.5,53.5,46.5,11:53:00,10:47:00,9,4,41,61,0,0,0,0.0
2010,Linus Omark,23,EDM,LW,51,5,22,27,-16,26,1.4,4,1,0,0,15,7,0,76,6.6,783,15:21:00,19,13,3,5,37.5,23,EDM,LW,51,583,585,49.9,4.8,422,440,49,5,6.7,88.8,95.5,52.8,47.2,15:21:00,12:43:00,33,35,141,53.9,5,2,3,40.0
2010,Victor Oreskovich,24,VAN,D,16,0,3,3,1,8,0.5,0,0,0,0,3,0,0,19,0,126,07:54:00,7,28,1,1,50,24,VAN,D,16,106,110,49.1,-7.3,81,80,50.3,-5.9,4.5,96.6,101.1,31.7,68.3,07:54:00,07:51:00,3,3,24,79.2,0,0,0,0.0
2010,Brooks Orpik,30,PIT,D,63,1,12,13,12,66,4,1,0,0,0,9,0,3,56,1.8,1316,20:53:00,94,194,1,0,100,30,PIT,D,63,994,993,50,-4.7,718,748,49,-6.6,8.3,93.5,101.8,48,52,20:53:00,17:03:00,17,20,129,43.4,0,0,0,0.0
2010,Colton Orr,28,TOR,RW,46,2,0,2,-1,128,0,2,0,0,1,0,0,0,14,14.3,233,05:04:00,9,46,0,1,0,28,TOR,RW,46,149,228,39.5,-11.8,95,161,37.1,-14.1,7.7,94.4,102.1,45.4,54.6,05:04:00,05:01:00,1,5,27,51.9,0,0,0,0.0
2010,Jed Ortmeyer,32,MIN,RW,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,5,0,38,09:24:00,0,4,0,0,,32,MIN,RW,4,37,24,60.7,,27,20,57.4,,0,94.7,94.7,33.3,66.7,09:24:00,09:15:00,1,1,9,55.6,0,0,0,0.0
2010,T.J. Oshie,24,STL,C,49,12,22,34,10,15,3.9,8,3,1,3,16,6,0,103,11.7,940,19:11:00,40,71,100,127,44.1,24,STL,C,49,732,597,55.1,2.9,565,446,55.9,2.8,9.3,91.4,100.7,55.2,44.8,19:11:00,14:42:00,47,17,195,52.8,5,4,1,80.0
2010,Steve Ott,28,DAL,C,82,12,20,32,-9,183,2.1,7,3,2,4,11,7,2,120,10,1407,17:09:00,44,252,644,494,56.6,28,DAL,C,82,879,1050,45.6,-3.8,653,751,46.5,-2.8,8.1,92.4,100.5,30.5,69.5,17:08:00,12:45:00,25,43,214,56.1,1,0,1,0.0
2010,Alex Ovechkin,25,WSH,LW,79,32,53,85,24,41,11.1,25,7,0,11,36,17,0,367,8.7,1688,21:22:00,23,239,6,12,33.3,25,WSH,LW,79,1456,1212,54.6,3.4,1054,899,54,3,9.2,92.8,102,52.6,47.4,21:09:00,16:40:00,48,58,645,56,10,4,6,40.0
2010,Nathan Oystrick,28,STL,D,9,1,2,3,1,9,0.6,0,1,0,0,2,0,0,11,9.1,110,12:10:00,5,6,0,0,,28,STL,D,9,112,57,66.3,21.6,85,41,67.5,19.8,8.9,85.2,94.1,75.5,24.5,12:10:00,10:53:00,0,1,21,52.4,0,0,0,0.0
2010,Magnus Paajarvi,19,EDM,LW,80,15,19,34,-13,16,2.6,12,3,0,0,13,6,0,180,8.3,1231,15:23:00,25,22,1,4,20,19,EDM,LW,80,913,1001,47.7,1.9,677,766,46.9,2.2,8.1,90.6,98.7,51.3,48.7,15:23:00,13:29:00,25,35,316,56.6,2,0,2,0.0
2010,Max Pacioretty,22,MTL,LW,37,14,10,24,-1,39,3.2,7,7,0,2,9,1,0,112,12.5,588,15:54:00,13,67,0,1,0,22,MTL,LW,37,605,414,59.4,10.7,453,312,59.2,9,7.4,90,97.4,58.3,41.7,15:54:00,13:26:00,20,10,188,59.6,2,1,1,50.0
2010,Samuel Pahlsson,33,CBJ,C,82,7,13,20,-13,30,0.1,6,0,1,1,13,0,0,108,6.5,1258,15:20:00,49,162,675,623,52,33,CBJ,C,82,758,868,46.6,-5.7,586,644,47.6,-5.3,6.1,91.4,97.5,33.6,66.4,15:20:00,12:24:00,28,8,181,59.7,0,0,0,0.0
2010,Daniel Paille,26,BOS,LW,43,6,7,13,3,28,1.3,5,0,1,0,7,0,0,48,12.5,486,11:18:00,17,24,0,0,,26,BOS,LW,43,378,415,47.7,-5.9,288,303,48.7,-4.2,7.8,93.6,101.4,43.1,56.9,11:18:00,10:01:00,10,4,73,65.8,0,0,0,0.0
2010,Kyle Palmieri,19,ANA,C,10,1,0,1,-1,0,0,1,0,0,0,0,0,0,10,10,87,08:41:00,1,5,0,0,,19,ANA,C,10,56,88,38.9,-13.6,47,72,39.5,-11.5,6.3,93,99.3,61.8,38.2,08:41:00,08:41:00,0,1,14,71.4,0,0,0,0.0
2010,Nick Palmieri,21,NJD,RW,43,9,8,17,9,6,2.5,8,1,0,2,7,1,0,66,13.6,616,14:20:00,8,36,2,0,100,21,NJD,RW,43,469,432,52.1,-1.2,350,341,50.7,-4,10.3,93.2,103.5,57.6,42.4,14:20:00,13:31:00,16,16,126,52.4,0,0,0,0.0
2010,Aaron Palushaj,21,MTL,RW,3,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,26,08:31:00,1,3,0,1,0,21,MTL,RW,3,29,30,49.2,11.9,16,20,44.4,3.2,11.1,100,111.1,61.5,38.5,08:31:00,07:59:00,0,2,6,50,0,0,0,0.0
2010,Adam Pardy,26,CGY,D,30,1,6,7,3,24,1.5,1,0,0,0,5,1,0,36,2.8,441,14:41:00,44,42,0,0,,26,CGY,D,30,429,341,55.7,3.8,308,234,56.8,2.8,9.5,89.3,98.7,58.8,41.2,14:41:00,13:51:00,8,16,81,44.4,0,0,0,0.0
2010,Ryan Parent,23,VAN,D,4,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,3,0,56,13:54:00,7,4,0,0,,23,VAN,D,4,52,51,50.5,-2.9,40,41,49.4,-5.3,0,89.7,89.7,44.7,55.3,13:54:00,13:09:00,0,2,8,37.5,0,0,0,0.0
