Season,Player,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,E+/-,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
2015,Markus Granlund,22,CGY,C,31,4,3,7,-1,8,0.4,3,0,1,0,2,0,1,37,10.8,402,12:58:00,15,21,126,156,44.7,437,543,44.6,-3.9,299,403,42.6,-5.9,9.4,91.1,100.5,54.4,45.6,13:47:00,11:51:00,19,11,-3.9,113,49.6,0,0,0,0.0
2015,Markus Granlund,22,CGY,C,31,4,3,7,-1,8,0.4,3,0,1,0,2,0,1,37,10.8,402,12:58:00,15,21,126,156,44.7,437,543,44.6,-3.9,299,403,42.6,-5.9,9.4,91.1,100.5,54.4,45.6,13:47:00,11:51:00,19,11,-3.9,113,49.6,1,0,1,0.0
2015,Markus Granlund,22,VAN,C,16,2,1,3,-3,6,0.1,2,0,0,1,1,0,0,19,10.5,246,15:23:00,8,10,76,114,40,437,543,44.6,-3.9,299,403,42.6,-5.9,9.4,91.1,100.5,54.4,45.6,13:47:00,11:51:00,19,11,-3.9,113,49.6,0,0,0,0.0
2015,Markus Granlund,22,VAN,C,16,2,1,3,-3,6,0.1,2,0,0,1,1,0,0,19,10.5,246,15:23:00,8,10,76,114,40,437,543,44.6,-3.9,299,403,42.6,-5.9,9.4,91.1,100.5,54.4,45.6,13:47:00,11:51:00,19,11,-3.9,113,49.6,1,0,1,0.0
2015,Mikael Granlund,23,MIN,C,82,13,31,44,-12,20,3.6,10,2,1,3,22,9,0,160,8.1,1486,18:07:00,56,86,528,556,48.7,1181,1156,50.5,4,879,863,50.5,2.8,6.4,91.4,97.8,60.1,39.9,18:05:00,14:43:00,51,40,3.4,272,58.8,0,0,0,0.0
2015,Alex Grant,27,ARI,D,5,0,0,0,-2,7,-0.1,0,0,0,0,0,0,0,4,0,66,13:14:00,2,7,0,0,,49,60,45,2.6,38,47,44.7,3.7,3.2,92.6,95.8,60,40,13:14:00,11:56:00,1,0,0.4,10,40,0,0,0,0.0
2015,Derek Grant,25,CGY,C,15,0,1,1,-7,2,-0.5,0,0,0,0,1,0,0,22,0,163,10:53:00,11,25,61,50,55,131,152,46.3,-0.8,100,114,46.7,-1.3,1.4,90.8,92.3,41.4,58.6,10:53:00,09:36:00,3,1,-1.8,36,61.1,0,0,0,0.0
2015,Tyler Graovac,22,MIN,C,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0,23,11:37:00,0,1,13,6,68.4,23,17,57.5,-4.2,14,11,56,-3,0,87.5,87.5,53.8,46.2,11:37:00,11:37:00,2,0,0,6,33.3,0,0,0,0.0
2015,Kevin Gravel,23,LAK,D,5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,2,0,58,11:41:00,4,4,0,0,,50,44,53.2,-9.3,34,33,50.7,-10.4,14.3,88.5,102.7,66.7,33.3,11:41:00,10:34:00,0,2,0.1,12,16.7,0,0,0,0.0
2015,Mike Green,30,DET,D,74,7,28,35,-6,38,5.9,2,5,0,0,13,15,0,124,5.6,1463,19:46:00,71,106,0,2,0,1213,942,56.3,6.1,930,756,55.2,6.8,7,91,98,70.5,29.5,19:46:00,16:38:00,18,40,5.2,255,48.6,0,0,0,0.0
2015,Andy Greene,33,NJD,D,82,4,9,13,7,26,5.7,3,1,0,0,8,1,0,63,6.3,1882,22:57:00,154,73,0,0,,993,1335,42.7,-5,765,959,44.4,-3.5,8.6,94,102.6,31.3,68.7,22:54:00,19:03:00,26,38,-8.2,148,42.6,0,0,0,0.0
2015,Matt Greene,32,LAK,D,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,35,11:45:00,1,5,0,0,,22,31,41.5,-23.2,18,23,43.9,-17.1,0,94.7,94.7,47.4,52.6,11:45:00,08:50:00,0,3,-0.6,4,75,0,0,0,0.0
2015,Colin Greening,29,TOT,LW,31,7,8,15,-2,13,1.7,6,1,0,0,7,1,0,58,12.1,437,14:06:00,10,90,13,8,61.9,369,316,53.9,1.6,268,248,51.9,1.8,9.3,90.5,99.8,50,50,14:06:00,11:40:00,10,10,-1.4,102,56.9,0,0,0,0.0
2015,Colin Greening,29,TOR,LW,30,7,8,15,-2,13,1.7,6,1,0,0,7,1,0,56,12.5,433,14:26:00,10,87,13,8,61.9,369,316,53.9,1.6,268,248,51.9,1.8,9.3,90.5,99.8,50,50,14:06:00,11:40:00,10,10,-1.4,102,56.9,0,0,0,0.0
2015,Colin Greening,29,OTT,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,04:00:00,0,3,0,0,,369,316,53.9,1.6,268,248,51.9,1.8,9.3,90.5,99.8,50,50,14:06:00,11:40:00,10,10,-1.4,102,56.9,0,0,0,0.0
2015,Alexandre Grenier,24,VAN,RW,6,0,0,0,-4,2,-0.3,0,0,0,0,0,0,0,9,0,69,11:29:00,3,5,1,1,50,68,74,47.9,0.7,50,64,43.9,-1.6,5.6,88,93.6,60,40,11:29:00,11:29:00,3,3,-1.4,13,69.2,0,0,0,0.0
2015,Seth Griffith,23,BOS,C,4,0,1,1,-4,4,-0.1,0,0,0,0,0,1,0,2,0,40,09:58:00,0,4,0,0,,25,44,36.2,-14.4,20,28,41.7,-7.9,0,75,75,43.8,56.3,09:58:00,08:03:00,0,1,-0.1,4,50,0,0,0,0.0
2015,Mikhail Grigorenko,21,COL,C,74,6,21,27,2,8,2.2,5,1,0,0,18,3,0,84,7.1,982,13:16:00,39,23,150,199,43,697,863,44.7,0.5,520,626,45.4,0,10.4,92.5,102.9,52.7,47.3,13:16:00,11:21:00,21,18,-7.6,143,58.7,0,0,0,0.0
2015,Rocco Grimaldi,22,FLA,C,20,3,2,5,-4,2,0.3,3,0,0,0,2,0,0,29,10.3,237,11:52:00,2,17,47,61,43.5,185,177,51.1,1.8,146,150,49.3,0.8,6.5,90.5,97.1,56.2,43.8,11:52:00,11:20:00,10,5,-2.9,48,60.4,0,0,0,0.0
2015,Nicklas Grossmann,31,ARI,D,58,3,4,7,-3,24,1.6,3,0,0,1,4,0,0,42,7.1,1031,17:47:00,73,105,0,0,,669,856,43.9,-5.9,490,659,42.6,-6,6.4,94.2,100.6,39.3,60.7,17:44:00,14:43:00,3,21,-9.4,91,46.2,0,0,0,0.0
2015,Eric Gryba,27,EDM,D,53,1,5,6,0,75,1.8,1,0,0,0,5,0,0,58,1.7,948,17:53:00,78,132,0,0,,756,781,49.2,0.4,542,578,48.4,0,7.3,92.8,100.1,50.3,49.7,17:53:00,15:32:00,16,39,2.2,143,40.6,0,0,0,0.0
2015,Radko Gudas,25,PHI,D,76,5,9,14,-3,116,3.2,5,0,0,1,9,0,0,150,3.3,1508,19:51:00,157,304,0,0,,1344,1180,53.2,4.7,957,852,52.9,4.3,6.7,92.8,99.4,48.9,51.1,19:51:00,16:57:00,11,57,-4.3,340,44.1,0,0,0,0.0
2015,Erik Gudbranson,24,FLA,D,64,2,7,9,3,49,2.1,2,0,0,0,7,0,0,73,2.7,1287,20:07:00,73,150,0,0,,826,967,46.1,-4.4,645,775,45.4,-5.8,8.3,93.2,101.6,41,59,20:07:00,16:32:00,11,28,-4.3,156,46.8,0,0,0,0.0
2015,Nate Guenin,33,COL,D,29,0,0,0,2,2,0.5,0,0,0,0,0,0,0,10,0,379,13:04:00,33,15,0,0,,234,352,39.9,-3.9,178,257,40.9,-4.2,8.3,94.7,103,54.2,45.8,13:04:00,11:21:00,2,6,-2.5,26,38.5,0,0,0,0.0
2015,Carl Gunnarsson,29,STL,D,72,3,6,9,7,31,3.3,2,1,0,0,6,0,0,51,5.9,1251,17:23:00,119,67,0,0,,915,937,49.4,-4.1,695,681,50.5,-2.8,9.2,91.8,101.1,48.5,51.5,17:23:00,15:14:00,14,23,6,116,44,0,0,0,0.0
2015,Erik Gustafsson,23,CHI,D,41,0,14,14,11,4,3.1,0,0,0,0,13,1,0,58,0,633,15:27:00,37,29,0,0,,584,498,54,4.4,413,380,52.1,2.5,9.4,93.6,103,59.7,40.3,15:27:00,13:40:00,9,12,2.3,130,44.6,0,0,0,0.0
2015,Carl Hagelin,27,TOT,LW,80,14,25,39,8,32,4.3,14,0,0,6,23,0,2,178,7.9,1257,15:42:00,33,84,6,8,42.9,1167,938,55.4,1.6,875,673,56.5,2.9,8,90.4,98.4,51.1,48.9,15:42:00,13:50:00,30,35,17,297,59.9,0,0,0,0.0
2015,Carl Hagelin,27,ANA,LW,43,4,8,12,-10,14,0.5,4,0,0,0,8,0,0,82,4.9,645,15:00:00,19,40,3,4,42.9,1167,938,55.4,1.6,875,673,56.5,2.9,8,90.4,98.4,51.1,48.9,15:42:00,13:50:00,30,35,17,297,59.9,0,0,0,0.0
2015,Carl Hagelin,27,PIT,LW,37,10,17,27,18,18,3.8,10,0,0,6,15,0,2,96,10.4,611,16:32:00,14,44,3,4,42.9,1167,938,55.4,1.6,875,673,56.5,2.9,8,90.4,98.4,51.1,48.9,15:42:00,13:50:00,30,35,17,297,59.9,0,0,0,0.0
2015,Ron Hainsey,34,CAR,D,81,5,14,19,-13,37,4.3,5,0,0,2,14,0,0,131,3.8,1808,22:19:00,126,85,0,0,,1462,1393,51.2,-0.5,1098,1060,50.9,0,7.9,89.8,97.7,48.4,51.6,22:19:00,19:19:00,34,48,2.2,251,52.2,0,0,0,0.0
2015,Micheal Haley,29,SJS,C,16,1,0,1,-2,48,0,1,0,0,0,0,0,0,10,10,114,07:06:00,4,39,11,8,57.9,83,110,43,-8.6,61,81,43,-11.1,2.2,94.6,96.8,48.6,51.4,07:06:00,07:05:00,0,9,-0.6,15,66.7,0,0,0,0.0
2015,Matt Halischuk,27,WPG,RW,30,0,3,3,1,4,-0.1,0,0,0,0,3,0,0,39,0,284,09:27:00,11,38,1,2,33.3,198,232,46,-6,138,172,44.5,-8.7,4.7,96.8,101.5,45.5,54.5,09:27:00,09:00:00,5,3,-0.2,55,70.9,0,0,0,0.0
2015,Taylor Hall,24,EDM,LW,82,26,39,65,-4,54,7.6,22,4,0,6,31,8,0,286,9.1,1575,19:12:00,50,82,14,25,35.9,1362,1234,52.5,5.2,992,909,52.2,5.5,8.9,90.2,99,54.4,45.6,19:11:00,16:13:00,64,73,7.7,474,60.3,0,0,0,0.0
2015,Dan Hamhuis,33,VAN,D,58,3,10,13,-2,28,3.2,2,1,0,1,8,2,0,72,4.2,1242,21:25:00,72,64,0,0,,906,898,50.2,2.8,683,711,49,2.8,7.5,92.2,99.7,51.1,48.9,21:25:00,17:25:00,24,47,0,164,43.9,0,0,0,0.0
2015,Dougie Hamilton,22,CGY,D,82,12,31,43,-14,46,5.7,7,5,0,3,20,11,0,190,6.3,1621,19:46:00,106,78,0,0,,1342,1357,49.7,2.1,979,972,50.2,2.2,7.2,90.4,97.6,49.9,50.1,19:46:00,16:50:00,15,63,2.3,381,49.9,0,0,0,0.0
2015,Freddie Hamilton,24,CGY,C,4,1,1,2,1,0,0.3,0,0,1,0,1,0,0,7,14.3,51,12:42:00,2,8,12,9,57.1,49,38,56.3,7.2,37,31,54.4,8.8,3.6,96.3,99.9,43.5,56.5,12:42:00,11:52:00,1,2,1,10,70,0,0,0,0.0
2015,Travis Hamonic,25,NYI,D,72,5,16,21,-5,35,4,4,0,1,1,16,0,0,147,3.4,1715,23:49:00,128,148,0,0,,1408,1427,49.7,0.7,1011,1039,49.3,0.2,8.3,91.1,99.4,49.9,50.1,23:49:00,20:42:00,44,61,-4.4,331,44.4,0,0,0,0.0
2015,Noah Hanifin,19,CAR,D,79,4,18,22,-14,22,3.8,3,1,0,0,12,6,0,122,3.3,1414,17:54:00,78,67,0,0,,1108,1106,50,-1.4,825,859,49,-1.9,7.3,90.9,98.2,55.8,44.2,17:54:00,15:25:00,42,49,-3.7,280,43.6,1,1,0,100.0
2015,Joel Hanley,24,MTL,D,10,0,6,6,0,0,0.8,0,0,0,0,6,0,0,10,0,160,16:00:00,19,6,0,0,,115,123,48.3,2.2,90,84,51.7,4.6,11.4,87.7,99.1,51,49,0.6666666666666666,14:20:00,2,4,-0.4,17,58.8,0,0,0,0.0
2015,Markus Hannikainen,22,CBJ,LW,4,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,3,0,29,07:09:00,0,7,0,0,,15,35,30,-22.1,15,28,34.9,-17.5,0,90,90,35.7,64.3,07:09:00,07:02:00,1,0,-0.7,3,100,0,0,0,0.0
2015,Jannik Hansen,29,VAN,RW,67,22,16,38,16,32,5.8,20,1,1,5,16,0,0,117,18.8,1101,16:26:00,19,39,6,15,28.6,794,848,48.4,1,608,676,47.4,-0.1,11.8,92.5,104.3,58.6,41.4,16:26:00,14:17:00,25,24,-6.1,190,61.6,2,0,2,0.0
2015,Martin Hanzal,28,ARI,C,64,13,28,41,-5,77,4,9,3,1,2,18,10,0,141,9.2,1139,17:48:00,28,126,586,462,55.9,803,808,49.8,3.7,590,619,48.8,3.2,8.6,91.1,99.7,53.3,46.7,17:44:00,13:18:00,27,21,0.4,242,58.3,0,0,0,0.0
2015,Ben Harpur,21,OTT,D,5,0,1,1,1,2,0.2,0,0,0,0,1,0,0,3,0,68,13:40:00,7,9,0,0,,56,72,43.8,-5.4,42,54,43.8,-7.2,9.4,94.7,104.1,44.8,55.2,13:40:00,13:22:00,0,2,1.5,4,75,0,0,0,0.0
2015,Scott Harrington,22,TOR,D,15,0,1,1,0,4,0.3,0,0,0,0,1,0,0,9,0,196,13:06:00,16,23,0,0,,177,161,52.4,3.5,138,123,52.9,3.1,5.7,94.8,100.5,58.7,41.3,13:06:00,11:46:00,1,3,1.6,31,29,0,0,0,0.0
2015,Ryan Hartman,21,CHI,RW,3,0,1,1,-1,0,0,0,0,0,0,1,0,0,3,0,28,09:14:00,3,5,1,3,25,31,37,45.6,-6.7,24,26,48,-2.5,5.6,90.9,96.5,77.3,22.7,09:14:00,09:14:00,3,1,-0.5,10,30,0,0,0,0.0
2015,Scott Hartnell,33,CBJ,LW,79,23,26,49,-11,112,5.6,13,10,0,1,24,2,0,150,15.3,1231,15:35:00,41,131,0,3,0,974,971,50.1,2.8,731,718,50.4,2.7,9.6,88.8,98.4,53,47,15:35:00,13:01:00,20,32,-2.6,240,62.5,0,0,0,0.0
2015,Garnet Hathaway,24,CGY,RW,14,0,3,3,-1,31,0,0,0,0,0,2,0,1,11,0,168,12:01:00,17,50,1,3,25,130,130,50,-0.3,92,84,52.3,2.9,6.7,88.9,95.6,56.8,43.2,12:01:00,11:17:00,4,3,0.8,19,57.9,0,0,0,0.0
2015,Erik Haula,24,MIN,C,76,14,20,34,21,24,4.8,12,0,2,2,17,1,2,99,14.1,967,12:44:00,55,57,416,365,53.3,617,770,44.5,-3.8,466,559,45.5,-3.4,11.5,93.7,105.2,35.3,64.7,12:43:00,10:37:00,34,13,-4.3,164,61,0,0,0,0.0
2015,Martin Havlat,34,STL,RW,2,1,0,1,0,0,0.2,1,0,0,1,0,0,0,3,33.3,22,10:54:00,0,1,0,0,,18,15,54.5,-2.3,14,9,60.9,2.5,10,87.5,97.5,50,50,10:54:00,10:28:00,3,0,0.4,4,75,0,0,0,0.0
2015,Jimmy Hayes,26,BOS,RW,75,13,16,29,-12,60,2.4,10,3,0,0,14,2,0,127,10.2,1037,13:50:00,15,128,42,70,37.5,793,898,46.9,-2.9,626,699,47.2,-2.6,6.8,90.9,97.7,53.9,46.1,13:50:00,12:32:00,25,28,-4.9,185,68.6,0,0,0,0.0
2015,Kevin Hayes,23,NYR,RW,79,14,22,36,4,30,3.9,11,3,0,3,19,3,0,133,10.5,1079,13:40:00,23,59,137,244,36,846,885,48.9,2.5,639,657,49.3,2.2,8.9,92.3,101.2,61.7,38.3,13:40:00,12:08:00,24,42,-4.7,245,54.3,0,0,0,0.0
2015,Victor Hedman,25,TBL,D,78,10,37,47,21,46,10.1,9,1,0,0,26,10,1,180,5.6,1799,23:04:00,132,62,0,0,,1534,1201,56.1,7,1133,903,55.6,7,9,92,101,56.6,43.4,23:04:00,18:29:00,48,62,11,396,45.7,1,0,1,0.0
2015,Seth Helgeson,25,NJD,D,19,0,1,1,-5,17,0.1,0,0,0,0,1,0,0,9,0,265,13:57:00,23,46,0,0,,177,243,42.1,-1.9,137,179,43.4,-1.5,2.2,94.4,96.6,57.6,42.4,13:57:00,13:27:00,2,8,-2.6,22,40.9,0,0,0,0.0
2015,Darren Helm,29,DET,C,77,13,13,26,-2,32,2.4,13,0,0,3,13,0,0,165,7.9,1160,15:04:00,26,115,39,38,50.6,881,818,51.9,-0.3,651,669,49.3,-2,8.1,91.7,99.8,45.1,54.9,15:04:00,12:32:00,22,16,-3.7,291,56.7,1,0,1,0.0
2015,Ales Hemsky,32,DAL,RW,75,13,26,39,3,20,4.2,12,1,0,0,22,4,0,155,8.4,983,13:06:00,26,25,2,4,33.3,938,796,54.1,2.2,690,577,54.5,2.5,9.7,90.8,100.5,49.8,50.2,13:06:00,11:26:00,22,36,3.7,265,58.5,0,0,0,0.0
2015,Matt Hendricks,34,EDM,LW,68,5,7,12,2,82,0.6,4,0,1,0,6,0,1,62,8.1,900,13:14:00,68,175,251,202,55.4,610,746,45,-4.5,432,528,45,-3.8,4.9,96.2,101.1,39.7,60.3,13:14:00,10:46:00,14,20,-5.9,118,52.5,5,2,3,40.0
2015,Adam Henrique,25,NJD,C,80,30,20,50,10,23,7.6,21,7,2,8,14,5,1,149,20.1,1586,19:50:00,56,66,617,764,44.7,843,979,46.3,0.8,651,745,46.6,0.3,11.7,91.8,103.5,49.5,50.5,19:47:00,14:27:00,38,27,2.4,238,62.6,4,1,3,25.0
2015,Tomas Hertl,22,SJS,C,81,21,25,46,16,26,6.1,18,3,0,3,21,4,0,202,10.4,1294,15:58:00,60,90,256,201,56,1231,962,56.1,6.5,883,679,56.5,5.1,9.2,91.4,100.6,49.3,50.7,15:57:00,14:16:00,35,41,19.2,348,58,0,0,0,0.0
2015,Thomas Hickey,26,NYI,D,62,6,12,18,9,30,4.4,6,0,0,2,11,0,0,55,10.9,1079,17:24:00,90,65,0,0,,822,896,47.8,-1.1,608,653,48.2,-0.9,10,93.3,103.3,53.2,46.8,17:24:00,14:56:00,18,41,-5.7,151,36.4,0,0,0,0.0
2015,Chris Higgins,32,VAN,LW,33,3,1,4,-14,4,-0.5,2,0,1,0,1,0,0,51,5.9,455,13:47:00,18,15,1,2,33.3,311,367,45.9,-2.9,229,293,43.9,-3.7,4,90.9,94.9,46.6,53.4,13:47:00,11:39:00,7,8,-6.2,86,59.3,2,0,2,0.0
2015,Vinnie Hinostroza,21,CHI,C,7,0,0,0,-1,6,-0.1,0,0,0,0,0,0,0,6,0,61,08:41:00,2,2,13,19,40.6,42,55,43.3,-8.9,29,39,42.6,-8.1,4.3,93.5,97.9,54.3,45.7,08:41:00,08:33:00,3,1,-1.7,10,60,0,0,0,0.0
2015,Niklas Hjalmarsson,28,CHI,D,81,2,22,24,13,32,5.6,2,0,0,0,17,2,3,77,2.6,1813,22:23:00,151,32,0,0,,1404,1332,51.3,0.6,1039,977,51.5,1.9,7.7,92.1,99.8,43.9,56.1,22:23:00,19:22:00,31,65,8.2,184,41.8,0,0,0,0.0
2015,Cody Hodgson,25,NSH,C,39,3,5,8,2,6,0.6,3,0,0,2,4,1,0,65,4.6,419,10:44:00,6,25,46,52,46.9,424,308,57.9,4.6,322,217,59.7,5.3,4.3,94.2,98.5,53.1,46.9,10:44:00,10:38:00,7,7,9.1,121,52.9,0,0,0,0.0
2015,Mike Hoffman,26,OTT,LW,78,29,30,59,1,18,7.6,20,9,0,3,26,4,0,242,12,1368,17:33:00,29,22,8,10,44.4,1135,1122,50.3,4,816,847,49.1,3.5,9.9,91.1,101.1,60.9,39.1,17:33:00,14:59:00,44,45,-2.1,457,52.5,3,1,2,33.3
2015,Nick Holden,28,COL,D,82,6,16,22,-1,24,4.7,6,0,0,0,15,1,0,98,6.1,1794,21:53:00,118,217,0,0,,1317,1619,44.9,0.6,985,1210,44.9,-1.2,9.9,91.8,101.7,45.8,54.2,21:53:00,18:47:00,21,26,-16.8,200,49,0,0,0,0.0
2015,Peter Holland,25,TOR,C,65,9,18,27,-16,28,1.8,4,5,0,1,12,6,0,138,6.5,953,14:40:00,19,78,216,249,46.5,753,669,53,1,561,520,51.9,1.8,5.4,90.9,96.3,48.3,51.7,14:40:00,11:49:00,34,21,-1.9,238,58,9,4,5,44.4
2015,Bud Holloway,27,MTL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,07:19:00,0,0,0,1,0,1,5,16.7,-48.3,1,3,25,-35.9,0,100,100,75,25,07:19:00,07:19:00,2,1,-0.2,1,100,0,0,0,0.0
2015,Korbinian Holzer,27,ANA,D,29,0,3,3,-3,10,0.7,0,0,0,0,3,0,0,17,0,428,14:45:00,32,57,0,0,,363,355,50.6,-0.5,272,258,51.3,-0.6,7.3,90.6,97.9,48.6,51.4,14:51:00,13:33:00,2,8,1,42,40.5,0,0,0,0.0
2015,Shawn Horcoff,37,ANA,C,59,6,9,15,1,34,1.3,5,0,1,2,8,0,1,73,8.2,784,13:17:00,24,58,320,306,51.1,580,579,50,-2.9,438,431,50.4,-3.3,6.3,93,99.3,40.5,59.5,13:17:00,11:27:00,12,28,4.4,116,62.9,0,0,0,0.0
2015,Patric Hornqvist,29,PIT,RW,82,22,29,51,15,36,6.4,13,9,0,3,23,6,0,257,8.6,1382,16:51:00,54,160,5,3,62.5,1243,947,56.8,5.5,899,689,56.6,5.1,8.4,92.1,100.5,56.3,43.7,16:51:00,13:47:00,28,8,20.3,392,65.6,0,0,0,0.0
2015,Bo Horvat,20,VAN,C,82,16,24,40,-30,18,2.9,12,4,0,4,16,8,0,155,10.3,1405,17:08:00,53,69,760,733,50.9,900,1066,45.8,-2.1,664,833,44.4,-3.1,8.4,88.7,97.1,43,57,17:08:00,13:04:00,27,17,-13.4,245,63.3,2,0,2,0.0
2015,Marian Hossa*,37,CHI,RW,64,13,20,33,10,24,3.7,8,2,3,2,12,7,1,191,6.8,1105,17:16:00,33,37,0,2,0,874,781,52.8,1.7,627,585,51.7,1.1,6.6,94,100.7,54.9,45.1,17:16:00,13:44:00,44,25,11.2,307,62.2,0,0,0,0.0
2015,Quinton Howden,24,FLA,C,58,6,5,11,-1,18,0.8,6,0,0,0,5,0,0,54,11.1,602,10:22:00,10,116,3,3,50,410,479,46.1,-3.4,327,376,46.5,-3.3,7.1,93.5,100.6,50.2,49.8,10:22:00,10:10:00,9,7,-5.9,82,65.9,0,0,0,0.0
2015,Marek Hrivik,24,NYR,LW,5,0,1,1,3,0,0.1,0,0,0,0,1,0,0,3,0,54,10:43:00,1,6,3,2,60,25,44,36.2,-7.4,18,33,35.3,-8.4,23.1,100,123.1,16.1,83.9,10:43:00,09:46:00,0,3,-0.6,5,60,0,0,0,0.0
2015,Jonathan Huberdeau,22,FLA,LW,76,20,39,59,17,43,7.3,15,4,1,2,30,9,0,174,11.5,1379,18:09:00,36,53,7,11,38.9,963,1023,48.5,-0.3,779,794,49.5,0.6,11.2,92,103.2,43.2,56.8,18:08:00,14:54:00,32,46,7.8,269,64.7,7,2,5,28.6
2015,Jiri Hudler,32,TOT,C,72,16,30,46,-1,27,4.8,13,3,0,1,23,7,0,109,14.7,1135,15:46:00,7,28,11,15,42.3,849,840,50.3,2.2,605,622,49.3,0.4,11.6,88.6,100.2,58.7,41.3,15:46:00,13:11:00,23,25,0.6,180,60.6,0,0,0,0.0
2015,Jiri Hudler,32,TOT,C,72,16,30,46,-1,27,4.8,13,3,0,1,23,7,0,109,14.7,1135,15:46:00,7,28,11,15,42.3,849,840,50.3,2.2,605,622,49.3,0.4,11.6,88.6,100.2,58.7,41.3,15:46:00,13:11:00,23,25,0.6,180,60.6,1,1,0,100.0
2015,Jiri Hudler,32,CGY,C,53,10,25,35,-1,17,3.3,9,1,0,0,18,7,0,80,12.5,882,16:39:00,4,14,9,11,45,849,840,50.3,2.2,605,622,49.3,0.4,11.6,88.6,100.2,58.7,41.3,15:46:00,13:11:00,23,25,0.6,180,60.6,0,0,0,0.0
2015,Jiri Hudler,32,CGY,C,53,10,25,35,-1,17,3.3,9,1,0,0,18,7,0,80,12.5,882,16:39:00,4,14,9,11,45,849,840,50.3,2.2,605,622,49.3,0.4,11.6,88.6,100.2,58.7,41.3,15:46:00,13:11:00,23,25,0.6,180,60.6,1,1,0,100.0
2015,Jiri Hudler,32,FLA,C,19,6,5,11,0,10,1.5,4,2,0,1,5,0,0,29,20.7,253,13:18:00,3,14,2,4,33.3,849,840,50.3,2.2,605,622,49.3,0.4,11.6,88.6,100.2,58.7,41.3,15:46:00,13:11:00,23,25,0.6,180,60.6,0,0,0,0.0
2015,Jiri Hudler,32,FLA,C,19,6,5,11,0,10,1.5,4,2,0,1,5,0,0,29,20.7,253,13:18:00,3,14,2,4,33.3,849,840,50.3,2.2,605,622,49.3,0.4,11.6,88.6,100.2,58.7,41.3,15:46:00,13:11:00,23,25,0.6,180,60.6,1,1,0,100.0
2015,Charles Hudon,21,MTL,LW,3,0,2,2,2,0,0.3,0,0,0,0,2,0,0,3,0,32,10:42:00,1,7,0,1,0,26,28,48.1,-5,21,15,58.3,4.8,14.3,100,114.3,36.8,63.2,10:42:00,09:58:00,2,0,1.3,7,42.9,0,0,0,0.0
2015,Brad Hunt,27,EDM,D,7,0,0,0,-1,2,0,0,0,0,0,0,0,0,12,0,99,14:11:00,7,7,0,0,,74,79,48.4,0.8,51,58,46.8,-3,2.7,94.6,97.3,68,32,14:11:00,11:37:00,2,6,-1.9,26,46.2,0,0,0,0.0
2015,Matt Hunwick,30,TOR,D,60,2,8,10,-17,32,1.3,2,0,0,1,6,2,0,74,2.7,1354,22:34:00,98,126,0,0,,1044,1175,47,-6.9,783,911,46.2,-6.4,6.7,91.8,98.5,42.5,57.5,22:34:00,18:37:00,24,44,-11.2,183,40.4,0,0,0,0.0
2015,Ben Hutton,22,VAN,D,75,1,24,25,-21,14,3,1,0,0,0,17,7,0,104,1,1491,19:52:00,100,42,0,0,,1049,1191,46.8,-0.8,788,911,46.4,-0.4,6.5,91.7,98.2,54,46,19:52:00,16:41:00,30,53,-16.4,237,43.9,0,0,0,0.0
2015,Zach Hyman,23,TOR,C,16,4,2,6,0,18,0.7,4,0,0,0,2,0,0,37,10.8,251,15:41:00,8,31,1,2,33.3,239,180,57,4.5,170,140,54.8,3.2,8.5,90.7,99.2,63.5,36.5,15:41:00,13:47:00,9,2,1.4,68,54.4,0,0,0,0.0
2015,Jarome Iginla*,38,COL,RW,82,22,25,47,-22,41,4.6,9,13,0,3,19,6,0,182,12.1,1301,15:52:00,45,70,61,54,53,893,1141,43.9,-0.8,653,841,43.7,-2.6,8.3,90.1,98.4,49.3,50.7,15:52:00,12:53:00,22,22,-10.5,342,53.2,0,0,0,0.0
2015,Matt Irwin,28,BOS,D,2,0,0,0,-5,0,-0.4,0,0,0,0,0,0,0,3,0,30,14:56:00,0,1,0,0,,22,29,43.1,-4.2,14,27,34.1,-14,12.5,75,87.5,60,40,14:56:00,12:47:00,0,0,-1.4,5,60,0,0,0,0.0
2015,Barret Jackman,34,NSH,D,73,1,4,5,1,76,1.8,1,0,0,1,4,0,0,64,1.6,1012,13:51:00,86,100,0,0,,912,733,55.4,4,675,498,57.5,5.4,6,92.6,98.6,56.8,43.2,13:51:00,0.5416666666666666,8,35,2.9,130,49.2,0,0,0,0.0
