Player,Season,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
Tim Gleason,2013,31,CAR,D,17,0,1,1,-7,10,-0.2,0,0,0,0,1,0,0,15,0,270,15:54:00,19,48,0,0,,692,960,41.9,-6.3,513,731,41.2,-6.3,5.1,91.8,97,39.4,60.6,16:38:00,14:45:00,9,26,80,53.8,0,0,0,0.0
Curtis Glencross,2013,31,CGY,LW,38,12,12,24,-11,12,2.5,9,3,0,2,7,5,0,77,15.6,669,17:37:00,27,59,14,27,34.1,461,585,44.1,-3.7,334,418,44.4,-5.8,8.7,90,98.7,48,52,17:37:00,14:41:00,19,22,148,52,0,0,0,0.0
Luke Glendening,2013,24,DET,C,56,1,6,7,-8,22,-0.8,1,0,0,0,6,0,0,54,1.9,779,13:55:00,38,92,329,349,48.5,459,545,45.7,-8.4,359,408,46.8,-7.3,5.2,92.9,98.2,48.6,51.4,13:55:00,11:02:00,12,7,85,63.5,0,0,0,0.0
Marcel Goc,2013,30,TOT,C,74,11,14,25,-7,35,1.7,11,0,0,1,12,2,0,117,9.4,1208,16:20:00,43,119,658,575,53.4,865,837,50.8,-1,627,627,50,-1.9,8,91.4,99.4,40.4,59.6,16:19:00,13:04:00,21,21,225,52,1,0,1,0.0
Marcel Goc,2013,30,FLA,C,62,11,12,23,-7,31,1.8,11,0,0,1,10,2,0,105,10.5,1053,16:59:00,41,103,576,514,52.8,865,837,50.8,-1,627,627,50,-1.9,8,91.4,99.4,40.4,59.6,16:19:00,13:04:00,21,21,225,52,1,0,1,0.0
Marcel Goc,2013,30,PIT,C,12,0,2,2,0,4,0,0,0,0,0,2,0,0,12,0,155,12:55:00,2,16,82,61,57.3,865,837,50.8,-1,627,627,50,-1.9,8,91.4,99.4,40.4,59.6,16:19:00,13:04:00,21,21,225,52,1,0,1,0.0
Alex Goligoski,2013,28,DAL,D,81,6,36,42,9,28,7.4,3,3,0,0,24,12,0,141,4.3,1969,1900-01-01 00:19:00,153,92,0,1,0,1418,1394,50.4,-0.5,1045,1015,50.7,0.1,9.5,91.3,100.8,48.6,51.4,1899-12-31 00:00:00,18:18:00,18,86,292,47.6,0,0,0,0.0
Cody Goloubef,2013,24,CBJ,D,5,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,49,09:49:00,7,3,0,0,,38,41,48.1,2.6,27,22,55.1,4.8,0,100,100,52.6,47.4,09:49:00,09:48:00,0,0,5,80,0,0,0,0.0
Scott Gomez,2013,34,FLA,C,46,2,10,12,-11,24,0.1,2,0,0,0,8,2,0,56,3.6,604,13:08:00,16,16,239,276,46.4,444,472,48.5,-4.7,356,372,48.9,-5.7,6.1,90.2,96.3,46.5,53.5,13:08:00,11:45:00,20,15,88,63.6,0,0,0,0.0
Sergei Gonchar,2013,39,DAL,D,76,2,20,22,-12,20,2.5,1,1,0,1,7,13,0,89,2.2,1338,17:37:00,80,70,0,0,,1084,1109,49.4,-2.4,807,837,49.1,-3.9,6.9,91.8,98.7,58.2,41.8,17:25:00,14:44:00,10,33,207,42,0,0,0,0.0
Boyd Gordon,2013,30,EDM,C,74,8,13,21,-15,20,0.9,6,1,1,1,9,3,1,80,10,1092,14:45:00,89,27,843,649,56.5,611,839,42.1,-4.4,450,591,43.2,-2.2,6.8,90.4,97.2,19.6,80.4,14:45:00,11:28:00,21,19,142,57,0,0,0,0.0
Josh Gorges,2013,29,MTL,D,66,1,13,14,6,12,3.9,1,0,0,0,11,1,1,35,2.9,1402,21:15:00,177,97,0,1,0,955,1150,45.4,-0.9,707,775,47.7,0.6,8.3,93.6,101.8,42.6,57.4,21:15:00,17:31:00,11,29,106,33,0,0,0,0.0
Brandon Gormley,2013,21,PHX,D,5,0,0,0,4,2,0.4,0,0,0,0,0,0,0,4,0,73,14:33:00,8,5,0,0,,52,60,46.4,-16.5,40,42,48.8,-13.6,10.3,100,110.3,57.1,42.9,14:33:00,13:39:00,1,1,11,36.4,0,0,0,0.0
Michael Grabner,2013,26,NYI,RW,64,12,14,26,-10,12,2.3,9,0,3,2,14,0,0,137,8.8,908,14:12:00,25,68,7,8,46.7,714,699,50.5,1.3,508,506,50.1,1.3,7.9,88,96,44.4,55.6,14:12:00,11:46:00,54,26,213,63.8,0,0,0,0.0
Mikhail Grabovski,2013,30,WSH,C,58,13,22,35,6,26,4,10,3,0,1,17,5,0,81,16,914,15:45:00,22,19,346,295,54,813,782,51,2.6,588,603,49.4,1,9.4,92.9,102.2,51.8,48.2,15:45:00,14:17:00,27,21,132,60.6,12,5,7,41.7
Petter Granberg,2013,21,TOR,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,11:46:00,1,3,0,0,,4,17,19,,4,14,22.2,,0,100,100,25,75,11:46:00,11:21:00,0,0,1,0,0,0,0,0.0
Markus Granlund,2013,20,CGY,C,7,2,1,3,2,0,0.5,1,0,1,0,1,0,0,9,22.2,85,12:05:00,1,3,28,26,51.9,46,55,45.5,-3.4,32,37,46.4,-2.6,15,92.3,107.3,48.5,51.5,12:05:00,10:03:00,2,2,12,75,0,0,0,0.0
Mikael Granlund,2013,21,MIN,C,63,8,33,41,-3,22,3.5,6,2,0,2,23,10,0,104,7.7,1091,17:19:00,46,38,415,374,52.6,745,816,47.7,-3.9,563,597,48.5,-3.1,8.7,91.6,100.3,52.3,47.7,17:18:00,14:10:00,27,24,169,61.5,2,0,2,0.0
Alex Grant,2013,25,ANA,D,2,2,0,2,3,2,0.7,2,0,0,0,0,0,0,2,100,24,12:11:00,0,1,0,0,,30,20,60,11,24,19,55.8,2.3,15.8,100,115.8,72.7,27.3,12:11:00,12:09:00,0,0,7,28.6,0,0,0,0.0
Derek Grant,2013,23,OTT,C,20,0,2,2,-3,4,-0.3,0,0,0,0,2,0,0,31,0,191,09:34:00,11,32,79,71,52.7,147,123,54.4,2.8,120,89,57.4,9,5.7,88.2,94,47.4,52.6,09:34:00,07:18:00,5,1,51,60.8,0,0,0,0.0
Denis Grebeshkov,2013,30,EDM,D,7,0,1,1,0,2,0.2,0,0,0,0,1,0,0,3,0,96,13:41:00,9,3,0,0,,85,76,52.8,-5.7,64,55,53.8,-1.7,11.1,91.3,102.4,50.9,49.1,13:41:00,12:53:00,1,1,5,60,0,0,0,0.0
Mike Green,2013,28,WSH,D,70,9,29,38,-16,64,5.2,6,3,0,2,17,12,0,172,5.2,1591,22:44:00,107,62,0,0,,1290,1182,52.2,4.4,947,889,51.6,4.1,7.3,90.8,98.1,55.6,44.4,22:44:00,19:27:00,32,65,368,46.7,1,0,1,0.0
Andy Greene,2013,31,NJD,D,82,8,24,32,3,32,7.7,5,3,0,3,12,10,2,134,6,2015,1900-01-01 00:35:00,129,87,0,0,,1310,1048,55.6,2.7,987,804,55.1,2.9,7.8,90.2,98,47.2,52.8,1900-01-01 00:35:00,18:34:00,46,52,314,42.7,0,0,0,0.0
Matt Greene,2013,30,LAK,D,38,2,4,6,6,47,2.2,2,0,0,0,4,0,0,38,5.3,604,15:53:00,59,118,0,1,0,526,371,58.6,-0.7,388,262,59.7,1.1,6.6,93.5,100.1,56,44,15:53:00,12:54:00,1,36,89,42.7,0,0,0,0.0
Colin Greening,2013,27,OTT,C,76,6,11,17,-15,41,-0.1,4,2,0,1,10,1,0,108,5.6,1045,13:45:00,30,225,22,37,37.3,888,866,50.6,-3.5,659,675,49.4,-3.3,5.7,91.5,97.2,45.7,54.3,13:44:00,12:04:00,28,20,183,59,0,0,0,0.0
Mikhail Grigorenko,2013,19,BUF,C,18,2,1,3,-3,2,0.2,2,0,0,0,0,1,0,20,10,206,11:26:00,5,6,53,50,51.5,126,195,39.3,-6.1,94,145,39.3,-4.6,7,92.6,99.6,42.5,57.5,11:26:00,10:30:00,7,7,34,58.8,2,1,1,50.0
Nicklas Grossmann,2013,29,PHI,D,78,1,13,14,-6,55,2.2,1,0,0,0,12,0,1,71,1.4,1491,19:07:00,174,189,0,0,,1135,1294,46.7,-6.8,838,945,47,-6.1,7.9,91.8,99.8,44.6,55.4,19:07:00,16:22:00,4,44,178,39.9,0,0,0,0.0
Eric Gryba,2013,25,OTT,D,57,2,9,11,9,64,2.7,2,0,0,0,8,0,1,57,3.5,999,17:31:00,60,161,0,0,,760,766,49.8,-5.8,558,610,47.8,-6.8,8.8,93.7,102.5,42.6,57.4,17:31:00,14:17:00,6,35,127,44.9,0,0,0,0.0
Radko Gudas,2013,23,TBL,D,73,3,19,22,2,152,3.8,2,1,0,1,16,3,0,114,2.6,1396,19:08:00,138,273,0,0,,1119,1171,48.9,-4.7,839,881,48.8,-5.4,8.5,92.5,101,51.6,48.4,19:08:00,16:37:00,13,36,251,45.4,0,0,0,0.0
Erik Gudbranson,2013,22,FLA,D,65,3,6,9,-7,114,1.7,3,0,0,0,5,1,0,92,3.3,1169,17:59:00,91,158,0,0,,933,903,50.8,-1.4,708,675,51.2,-1.5,7.1,91.5,98.6,49.9,50.1,17:59:00,15:03:00,14,19,209,44,0,0,0,0.0
Nate Guenin,2013,31,COL,D,68,1,8,9,3,46,1.9,1,0,0,0,8,0,0,52,1.9,1175,17:17:00,128,119,0,0,,799,992,44.6,-5.2,604,726,45.4,-4.4,9.5,92.7,102.1,55.9,44.1,17:17:00,14:23:00,12,24,103,50.5,0,0,0,0.0
Carl Gunnarsson,2013,27,TOR,D,80,3,14,17,12,34,4.3,3,0,0,1,13,1,0,48,6.3,1553,19:25:00,176,166,0,0,,989,1500,39.7,-6.4,748,1084,40.8,-4.1,10.4,93.6,104,37.5,62.5,19:25:00,16:15:00,29,65,101,47.5,1,0,1,0.0
Erik Gustafsson,2013,25,PHI,D,31,2,8,10,7,6,2.3,2,0,0,0,6,2,0,30,6.7,543,17:31:00,50,11,0,0,,475,505,48.5,-3.8,343,372,48,-5.3,9.8,93.3,103.1,51,49,17:31:00,16:06:00,4,16,69,43.5,0,0,0,0.0
Carl Hagelin,2013,25,NYR,LW,72,17,16,33,8,44,4.3,16,0,1,5,16,0,0,144,11.8,1117,15:31:00,33,64,0,5,0,1036,869,54.4,1.5,748,639,53.9,0.9,7.9,92,99.8,62.1,37.9,15:32:00,13:29:00,32,34,249,57.8,0,0,0,0.0
Ron Hainsey,2013,32,CAR,D,82,4,11,15,-9,45,3.3,4,0,0,1,10,0,1,72,5.6,1758,21:26:00,124,96,0,0,,1435,1408,50.5,-0.6,1078,1032,51.1,1.8,6.1,91.7,97.7,48.3,51.7,21:26:00,18:45:00,36,40,170,42.4,0,0,0,0.0
Matt Halischuk,2013,25,WPG,RW,46,5,5,10,-3,6,0.6,5,0,0,1,5,0,0,56,8.9,521,11:20:00,27,19,2,2,50,377,471,44.5,-10.7,276,335,45.2,-10.3,7.6,92.5,100.1,55.5,44.5,11:20:00,10:17:00,12,5,95,58.9,0,0,0,0.0
Adam Hall,2013,33,PHI,RW,80,4,5,9,-15,23,-0.6,2,0,2,0,5,0,0,61,6.6,787,09:50:00,46,77,314,213,59.6,401,515,43.8,-8.9,283,375,43,-9.3,6.5,88.7,95.2,26.6,73.4,09:50:00,06:49:00,18,6,102,58.8,0,0,0,0.0
Taylor Hall,2013,22,EDM,LW,75,27,53,80,-15,44,9,20,7,0,1,42,10,1,250,10.8,1501,20:01:00,41,54,37,44,45.7,1087,1293,45.7,-0.4,819,976,45.6,0.8,10.5,89.3,99.8,57.9,42.1,20:00:00,16:27:00,76,100,427,58.5,3,1,2,33.3
Mike Halmo,2013,22,NYI,LW,20,1,0,1,-1,32,-0.2,1,0,0,0,0,0,0,25,4,190,09:30:00,4,52,4,16,20,158,140,53,2.3,121,113,51.7,-1.6,1.1,97.5,98.6,60.2,39.8,09:30:00,09:13:00,4,2,43,58.1,1,0,1,0.0
Jeff Halpern,2013,37,PHX,C,69,5,7,12,-8,24,0.3,5,0,0,1,7,0,0,45,11.1,710,10:17:00,33,65,296,266,52.7,467,493,48.6,-4.7,345,357,49.1,-3.3,6.8,90.2,97,33.9,66.1,10:17:00,08:12:00,13,4,74,60.8,0,0,0,0.0
Dan Hamhuis,2013,31,VAN,D,79,5,17,22,13,26,6.6,5,0,0,0,14,3,0,150,3.3,1893,23:57:00,130,87,0,0,,1389,1311,51.4,-1.4,1044,957,52.2,-0.7,8.6,92.3,100.9,45.7,54.3,23:57:00,19:00:00,48,69,308,48.7,0,0,0,0.0
Dougie Hamilton,2013,20,BOS,D,64,7,18,25,22,40,5.9,5,2,0,1,14,4,0,114,6.1,1223,19:06:00,53,73,0,0,,1036,815,56,2.7,778,634,55.1,2.3,8.5,95.1,103.7,51.8,48.2,19:06:00,16:31:00,18,31,233,48.9,0,0,0,0.0
Freddie Hamilton,2013,22,SJS,C,11,0,0,0,-5,2,-0.4,0,0,0,0,0,0,0,13,0,114,10:19:00,3,24,14,22,38.9,89,98,47.6,-11.3,58,74,43.9,-18.7,2.2,89.8,92.1,63.5,36.5,10:19:00,09:55:00,3,1,26,50,0,0,0,0.0
Ryan Hamilton,2013,28,EDM,LW,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,20,10:02:00,1,3,0,0,,12,16,42.9,-2.7,8,12,40,-4.2,0,71.4,71.4,25,75,10:02:00,07:54:00,0,1,4,0,0,0,0,0.0
Travis Hamonic,2013,23,NYI,D,69,3,15,18,2,68,3.9,1,2,0,0,14,1,0,134,2.2,1726,1900-01-01 01:01:00,132,93,0,0,,1333,1336,49.9,0.1,964,963,50,-0.2,7.8,92.1,99.9,49,51,1900-01-01 01:01:00,20:40:00,40,51,308,43.5,0,0,0,0.0
Michal Handzus,2013,36,CHI,C,59,4,12,16,0,16,0.6,3,0,1,2,11,0,1,50,8,805,13:39:00,55,35,329,335,49.5,589,550,51.7,-6.1,439,397,52.5,-5.9,5.9,92,97.9,60.6,39.4,13:39:00,10:59:00,14,11,76,65.8,2,0,2,0.0
Scott Hannan,2013,35,SJS,D,56,3,9,12,1,55,2.6,3,0,0,0,8,0,1,52,5.8,995,17:46:00,73,29,0,0,,825,840,49.5,-6.2,633,619,50.6,-6.7,8.9,90.2,99.1,48.2,51.8,17:46:00,15:45:00,13,23,105,49.5,0,0,0,0.0
Ben Hanowski,2013,23,CGY,RW,11,0,2,2,-2,2,0,0,0,0,0,2,0,0,10,0,80,07:15:00,1,13,1,0,100,58,73,44.3,-4.7,43,50,46.2,-4.4,8.6,87.2,95.8,68.3,31.7,07:15:00,07:07:00,2,3,13,76.9,0,0,0,0.0
Jannik Hansen,2013,27,VAN,RW,71,11,9,20,-9,43,1.5,10,0,1,3,8,1,0,112,9.8,1112,15:40:00,22,99,12,17,41.4,943,877,51.8,-0.9,674,636,51.5,-1.1,6.1,91.5,97.6,47,53,15:40:00,14:00:00,28,14,208,53.4,0,0,0,0.0
Martin Hanzal,2013,26,PHX,C,65,15,25,40,-9,73,3.7,10,5,0,2,17,8,0,169,8.9,1214,18:41:00,37,200,599,500,54.5,912,894,50.5,-2.3,708,672,51.3,-0.3,7,91.2,98.2,50.5,49.5,18:41:00,14:31:00,32,19,268,63.1,0,0,0,0.0
Jay Harrison,2013,31,CAR,D,68,4,11,15,-1,44,3.3,3,1,0,1,6,5,0,103,3.9,1131,16:38:00,82,141,0,0,,968,1050,48,-5.1,702,814,46.3,-5.9,7.6,93.2,100.8,54.5,45.5,16:38:00,14:54:00,8,23,216,47.7,0,0,0,0.0
Peter Harrold,2013,30,NJD,D,33,0,4,4,-2,14,1.2,0,0,0,0,4,0,0,32,0,616,18:40:00,29,17,0,0,,435,355,55.1,-0.4,318,268,54.3,-1.4,6.3,92.2,98.5,50.4,49.6,18:40:00,16:26:00,3,12,72,44.4,0,0,0,0.0
Scott Hartnell,2013,31,PHI,LW,78,20,32,52,11,103,6.3,11,9,0,3,21,11,0,207,9.7,1317,16:53:00,39,155,4,14,22.2,1181,960,55.2,4.2,839,697,54.6,3.8,9,92.7,101.7,59.8,40.2,16:53:00,13:29:00,19,35,354,58.5,0,0,0,0.0
Erik Haula,2013,22,MIN,C,46,6,9,15,14,29,2.2,5,0,1,1,9,0,0,56,10.7,467,10:09:00,17,23,161,187,46.3,325,349,48.2,0.1,236,264,47.2,-0.5,10.3,96.6,106.9,47.1,52.9,10:09:00,08:52:00,8,5,90,62.2,1,0,1,0.0
Martin Havlat,2013,32,SJS,RW,48,12,10,22,14,10,3.2,11,1,0,2,9,1,0,72,16.7,707,14:43:00,14,9,0,4,0,585,576,50.4,-2.8,435,421,50.8,-3.1,9.7,94.6,104.4,58.9,41.1,14:43:00,12:47:00,15,34,138,52.2,1,0,1,0.0
Eriah Hayes,2013,25,SJS,RW,15,1,0,1,-2,2,-0.1,1,0,0,0,0,0,0,17,5.9,118,07:50:00,10,40,9,12,42.9,112,105,51.6,-0.6,88,68,56.4,3.6,3.6,91.1,94.7,55.7,44.3,07:50:00,07:49:00,2,3,28,60.7,0,0,0,0.0
Jimmy Hayes,2013,24,TOT,RW,55,11,7,18,-5,18,2.1,8,3,0,0,6,1,0,72,15.3,603,10:58:00,19,115,11,19,36.7,454,493,47.9,-5,341,383,47.1,-6.1,9.2,90.9,100.1,48.5,51.5,10:58:00,09:44:00,14,5,127,56.7,2,0,2,0.0
Jimmy Hayes,2013,24,FLA,RW,53,11,7,18,-6,18,2.1,8,3,0,0,6,1,0,71,15.5,580,10:56:00,18,109,11,19,36.7,454,493,47.9,-5,341,383,47.1,-6.1,9.2,90.9,100.1,48.5,51.5,10:58:00,09:44:00,14,5,127,56.7,2,0,2,0.0
Jimmy Hayes,2013,24,CHI,RW,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24,11:51:00,1,6,0,0,,454,493,47.9,-5,341,383,47.1,-6.1,9.2,90.9,100.1,48.5,51.5,10:58:00,09:44:00,14,5,127,56.7,2,0,2,0.0
Dany Heatley,2013,33,MIN,LW,76,12,16,28,-18,18,1.8,8,4,0,2,10,6,0,110,10.9,1126,14:49:00,30,33,7,10,41.2,706,892,44.2,-7.1,517,663,43.8,-7.3,7.3,90.8,98.1,54.2,45.8,14:48:00,12:11:00,21,19,202,54.5,1,0,1,0.0
Victor Hedman,2013,23,TBL,D,75,13,42,55,5,53,9,10,3,0,2,25,11,6,170,7.6,1683,22:26:00,101,86,0,0,,1290,1104,53.9,4.7,989,845,53.9,3.9,8.9,90.3,99.2,55.4,44.6,22:26:00,17:47:00,34,44,342,49.7,5,0,5,0.0
Jan Hejda,2013,35,COL,D,78,6,11,17,8,40,4,6,0,0,0,11,0,0,75,8,1741,22:20:00,144,170,0,0,,1215,1558,43.8,-6.3,925,1167,44.2,-5.3,9.3,92.9,102.2,42.9,57.1,22:19:00,19:09:00,22,31,154,48.7,0,0,0,0.0
Darren Helm,2013,27,DET,C,42,12,8,20,2,14,2.6,9,1,2,3,8,0,0,83,14.5,637,15:10:00,16,73,269,279,49.1,455,417,52.2,-1.5,340,324,51.2,-2.6,10.3,89.8,100.2,52.3,47.7,15:10:00,12:17:00,17,13,151,55,2,1,1,50.0
Ales Hemsky,2013,30,TOT,RW,75,13,30,43,-15,24,3.7,11,2,0,1,19,11,0,138,9.4,1197,15:58:00,33,37,1,3,25,936,961,49.3,-1,704,719,49.5,0,8.5,89.6,98.1,48.5,51.5,15:58:00,13:25:00,44,42,234,58.5,1,1,0,100.0
Ales Hemsky,2013,30,EDM,RW,55,9,17,26,-13,20,2,7,2,0,1,10,7,0,94,9.6,884,16:05:00,23,26,1,3,25,936,961,49.3,-1,704,719,49.5,0,8.5,89.6,98.1,48.5,51.5,15:58:00,13:25:00,44,42,234,58.5,1,1,0,100.0
Ales Hemsky,2013,30,OTT,RW,20,4,13,17,-2,4,1.7,4,0,0,0,9,4,0,44,9.1,313,15:38:00,10,11,0,0,,936,961,49.3,-1,704,719,49.5,0,8.5,89.6,98.1,48.5,51.5,15:58:00,13:25:00,44,42,234,58.5,1,1,0,100.0
Matt Hendricks,2013,32,TOT,C,77,5,2,7,-11,112,-0.7,4,0,1,1,2,0,0,102,4.9,981,12:44:00,59,180,34,29,54,511,732,41.1,-5.4,383,518,42.5,-3.9,3.5,93.8,97.3,26.7,73.3,12:44:00,0.4166666666666667,19,14,160,63.8,3,0,3,0.0
Matt Hendricks,2013,32,NSH,C,44,2,2,4,-5,54,-0.4,2,0,0,0,2,0,0,53,3.8,508,11:33:00,28,92,14,12,53.8,511,732,41.1,-5.4,383,518,42.5,-3.9,3.5,93.8,97.3,26.7,73.3,12:44:00,0.4166666666666667,19,14,160,63.8,3,0,3,0.0
Matt Hendricks,2013,32,EDM,C,33,3,0,3,-6,58,-0.3,2,0,1,1,0,0,0,49,6.1,473,14:19:00,31,88,20,17,54.1,511,732,41.1,-5.4,383,518,42.5,-3.9,3.5,93.8,97.3,26.7,73.3,12:44:00,0.4166666666666667,19,14,160,63.8,3,0,3,0.0
Adam Henrique,2013,23,NJD,C,77,25,18,43,3,20,5.8,15,7,3,4,11,5,2,137,18.2,1390,18:03:00,50,73,407,511,44.3,914,792,53.6,-0.2,674,592,53.2,-0.6,8.7,90.6,99.2,51.6,48.4,18:03:00,13:40:00,50,30,222,61.3,5,0,5,0.0
Tomas Hertl,2013,20,SJS,C,37,15,10,25,11,4,3.9,12,3,0,3,10,0,0,98,15.3,567,15:20:00,13,39,29,22,56.9,549,433,55.9,1.4,388,313,55.3,-0.3,10.7,91.2,101.9,53.8,46.2,15:20:00,13:16:00,18,18,166,59,4,1,3,25.0
Thomas Hickey,2013,24,NYI,D,82,4,18,22,5,34,4.6,4,0,0,0,16,1,1,96,4.2,1547,18:52:00,132,72,0,0,,1301,1272,50.6,1.2,948,935,50.3,1.2,8.2,92,100.2,51.8,48.2,18:52:00,16:31:00,34,57,226,42.5,1,0,1,0.0
Chris Higgins,2013,30,VAN,LW,78,17,22,39,-14,30,3.5,15,2,0,4,20,1,1,216,7.9,1496,19:10:00,45,98,17,21,44.7,1199,1172,50.6,-3.5,890,840,51.4,-2.3,7.2,89.8,97,43.3,56.7,19:10:00,15:26:00,31,23,347,62.2,8,2,6,25.0
Jack Hillen,2013,28,WSH,D,13,0,1,1,-4,4,0,0,0,0,0,1,0,0,12,0,238,18:16:00,16,10,0,0,,171,225,43.2,-6.9,132,177,42.7,-8.6,3.5,94.6,98.1,50,50,18:13:00,16:31:00,0,11,24,50,0,0,0,0.0
Niklas Hjalmarsson,2013,26,CHI,D,81,4,22,26,11,34,4.8,3,0,1,1,19,0,3,98,4.1,1724,21:17:00,157,39,0,0,,1312,1145,53.4,-5.7,971,808,54.6,-3.6,8,91.5,99.5,49.1,50.9,21:17:00,18:16:00,21,100,211,46.4,0,0,0,0.0
Cody Hodgson,2013,23,BUF,C,72,20,24,44,-26,20,4.5,11,9,0,0,14,10,0,182,11,1306,18:09:00,22,47,453,516,46.7,898,1165,43.5,-1.5,656,903,42.1,-3.3,6.4,91.5,97.9,44.1,55.9,18:09:00,14:31:00,24,36,321,56.7,8,2,6,25.0
Mike Hoffman,2013,24,OTT,C,25,3,3,6,-2,2,0.3,2,1,0,0,1,2,0,61,4.9,330,13:11:00,7,18,6,3,66.7,307,247,55.4,-1.7,230,198,53.7,-0.9,4.5,95.2,99.7,53.8,46.2,13:11:00,10:50:00,18,9,118,51.7,0,0,0,0.0
Nick Holden,2013,26,COL,D,54,10,15,25,12,22,5.3,8,2,0,2,9,5,1,66,15.2,1009,18:41:00,57,118,0,0,,765,819,48.3,0.3,570,615,48.1,-0.3,11,92.1,103.2,49,51,18:41:00,15:17:00,10,22,147,44.9,0,0,0,0.0
Patrick Holland,2013,22,MTL,RW,5,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,2,0,38,07:38:00,4,2,1,1,50,13,45,22.4,-25.5,10,32,23.8,-24.2,0,100,100,33.3,66.7,07:38:00,06:41:00,0,0,2,100,0,0,0,0.0
Peter Holland,2013,23,TOT,C,43,6,5,11,0,18,1.1,5,1,0,0,5,0,0,43,14,488,11:21:00,22,46,182,213,46.1,395,520,43.2,-0.8,309,395,43.9,-0.5,8,93.4,101.4,47.1,52.9,11:21:00,11:07:00,25,12,82,52.4,0,0,0,0.0
Peter Holland,2013,23,TOR,C,39,5,5,10,1,16,0.9,4,1,0,0,5,0,0,40,12.5,452,11:35:00,21,46,170,194,46.7,395,520,43.2,-0.8,309,395,43.9,-0.5,8,93.4,101.4,47.1,52.9,11:21:00,11:07:00,25,12,82,52.4,0,0,0,0.0
Peter Holland,2013,23,ANA,C,4,1,0,1,-1,2,0.1,1,0,0,0,0,0,0,3,33.3,36,09:06:00,1,0,12,19,38.7,395,520,43.2,-0.8,309,395,43.9,-0.5,8,93.4,101.4,47.1,52.9,11:21:00,11:07:00,25,12,82,52.4,0,0,0,0.0
Roman Horak,2013,22,TOT,C,3,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,2,50,28,09:25:00,4,0,4,2,66.7,20,46,30.3,-10.8,12,33,26.7,-8.5,14.3,92.3,106.6,81.8,18.2,09:25:00,08:43:00,0,0,2,100,1,1,0,100.0
Roman Horak,2013,22,EDM,C,2,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,2,50,24,12:06:00,3,0,4,1,80,20,46,30.3,-10.8,12,33,26.7,-8.5,14.3,92.3,106.6,81.8,18.2,09:25:00,08:43:00,0,0,2,100,1,1,0,100.0
Roman Horak,2013,22,CGY,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,04:04:00,1,0,0,1,0,20,46,30.3,-10.8,12,33,26.7,-8.5,14.3,92.3,106.6,81.8,18.2,09:25:00,08:43:00,0,0,2,100,1,1,0,100.0
Shawn Horcoff,2013,35,DAL,C,77,7,13,20,1,52,1.3,2,4,1,0,13,0,0,68,10.3,990,12:52:00,28,62,209,208,50.1,725,764,48.7,-3.7,531,573,48.1,-4.6,6.4,94.1,100.5,52.6,47.4,12:45:00,10:21:00,34,17,109,62.4,1,0,1,0.0
Patric Hornqvist,2013,27,NSH,RW,76,22,31,53,1,28,6.3,15,7,0,6,21,10,0,248,8.9,1281,16:52:00,34,77,0,6,0,1050,990,51.5,2.8,806,706,53.3,4.4,8.6,90.1,98.7,52.6,47.4,16:52:00,13:56:00,53,13,384,64.6,1,0,1,0.0
Nathan Horton,2013,28,CBJ,RW,36,5,14,19,-3,24,1.6,3,2,0,2,12,2,0,48,10.4,556,15:27:00,14,53,1,0,100,481,446,51.9,-0.5,368,339,52.1,-1.3,7.4,91,98.4,55.1,44.9,15:31:00,13:17:00,12,11,94,51.1,0,0,0,0.0
Marian Hossa*,2013,35,CHI,RW,72,30,30,60,28,20,8.6,23,4,3,4,20,9,1,241,12.4,1316,18:16:00,26,43,1,2,33.3,1147,819,58.3,2.9,830,615,57.4,1.3,9.5,92.1,101.6,62.5,37.5,18:16:00,14:40:00,75,26,409,59.2,0,0,0,0.0
Quinton Howden,2013,22,FLA,C,16,4,2,6,0,10,0.8,3,0,1,0,2,0,0,23,17.4,220,13:43:00,11,32,2,6,25,151,180,45.6,-9,122,131,48.2,-5.8,6.5,92.7,99.2,51.9,48.1,13:43:00,11:47:00,9,0,33,69.7,0,0,0,0.0
Jonathan Huberdeau,2013,20,FLA,LW,69,9,19,28,-5,37,2.2,7,2,0,1,16,3,0,108,8.3,1081,15:40:00,23,73,5,6,45.5,888,839,51.4,1,660,650,50.4,-0.9,7.9,91.2,99,53.9,46.1,15:39:00,13:27:00,32,21,189,56.6,12,4,8,33.3
